,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,1256,1054,587,314,378,185,338,346,716,595,4102,Upgrade
1,Market Cap Growth,235.90%,235.90%,55.32%,69.57%,11.90%,-46.51%,-52.81%,-41.89%,-82.55%,-88.79%,-38.20%,Upgrade
2,Enterprise Value,104,340,1080,792,-12,3307,3276,3329,2616,2087,5540,Upgrade
3,Last Close Price,0.14,0.13,0.07,0.04,0.05,0.02,0.04,0.04,0.09,0.07,0.51,Upgrade
4,PE Ratio,183.41,-,1.67,1.00,-,0.07,-,-0.13,-,-,-,Upgrade
5,PS Ratio,0.37,0.34,0.20,0.22,-,0.13,-,0.14,0.33,0.21,1.41,Upgrade
6,PB Ratio,0.44,0.40,0.23,0.12,0.16,0.09,-1.07,1.35,5.06,0.21,1.42,Upgrade
7,P/TBV Ratio,0.40,0.40,0.23,0.12,0.16,0.09,-,1.35,5.06,0.23,1.67,Upgrade
8,P/FCF Ratio,2.63,2.21,-98.78,-,-,1.35,-,-,-2.44,-,-,Upgrade
9,P/OCF Ratio,1.84,1.84,7.93,-,-,0.80,-,1.45,-3.44,-,-,Upgrade
10,EV/Sales Ratio,0.03,0.11,0.37,0.55,-,2.35,-,1.37,1.19,0.74,1.90,Upgrade
11,EV/EBITDA Ratio,0.17,0.56,1.75,2.39,-,11.06,-,-2.01,-,3.93,15.65,Upgrade
12,EV/EBIT Ratio,0.20,0.67,2.04,2.72,-,12.74,-,-1.94,-,4.98,19.67,Upgrade
13,EV/FCF Ratio,0.22,0.71,-181.64,-,-,24.19,-,-,-8.91,-,-,Upgrade
14,Debt / Equity Ratio,0.31,0.31,0.29,0.35,0.43,0.40,-11.20,13.60,24.59,0.68,0.52,Upgrade
15,Debt / FCF Ratio,1.70,1.70,-125.98,-,-,6.42,-,-,-11.86,-,-,Upgrade
16,Return on Capital Employed (ROCE),17.96%,17.96%,18.52%,10.28%,-,10.80%,-,-96.62%,-,11.87%,7.83%,Upgrade
17,Earnings Yield,0.50%,0.59%,60.00%,100.30%,-,1333.83%,-,-787.15%,-422.79%,-89.32%,-4.12%,Upgrade
18,FCF Yield,37.96%,45.24%,-1.01%,-34.59%,-,73.91%,-,33.87%,-41.00%,-92.89%,0.36%,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-,-,-,0.02%,-4.29%,-,Upgrade,
20,Total Shareholder Return,-,-,-,-,-,-,-,0.02%,-4.29%,-,Upgrade,
