,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,1406,1353,1334,-,1277,-,1021,989.79,860.25,1618,Upgrade
1,Revenue Growth (YoY),5.34%,-,4.45%,-,25.11%,-,18.70%,-38.81%,-17.94%,-,Upgrade
2,Cost of Revenue,1061,1031,961.06,-,933.36,-,744.11,915.82,614.11,1178,Upgrade
3,Gross Profit,344.73,322.01,373.21,-,344.09,-,276.99,73.96,246.14,439.28,Upgrade
4,"Selling, General & Admin",112.78,119.73,108.33,-,113.07,-,97.83,98.42,121.96,205.55,Upgrade
5,Other Operating Expenses,-9.44,-15.48,-6.25,-,-4.29,-,-2.8,9.37,-9.37,0.06,Upgrade
6,Operating Expenses,103.34,104.25,102.08,-,108.77,-,95.03,1678,112.59,205.61,Upgrade
7,Operating Income,241.39,217.76,271.13,-,235.31,-,181.97,-1604,133.55,233.66,Upgrade
8,Interest Expense,-14.6,-17.72,-19.33,-,-26.73,-,-19.2,-142.17,-76.11,-109.48,Upgrade
9,Interest & Investment Income,6.02,3.22,5.1,-,3.99,-,2.67,5.23,4.4,9.24,Upgrade
10,Currency Exchange Gain (Loss),-,0.03,-0.03,-,-0.04,-,-,47.26,-,-33.88,Upgrade
11,Other Non Operating Income (Expenses),-73.72,-64.75,-5.91,-,-2.6,-,-19.89,40.21,-26.69,14.35,Upgrade
12,EBT Excluding Unusual Items,159.09,138.55,250.95,-,209.93,-,145.55,-1654,35.16,113.89,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,15.44,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-231.31,-165.15,-105.3,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-296.33,-,-28.92,Upgrade
16,Gain (Loss) on Sale of Assets,-6.24,-5.28,131.57,-,-0.05,-,41.18,0.06,-1.13,-1.09,Upgrade
17,Asset Writedown,-214.82,-88.72,-19.56,-,-3.92,-,-9.52,-137.71,-58,-212.1,Upgrade
18,Pretax Income,-61.98,44.54,362.97,-,205.96,-,177.2,-2319,-189.13,-218.09,Upgrade
19,Income Tax Expense,-35.74,12.68,69.77,-,37.2,-,6.78,22.79,19.92,-0.67,Upgrade
20,Earnings From Continuing Operations,-26.23,31.86,293.19,-,168.77,-,170.42,-2342,-209.05,-217.42,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,2068,-,-82.29,-,-,-39.43,Upgrade
22,Net Income to Company,-26.23,31.86,293.19,-,2236,-,88.13,-2342,-209.05,-256.84,Upgrade
23,Net Income,-26.23,31.86,293.19,-,2236,-,88.13,-2342,-209.05,-256.84,Upgrade
24,Net Income to Common,-26.23,31.86,293.19,-,2236,-,88.13,-2342,-209.05,-256.84,Upgrade
25,Net Income Growth,-,-,-86.89%,-,2437.59%,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),8044,8044,8044,-,8044,-,8044,8044,8044,8046,Upgrade
27,Shares Outstanding (Diluted),8044,8044,8044,-,8044,-,8044,8044,8044,8046,Upgrade
28,Shares Change (YoY),-,-,-,-,-,-,-,-0.02%,4.29%,-,Upgrade
29,EPS (Basic),-0.00,0.00,0.04,-,0.28,-,0.01,-0.29,-0.03,-0.03,Upgrade
30,EPS (Diluted),-0.00,0.00,0.04,-,0.28,-,0.01,-0.29,-0.03,-0.03,Upgrade
31,EPS Growth,-,-,-87.05%,-,2437.70%,-,-,-,-,-,Upgrade
32,Free Cash Flow,334.81,95.61,-101.1,-,123.93,-,-3.02,100.01,-347.37,-137.1,Upgrade
33,Free Cash Flow Per Share,0.04,0.01,-0.01,-,0.02,-,-0.00,0.01,-0.04,-0.02,Upgrade
34,Operating Margin,17.17%,16.09%,20.32%,-,18.42%,-,17.82%,-162.10%,15.52%,14.45%,Upgrade
35,Profit Margin,-1.87%,2.35%,21.97%,-,175.07%,-,8.63%,-236.61%,-24.30%,-15.88%,Upgrade
36,Free Cash Flow Margin,23.82%,7.07%,-7.58%,-,9.70%,-,-0.30%,10.10%,-40.38%,-8.48%,Upgrade
37,EBITDA,287.16,261.79,308.55,-,271.03,-,214.78,-1587,167.12,298.69,Upgrade
38,D&A For EBITDA,45.78,44.03,37.42,34.51,35.72,31.24,32.82,17.05,33.57,65.02,Upgrade
39,EBIT,241.39,217.76,271.13,-,235.31,-,181.97,-1604,133.55,233.66,Upgrade
