,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1219,1233,963.57,783.17,812.49,777.79,596.23,635.58,786.5,534.92,735.69,191.63,119.31,45.11,36.5,-476.01,296.59,180.71,166.77,-495.44,Upgrade
1,Other Revenue,-57.86,57.86,-,174.2,-36.64,36.64,-,74.37,-130.17,130.17,-,1.69,-,-,-,734.88,-,-,-,668.53,Upgrade
2,Revenue,1161,1290,963.57,957.37,775.85,814.44,596.23,709.95,656.33,665.09,735.69,193.32,119.31,45.11,36.5,258.88,296.59,180.71,166.77,173.09,Upgrade
3,Revenue Growth (YoY),49.70%,58.45%,61.61%,34.85%,18.21%,22.46%,-18.96%,267.24%,450.12%,1374.26%,1915.78%,-25.32%,-59.77%,-75.03%,-78.12%,49.56%,23.29%,-1.66%,134.52%,17.75%,Upgrade
4,Cost of Revenue,630.7,772.56,604.89,662.84,467.12,489.38,347.38,480.55,473.85,486.91,396.31,153.49,107.37,30.91,25.15,230.63,262.73,176.9,163.39,169.46,Upgrade
5,Gross Profit,530.73,517.9,358.68,294.53,308.73,325.06,248.85,229.4,182.48,178.18,339.37,39.83,11.94,14.21,11.34,28.24,33.86,3.81,3.38,3.63,Upgrade
6,"Selling, General & Admin",74.69,69.41,55.68,63.06,69.01,66.27,46.42,51.14,50.72,60.87,89.45,10.89,8.32,5.33,6.13,13.45,12.64,1.87,1.21,4.72,Upgrade
7,Research & Development,15.63,23.93,4.69,29.06,11.54,9.17,2.66,16.01,1.5,1.99,1.43,0.23,0.32,0.38,-,0.01,-,-,-,-,Upgrade
8,Other Operating Expenses,41.27,42.4,29.26,37.27,22.79,30.19,22.8,25.9,20.39,0.6,26.88,0.99,0.14,0.15,0.67,0.98,0.61,0.12,0.06,0.14,Upgrade
9,Operating Expenses,124.43,141.7,90.43,131.27,99.14,112.12,71.51,95.84,72.57,62.42,117.84,8.64,13.42,6.15,6.72,16.87,13.32,2.28,1.27,5.13,Upgrade
