,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,660.07,853.26,1374,1294,2120,2030,2392,2186,1773,3184,595.04,600.43,620.6,569.51,790.3,361.58,445.42,366.91,419.79,485.05,Upgrade
1,Trading Asset Securities,353.56,283.41,3.35,3.4,3.55,3.75,3.87,4.01,4.97,21.25,20.92,20.56,5,1.22,-,0.32,132.05,132.42,136.65,247.05,Upgrade
2,Cash & Short-Term Investments,1014,1137,1377,1297,2123,2034,2396,2190,1778,3205,615.96,620.99,625.6,570.73,790.3,361.9,577.47,499.33,556.44,732.1,Upgrade
3,Cash Growth,-52.26%,-44.12%,-42.52%,-40.77%,19.45%,-36.54%,289.02%,252.66%,184.14%,461.63%,-22.06%,71.59%,8.34%,14.30%,42.03%,-50.57%,-6.99%,-16.10%,-28.35%,4.02%,Upgrade
4,Accounts Receivable,2234,2474,2266,2051,2079,2075,2106,2192,2613,2768,2409,2488,2181,2329,2269,2344,1693,1720,1419,2000,Upgrade
5,Other Receivables,92.24,82.01,90.54,22.52,48.62,155.8,171.63,137.95,244.96,251.85,385.34,472.87,364.12,1.24,361,257.73,207.53,-,222.86,172.18,Upgrade
6,Receivables,2326,2556,2357,2073,2127,2231,2277,2329,2858,3020,2795,2961,2545,2331,2630,2602,1900,1720,1642,2172,Upgrade
7,Inventory,471.38,586.79,514.23,402.57,306.55,299.51,286.72,259.81,377.22,444.47,472.22,412.52,356.13,351.93,302.8,361.6,368.74,323.42,309.2,353.85,Upgrade
8,Prepaid Expenses,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,412.89,195.89,182.96,196.84,144.7,162.86,169.94,201.63,280.1,77.54,506.3,336.23,456.18,641.95,483.5,300.89,600.58,580.53,813.71,322.48,Upgrade
10,Total Current Assets,4224,4475,4431,3970,4702,4728,5130,4981,5293,6747,4389,4330,3983,3895,4207,3626,3447,3124,3322,3581,Upgrade
11,"Property, Plant & Equipment",4414,4480,4564,4606,4345,4293,4314,4357,4365,4389,4085,3948,3981,3927,3764,3705,3784,3810,3626,3712,Upgrade
