,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,498.07,333.7,555.99,448.84,470.88,400.47,481.21,335.05,411.52,273.24,379.47,419.84,343.72,278.23,323.51,327.37,324.19,222.12,261.05,256.33,Upgrade
1,Other Revenue,-14.92,14.92,-,11.06,-4.85,4.85,-,15.57,-5.45,5.45,-,8.67,-15.28,15.28,-,5.51,-8.48,8.48,-,12.27,Upgrade
2,Revenue,483.15,348.62,555.99,459.9,466.03,405.33,481.21,350.62,406.07,278.69,379.47,428.5,328.44,293.52,323.51,332.88,315.71,230.6,261.05,268.6,Upgrade
3,Revenue Growth (YoY),3.67%,-13.99%,15.54%,31.17%,14.77%,45.44%,26.81%,-18.18%,23.64%,-5.05%,17.30%,28.73%,4.03%,27.28%,23.93%,23.93%,-14.87%,-13.18%,-14.59%,7.82%,Upgrade
4,Cost of Revenue,338.84,242.91,443.11,364.99,323.28,284.19,382.43,226.82,279.93,207.72,301.99,287.89,236.52,197.04,233,353.07,146.72,115.88,164.29,120.64,Upgrade
5,Gross Profit,144.3,105.71,112.89,94.92,142.75,121.13,98.78,123.8,126.13,70.97,77.48,140.61,91.92,96.48,90.51,-20.19,168.99,114.72,96.77,147.96,Upgrade
6,"Selling, General & Admin",81.37,68.99,68.86,66.52,88.02,70.57,71.52,80.9,70.15,55.82,72.93,76.49,65.11,42.94,84.31,-82.19,132.48,86.63,106.21,102.97,Upgrade
7,Research & Development,0.77,0.75,0.75,1.57,0.99,0.93,0.81,1.82,0.49,0.01,0.88,1.64,-0.71,0.55,0.29,0.98,-,-0,0,0.64,Upgrade
8,Other Operating Expenses,8.31,8.33,8.29,2.97,1.15,1.18,0.53,12.26,-0.49,-5.85,0.62,25.14,-0.67,-8.64,-0.85,18.12,-1.53,-7.73,-0.11,17.67,Upgrade
9,Operating Expenses,90.48,78.51,77.52,72.46,90.19,72.91,72.66,97.61,71.04,50.91,75.28,102.69,65.37,35.3,83.75,-61.25,131.19,79.35,106.11,123.38,Upgrade
10,Operating Income,53.82,27.2,35.37,22.46,52.55,48.23,26.12,26.19,55.1,20.06,2.2,37.92,26.55,61.17,6.77,41.05,37.79,35.37,-9.34,24.58,Upgrade
11,Interest Expense,-3.7,-4.76,-5.38,-6,-6.72,-5.92,-6.07,-14.83,-1.9,-1.31,-5.83,-12.88,-5.95,-0.73,-5.07,-4.14,-2.41,-2.35,-3.26,-1.33,Upgrade
12,Interest & Investment Income,3.6,3.55,4.43,4.89,1.36,4.12,1.9,2.34,3.98,1.65,1.18,3.87,1.26,3.09,0.69,0.78,1.42,4.18,1.7,2.49,Upgrade
