,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,290.46,384.28,501.88,248.95,368.82,350.87,254.48,411.33,343.15,309.55,518.84,450.54,463.97,532.14,351.34,305.04,431.52,315.59,291.37,526.23,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,-,-,Upgrade
2,Trading Asset Securities,356.87,374.28,490.45,550,665.62,646.09,655.5,502.47,603.37,568.16,454.49,397.96,411.7,240.92,302.73,274.84,270,220,241,-,Upgrade
3,Cash & Short-Term Investments,647.33,758.56,992.33,798.95,1034,996.97,909.98,913.8,946.52,877.71,973.32,848.5,875.67,773.06,654.08,579.87,701.52,594.59,532.37,526.23,Upgrade
4,Cash Growth,-37.42%,-23.91%,9.05%,-12.57%,9.29%,13.59%,-6.51%,7.70%,8.09%,13.54%,48.81%,46.33%,24.82%,30.02%,22.86%,10.19%,74.74%,31.89%,56.08%,2.66%,Upgrade
5,Accounts Receivable,76.47,64.66,93.95,62.22,84.15,84.18,69.4,76.34,72.35,97.74,66.28,54.93,56.33,48.41,45.59,43.95,44.76,48.48,40.51,35.43,Upgrade
6,Other Receivables,32.37,31.35,33.01,27.73,31.73,27.66,30.75,33.86,35.77,30.28,34.56,28.94,29.82,25.44,21.19,17.79,13.38,13.4,11.45,10.36,Upgrade
7,Receivables,108.84,96.01,126.97,89.94,115.88,111.84,100.15,110.2,108.12,128.01,100.83,83.88,86.15,73.85,66.78,61.73,58.14,61.87,51.96,45.78,Upgrade
8,Inventory,615.37,600.11,552.27,518.12,624.06,591.21,600.9,624.13,517.51,485.4,485.81,452.62,543.62,564.82,487.76,426.88,435.69,384.45,395.34,363.19,Upgrade
9,Prepaid Expenses,6.38,6.37,-,6.16,-,-,-,12.94,-,7.49,-,18.29,-,21.37,-,-,-,12.4,-,-,Upgrade
10,Other Current Assets,121.08,231.46,252.41,69.8,99.48,159.69,206.99,351.12,129.9,165.45,221.49,160.32,169.41,234.17,74.48,230.7,79.87,141.78,200.95,320.98,Upgrade
11,Total Current Assets,1499,1693,1924,1483,1874,1860,1818,2012,1702,1664,1781,1564,1675,1667,1283,1299,1275,1195,1181,1256,Upgrade
12,"Property, Plant & Equipment",1221,1238,1256,1279,1306,1310,1333,1336,1330,1338,1327,1348,1314,1338,1356,1145,1160,1175,1190,1205,Upgrade
13,Long-Term Investments,85.64,86.75,86.37,86.91,86.07,86.07,87.2,86.96,79.14,78.88,78.94,78.55,79.43,77.86,78,54,54,54,62.29,62.29,Upgrade
14,Other Intangible Assets,311.7,315.46,318.71,322.55,325.99,327.35,330.62,334.42,337.67,341.21,344.07,347.17,346.66,350.23,353.55,356.85,357.45,360.99,364.25,367.43,Upgrade
15,Long-Term Deferred Tax Assets,88.57,87.35,88.67,88.97,11.01,13.69,15.9,90.5,14.25,13.66,10,9.59,8.74,8.9,8.42,8.43,7.08,7.14,6.59,6.48,Upgrade
16,Long-Term Deferred Charges,32.9,34.26,35.64,15.99,15.98,14.01,13.77,13.56,12.5,13.12,13.74,13.97,12.47,13.63,10.16,8.69,8.99,9.31,9.47,9.21,Upgrade
17,Other Long-Term Assets,484.66,574.35,288.33,291.01,293.02,295.7,298.38,301.05,303.73,306.41,343.75,346.44,314.45,317.13,319.81,322.49,325.17,327.85,330.53,333.21,Upgrade
18,Total Assets,3723,4029,3998,3567,3912,3907,3897,4175,3779,3755,3899,3708,3751,3773,3409,3194,3188,3129,3144,3240,Upgrade
19,Accounts Payable,228.34,552.75,505.35,95.51,498.22,500.42,538.17,719.56,484.51,428.89,566.75,340.66,398.61,402.42,277.49,247.36,333.07,300.59,307.75,332.92,Upgrade
20,Accrued Expenses,78.19,88.42,79.2,106.06,78.54,84.28,78.43,87.69,74.48,73.83,77.01,101.84,79.97,73.15,74.64,82.13,66.13,63.9,62.54,81.95,Upgrade
21,Short-Term Debt,179.86,108.09,138.6,95.42,133.23,122.36,99.73,89.82,72.6,58.99,46.03,33.04,43,49.63,72.37,72.37,39.95,28,29,29,Upgrade
22,Current Portion of Long-Term Debt,-,-,-,-,33.45,-,30.7,0.02,23.58,-,26.21,0.07,21.19,13,49.89,32,27,27,22,22,Upgrade
23,Current Portion of Leases,35.22,34.55,32.5,33.83,-,30.33,-,25.08,-,23.76,-,24.56,-,18.11,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,19.23,10.8,23.34,14.12,20.4,10.84,16.84,18.88,16.59,8.11,14.71,20.53,14.31,15.19,9.18,16.06,14.97,8.55,13.51,14.72,Upgrade
25,Current Unearned Revenue,85.63,95.58,94.64,99.31,64.15,77.25,70.34,92,74.48,77.91,88.98,81.98,151.28,130.59,114.98,93.4,93.68,100.74,110.55,-,Upgrade
26,Other Current Liabilities,383.76,434.7,368.92,384.33,414,457.64,407.87,429.8,429.36,471.77,422.55,430.48,419.15,427.66,157.16,195.33,146.81,141.84,134.5,258.73,Upgrade
27,Total Current Liabilities,1010,1325,1243,828.59,1242,1283,1242,1463,1176,1143,1242,1033,1128,1130,755.72,738.66,721.6,670.61,679.84,739.33,Upgrade
28,Long-Term Debt,-,-,-,-,-,-,-,20,35,45,65,80,100,100,124,124,170,170,206,226,Upgrade
29,Long-Term Leases,227.23,231.03,241.57,243.38,266.51,249.76,251.62,239.42,212.79,234.66,238.06,237.45,184.62,198.72,200.98,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,14.78,14.9,15.06,15.22,15.38,15.54,15.69,15.85,16.01,16.17,16.32,16.48,16.64,16.8,16.96,17.11,17.27,17.43,17.59,17.74,Upgrade
31,Long-Term Deferred Tax Liabilities,75.67,77.06,78.51,78.82,3.89,2.74,3.62,76.09,2.41,1.93,3.25,1.99,0.93,0.73,2.68,1.96,-,-,-,-,Upgrade
32,Other Long-Term Liabilities,14.1,16.44,19.05,19.5,25.1,28.4,34.48,34.83,41.64,40.95,41.58,41.05,28.42,28.01,27.95,28.26,27.88,28.58,28.43,29.48,Upgrade
