,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2668,2863,2480,2730,3151,3381,3323,3912,4805,3058,4360,2722,2231,2278,2472,2343,2370,2490,2304,2406,2781,Upgrade
1,Market Cap Growth,-15.34%,-15.34%,-25.35%,-30.21%,-34.42%,10.59%,-23.79%,43.70%,115.38%,34.25%,76.38%,16.18%,-5.87%,-8.53%,7.29%,-2.62%,-14.78%,-14.78%,-30.62%,-22.44%,14.87%,Upgrade
2,Enterprise Value,3259,3276,2705,3095,3324,3553,3565,4129,4942,3286,4507,2960,2468,2650,3028,2624,2651,2870,2767,3025,3400,Upgrade
3,Last Close Price,6.84,7.34,6.24,6.87,7.93,8.50,8.26,9.73,11.95,7.60,10.74,6.71,5.50,5.61,6.05,5.74,5.80,6.10,5.64,5.89,6.81,Upgrade
4,PE Ratio,57.94,62.14,48.12,47.96,52.93,50.61,47.61,64.24,115.30,66.21,302.95,-,79.56,-,41.34,-,54.61,84.06,60.40,-,37.65,Upgrade
5,Forward PE,42.75,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,Upgrade
6,PS Ratio,1.44,1.55,1.36,1.45,1.74,1.99,2.02,2.58,3.40,2.05,3.08,1.90,1.62,1.78,1.95,1.95,2.08,2.31,2.04,2.06,2.30,Upgrade
7,PB Ratio,1.68,1.20,1.05,1.14,1.32,1.43,1.43,1.67,2.07,1.33,1.92,1.19,0.97,0.99,1.08,1.03,1.04,1.11,1.03,1.09,1.25,Upgrade
8,P/TBV Ratio,2.25,2.25,1.98,2.14,2.49,2.69,2.69,3.13,3.89,2.51,3.67,2.26,1.84,1.93,2.09,2.01,2.02,2.17,2.04,2.17,2.47,Upgrade
