,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,680.61,651.54,624.41,472.54,2474,2527,2366,2175,725.49,423.41
1,Short-Term Investments,28.01,27.34,30.32,28.91,28.25,19.85,44.58,11.81,-,11.12
2,Trading Asset Securities,-,-,-,-,-,-,-,-,23.29,17.84
3,Cash & Short-Term Investments,708.62,678.89,654.73,501.45,2502,2546,2411,2187,748.78,452.37
4,Cash Growth,8.23%,35.38%,-73.83%,-80.31%,3.80%,16.44%,221.94%,383.42%,-,-
5,Accounts Receivable,1215,1140,1330,1191,937.34,523.69,506.84,315.47,469.44,376.3
6,Other Receivables,381.26,361.95,209.52,-77.49,92.7,96.31,48.8,30.7,-,5.76
7,Receivables,1596,1502,1540,1114,1030,620,555.64,346.17,3124,382.05
8,Inventory,646.14,651.36,206.32,249.48,199.76,176.21,176.73,122.89,133.46,134.83
9,Prepaid Expenses,12.56,17.69,11.22,12.49,1.03,0.65,0.29,7.09,-,3.34
10,Other Current Assets,111.81,127.16,765.62,1258,98.08,103.34,60.9,65.48,96.85,61.59
11,Total Current Assets,3075,2977,3178,3135,3831,3447,3204,2728,4103,1034
12,"Property, Plant & Equipment",111.53,115.64,122.82,136.86,47.72,47.1,44.2,35.44,34.04,29.56
13,Long-Term Investments,47.63,50.59,60.52,59.36,127.39,150.67,138.47,119.29,104.45,22.1
14,Goodwill,-,455.76,-,462.38,-,92.63,-,54.8,54.8,54.8
15,Other Intangible Assets,678.33,243.22,721.13,269.27,188.78,71.63,103.37,52.23,53.9,57.63
16,Long-Term Deferred Tax Assets,154.12,134.97,102.71,91.2,23.95,19.74,21.19,16.66,23.86,17.78
17,Other Long-Term Assets,60.82,61.53,73.58,106.27,-,-,-,85.5,85.45,84.89
18,Total Assets,4128,4039,4259,4260,4219,3828,3511,3092,4459,4157
19,Accounts Payable,1251,1260,1296,1347,1061,902.46,776.19,651.3,1282,799.95
20,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,2388,403.97
21,Current Portion of Leases,6.14,5.46,5.57,3.29,5.96,8,8.7,8.34,5.13,3.75
22,Current Income Taxes Payable,39.43,39.77,50.19,51.88,52.01,43.95,55.64,28.02,41.05,40.69
23,Current Unearned Revenue,584.1,518.06,590.29,457.83,437.93,384.23,386.17,327.94,336.66,304.06
24,Total Current Liabilities,1881,1823,1942,1860,1557,1339,1227,1016,4054,1552
25,Long-Term Debt,-,-,-,-,-,-,-,-,-,2142
26,Long-Term Leases,4.31,2.21,6.9,13.39,12.76,13.14,13.21,4.39,4.77,0.71
27,Long-Term Deferred Tax Liabilities,49.49,52.91,57.12,62.86,17.33,18.02,13.11,12.54,12.77,13.76
28,Other Long-Term Liabilities,9.66,15.3,15.54,15.81,24.45,24.43,8.54,8.53,7.82,7.78
29,Total Liabilities,1944,1893,2022,1952,1612,1394,1262,1041,4079,3717
30,Common Stock,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,0.01,-
31,Retained Earnings,854.75,795.41,881.97,753.26,943.98,677.24,434.41,238.22,131.35,267.56
32,Comprehensive Income & Other,1187,1204,1204,1404,1515,1625,1690,1690,227.56,150.38
33,Total Common Equity,2141,2099,2186,2257,2559,2402,2225,2028,358.92,417.94
34,Minority Interest,42.06,46.51,50.83,51.1,48.06,31.85,25.28,22.92,21.35,22.33
35,Shareholders' Equity,2184,2146,2237,2308,2607,2434,2250,2051,380.27,440.27
36,Total Liabilities & Equity,4128,4039,4259,4260,4219,3828,3511,3092,4459,4157
37,Total Debt,10.46,7.67,12.48,16.68,18.71,21.14,21.91,12.73,2398,2550
38,Net Cash (Debt),698.16,671.22,642.26,484.77,2483,2525,2389,2174,-1650,-2098
39,Net Cash Growth,8.70%,38.46%,-74.14%,-80.80%,3.97%,16.15%,-,-,-,-
40,Net Cash Per Share,0.59,0.57,0.54,0.41,2.10,2.13,2.02,2.38,-1.86,-2.15
41,Filing Date Shares Outstanding,1184,1184,1184,1184,1184,1184,1184,1184,1184,888
42,Total Common Shares Outstanding,1184,1184,1184,1184,1184,1184,1184,1184,1184,888
43,Working Capital,1195,1154,1235,1275,2274,2108,1977,1713,49.13,-518.25
44,Book Value Per Share,1.81,1.77,1.85,1.91,2.16,2.03,1.88,1.71,0.30,0.47
45,Tangible Book Value,1463,1400,1465,1526,2370,2238,2121,1921,250.22,305.5
46,Tangible Book Value Per Share,1.24,1.18,1.24,1.29,2.00,1.89,1.79,1.62,0.21,0.34
47,Land,-,88.03,-,87.09,-,-,-,-,-,-
48,Buildings,-,-,-,-,-,2.78,-,0.64,1.29,1.29
49,Machinery,-,61.74,-,59.64,-,54.62,-,46.31,45.92,46.6
50,Leasehold Improvements,-,23.93,-,29.1,-,20.65,-,23.54,23.2,22.94
