,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,488057,518636,486635,464223,355052,336732,318903,366783,293452,222033,280194,357674,298434,306171,299856,280124,267057,165961,115522,96075,123105,Upgrade
1,Market Cap Growth,54.02%,54.02%,52.60%,26.57%,20.99%,51.66%,13.81%,2.55%,-1.67%,-27.48%,-6.56%,27.68%,11.75%,84.48%,159.57%,191.57%,116.93%,113.92%,25.10%,7.17%,48.66%,Upgrade
2,Enterprise Value,648713,676834,650844,627054,511387,492134,477518,519397,430518,355725,390814,460228,398776,397454,390795,373435,356205,230350,176303,147175,170364,Upgrade
3,Last Close Price,17.08,17.66,16.37,15.34,12.49,11.71,11.24,12.56,10.13,7.32,9.20,11.28,8.68,9.00,9.77,8.84,8.11,4.53,3.34,2.61,3.46,Upgrade
4,PE Ratio,13.94,15.97,17.49,19.52,15.26,16.07,16.68,16.59,12.96,9.68,11.17,15.21,15.76,19.53,23.80,30.58,35.98,24.86,21.70,19.73,25.69,Upgrade
5,Forward PE,11.28,12.26,12.64,13.98,11.00,11.32,10.92,12.43,10.28,7.97,9.07,10.93,12.00,16.59,15.12,16.98,26.40,13.85,15.67,15.29,14.45,Upgrade
6,PS Ratio,1.36,1.57,1.54,1.46,1.10,1.08,1.02,1.14,0.96,0.77,0.97,1.19,1.08,1.21,1.26,1.29,1.31,0.88,0.69,0.61,0.81,Upgrade
7,PB Ratio,3.06,2.78,2.83,2.89,2.33,2.31,2.20,2.45,2.09,1.68,2.15,2.85,2.62,2.75,2.82,2.97,3.01,2.10,1.77,1.50,1.93,Upgrade
8,P/TBV Ratio,7.02,7.02,8.00,8.88,8.71,9.38,10.08,11.76,14.52,12.96,18.65,11.12,10.48,11.56,14.64,19.56,23.76,18.37,6.72,5.07,4.43,Upgrade
9,P/FCF Ratio,22.41,25.65,39.93,84.58,-,116.73,392.87,66.22,-,19.33,21.80,42.22,41.04,137.01,-290.59,216.97,-,-,118.06,-219.56,-,Upgrade
10,P/OCF Ratio,9.91,9.91,10.97,11.51,8.74,9.67,10.13,11.04,9.05,6.66,8.07,10.25,9.33,11.43,12.58,13.73,15.76,10.02,8.27,7.50,10.32,Upgrade
11,PEG Ratio,0.46,0.46,0.51,0.67,0.80,0.48,0.49,0.58,1.00,0.78,1.19,1.84,0.57,0.79,0.81,0.84,0.94,0.49,0.91,0.68,0.87,Upgrade
12,EV/Sales Ratio,1.96,2.05,2.06,1.97,1.58,1.58,1.53,1.62,1.41,1.24,1.35,1.54,1.44,1.57,1.64,1.72,1.75,1.22,1.06,0.94,1.12,Upgrade
13,EV/EBITDA Ratio,11.39,11.80,12.62,13.71,11.14,11.34,11.67,11.73,9.90,8.64,8.78,10.39,10.18,11.38,12.80,14.30,15.76,11.35,10.25,9.70,11.24,Upgrade
14,EV/EBIT Ratio,14.13,14.61,15.92,17.88,14.57,14.96,15.47,15.26,12.70,10.99,11.03,13.09,13.14,15.00,17.35,20.10,23.09,16.73,15.87,15.32,17.60,Upgrade
