,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,51145,53638,45640,48267,44396,43121,70047,57865,50576,52640,Upgrade
1,Revenue Growth (YoY),12.06%,11.13%,2.80%,11.93%,-36.62%,-25.48%,38.50%,9.93%,4.39%,12.91%,Upgrade
2,Cost of Revenue,45741,50212,40515,45298,39531,39505,60778,50075,43511,47850,Upgrade
3,Gross Profit,5404,3426,5125,2969,4865,3616,9269,7790,7065,4790,Upgrade
4,"Selling, General & Admin",6618,7919,5698,6433,5262,5455,5526,5740,3897,4806,Upgrade
5,Other Operating Expenses,2499,2866,2708,2745,2894,3490,2848,4183,2824,3505,Upgrade
6,Operating Expenses,9056,10644,8382,9031,8399,9361,8446,9969,6904,8464,Upgrade
7,Operating Income,-3652,-7218,-3257,-6062,-3534,-5745,823,-2179,161,-3674,Upgrade
8,Interest Expense,-337,-428,-345,-377,-533,-503,-506,-552,-474,-408,Upgrade
9,Interest & Investment Income,1328,372,1389,326,1139,501,2083,639,368,263,Upgrade
10,Earnings From Equity Investments,1073,-414,1735,7148,5598,6502,7102,8270,4185,6829,Upgrade
11,Currency Exchange Gain (Loss),-70,-18,-286,-160,228,169,289,-78,-125,14,Upgrade
12,Other Non Operating Income (Expenses),1787,1163,993,1338,1178,1103,803,1560,663,1088,Upgrade
13,EBT Excluding Unusual Items,129,-6543,229,2213,4076,2027,10594,7660,4778,4112,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-13,Upgrade
15,Gain (Loss) on Sale of Investments,-,129,79,1945,-,511,-,-491,491,531,Upgrade
16,Gain (Loss) on Sale of Assets,-,99,-,-696,1015,343,-48,-82,-,107,Upgrade
17,Asset Writedown,-,-318,-,-169,-,-679,-2,-800,-889,-159,Upgrade
18,Other Unusual Items,-,-,-,-,-,20,-,1520,-,-,Upgrade
19,Pretax Income,129,-6633,308,3293,5091,2222,10544,7807,4380,4578,Upgrade
20,Income Tax Expense,89,386,57,-902,-27,84,1299,620,1000,585,Upgrade
21,Earnings From Continuing Operations,40,-7019,251,4195,5118,2138,9245,7187,3380,3993,Upgrade
22,Minority Interest in Earnings,644,1753,1063,570,382,642,-632,-72,263,366,Upgrade
23,Net Income,684,-5266,1314,4765,5500,2780,8613,7115,3643,4359,Upgrade
24,Net Income to Common,684,-5266,1314,4765,5500,2780,8613,7115,3643,4359,Upgrade
25,Net Income Growth,-47.95%,-,-76.11%,71.40%,-36.14%,-60.93%,136.43%,63.23%,-57.14%,-11.24%,Upgrade
26,Shares Outstanding (Basic),8268,8440,8586,8616,8616,8616,8616,8616,8616,8616,Upgrade
27,Shares Outstanding (Diluted),8268,8440,8586,8616,8616,8616,8616,8616,8616,8616,Upgrade
28,Shares Change (YoY),-3.70%,-2.04%,-0.35%,-,-,-,-,-,-,-,Upgrade
29,EPS (Basic),0.08,-0.62,0.15,0.55,0.64,0.32,1.00,0.83,0.42,0.51,Upgrade
30,EPS (Diluted),0.08,-0.62,0.15,0.55,0.64,0.32,1.00,0.83,0.42,0.51,Upgrade
31,EPS Growth,-45.94%,-,-76.03%,71.41%,-36.14%,-60.93%,136.43%,63.24%,-57.14%,-11.25%,Upgrade
32,Free Cash Flow,-4105,11218,-13724,9127,-6733,18547,-14268,498,-3414,-3902,Upgrade
33,Free Cash Flow Per Share,-0.50,1.33,-1.60,1.06,-0.78,2.15,-1.66,0.06,-0.40,-0.45,Upgrade
34,Dividend Per Share,0.050,-,-,-,-,0.300,-,-,0.100,0.250,Upgrade
35,Operating Margin,-7.14%,-13.46%,-7.14%,-12.56%,-7.96%,-13.32%,1.17%,-3.77%,0.32%,-6.98%,Upgrade
36,Profit Margin,1.34%,-9.82%,2.88%,9.87%,12.39%,6.45%,12.30%,12.30%,7.20%,8.28%,Upgrade
37,Free Cash Flow Margin,-8.03%,20.91%,-30.07%,18.91%,-15.17%,43.01%,-20.37%,0.86%,-6.75%,-7.41%,Upgrade
38,EBITDA,-1136,-4425,-1228,-3914,-1594,-3842,2551,-628,1592,-2221,Upgrade
39,D&A For EBITDA,2516,2793,2029,2148,1940,1903,1728,1551,1431,1453,Upgrade
40,EBIT,-3652,-7218,-3257,-6062,-3534,-5745,823,-2179,161,-3674,Upgrade
