,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,75107,79297,62708,68046,63152,50270,37860,47659,32783,26768,Upgrade
1,Short-Term Investments,4557,14650,12747,10432,7656,15086,22518,20928,12234,16832,Upgrade
2,Trading Asset Securities,16596,16568,16901,15743,13306,14033,3786,8117,18521,6972,Upgrade
3,Cash & Short-Term Investments,96260,110515,92356,94221,84114,79389,64164,76704,63538,50572,Upgrade
4,Cash Growth,4.23%,17.29%,9.80%,18.68%,31.09%,3.50%,0.99%,51.67%,161.98%,47.98%,Upgrade
5,Accounts Receivable,21705,16056,21061,16135,16486,8239,18251,11945,19754,12646,Upgrade
6,Other Receivables,267,1083,988,9526,1326,9699,426,7147,505,9368,Upgrade
7,Receivables,21972,48000,22049,71913,17812,78400,18677,78255,20259,69705,Upgrade
8,Inventory,12756,14234,13235,13132,13027,11621,10271,12838,12881,12191,Upgrade
9,Restricted Cash,3457,4159,2261,1954,2468,3643,4975,3476,4089,3317,Upgrade
10,Other Current Assets,32506,1700,38102,1784,54063,2071,67165,1305,57783,3208,Upgrade
11,Total Current Assets,166951,178608,168003,183004,171484,175124,165252,172578,158550,138993,Upgrade
12,"Property, Plant & Equipment",30797,29228,27990,26471,22896,23098,25158,24541,24097,20636,Upgrade
13,Long-Term Investments,61573,64423,69922,66978,68562,74385,79975,68606,64219,65456,Upgrade
14,Goodwill,3155,3155,3155,3155,1521,1733,1733,1733,1749,1749,Upgrade
15,Other Intangible Assets,11183,6901,9047,4738,5459,4179,5121,3914,4735,4044,Upgrade
16,Long-Term Deferred Tax Assets,5337,5082,5172,4827,3222,2934,3268,2933,2172,2356,Upgrade
17,Long-Term Deferred Charges,-,3574,-,3815,-,1665,-,1149,-,1032,Upgrade
18,Other Long-Term Assets,44374,10432,33422,8833,33813,7672,44200,5500,35999,4427,Upgrade
19,Total Assets,323370,330678,316711,330036,306957,320073,324707,317309,291966,272000,Upgrade
20,Accounts Payable,52170,56456,47630,41407,36862,48352,62691,58112,50697,46589,Upgrade
21,Accrued Expenses,-,2536,-,3111,-,3073,-,3101,-,2684,Upgrade
22,Short-Term Debt,-,22626,-,18607,-,15109,-,18440,-,14205,Upgrade
23,Current Portion of Long-Term Debt,40171,8351,22464,9475,32217,13111,35494,19944,28572,5054,Upgrade
24,Current Portion of Leases,328,315,314,300,316,301,194,163,141,154,Upgrade
25,Current Income Taxes Payable,103,1488,83,1139,1245,1545,1601,1320,641,1008,Upgrade
26,Current Unearned Revenue,3456,4318,4921,3810,3361,5629,5060,4159,4159,3402,Upgrade
27,Other Current Liabilities,35756,36872,37362,52220,50995,52660,36658,37336,32437,31086,Upgrade
28,Total Current Liabilities,131984,132962,112774,130069,124996,139780,141698,142575,116647,104182,Upgrade
29,Long-Term Debt,23016,28280,28380,24344,20870,16652,16522,22373,30478,23923,Upgrade
