,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Premiums & Annuity Revenue,91.91,91.34,99.79,104.84,90.16,89.76,66.4,84.3,42.6,37.75,Upgrade
1,Total Interest & Dividend Income,-0.59,-5.08,-0.22,2.16,2.37,-,-,-,-,-,Upgrade
2,Gain (Loss) on Sale of Investments,5.85,6.25,-5.56,9.94,7.8,5.52,9.48,-20.66,-5.26,-1.32,Upgrade
3,Non-Insurance Activities Revenue,11.39,31.17,9.92,20.59,24.48,39,22.54,34.7,28.81,32.3,Upgrade
4,Other Revenue,18.65,0.21,16.45,0.32,0.66,0.15,0.01,0,0.21,0.18,Upgrade
5,Total Revenue,127.2,123.88,120.39,137.85,125.47,134.42,98.43,98.34,66.36,68.91,Upgrade
6,Revenue Growth (YoY),5.66%,-10.13%,-4.05%,2.55%,27.47%,36.69%,48.32%,42.71%,-16.67%,-81.03%,Upgrade
7,Policy Benefits,75.93,-21.76,87.48,-11.85,77.71,-6.54,54.95,0.94,34.39,-16.66,Upgrade
8,Policy Acquisition & Underwriting Costs,-,91.31,-,93.25,-,83.77,-,66.83,-,42.85,Upgrade
9,"Selling, General & Administrative",23.43,29.6,26.95,23.83,23.22,27.88,27.03,27.47,27.17,28.54,Upgrade
10,Non-Insurance Activities Expense,0.78,-0.21,-2.64,-5.98,-0.32,-4.49,-1.26,-3.5,-5.91,-2.37,Upgrade
11,Other Operating Expenses,-0,5.98,-,0.85,-0.01,0.03,-0.03,-2.43,-0.01,0.06,Upgrade
12,Reinsurance Income or Expense,-10.78,-8.37,-8.24,-9.37,-5.53,-,-,-,-,-,Upgrade
13,Total Operating Expenses,110.91,113.29,120.03,109.47,106.13,100.65,80.69,89.32,55.64,52.42,Upgrade
14,Operating Income,16.29,10.59,0.36,28.38,19.34,33.77,17.74,9.02,10.72,16.49,Upgrade
15,Interest Expense,-22.56,-25.29,-16.07,-13.56,-8,-6.61,-5.02,-6.19,-8.13,-9.04,Upgrade
16,Earnings From Equity Investments,73.04,-77.98,145.47,229.23,247.04,210.84,250.39,220.58,226.35,317.61,Upgrade
17,Currency Exchange Gain (Loss),-28.07,2.72,-9,-11.68,-16.01,2.39,1.25,9.64,-3.5,-2.94,Upgrade
18,EBT Excluding Unusual Items,38.7,-89.96,120.76,232.37,242.37,240.39,264.36,233.04,225.45,322.11,Upgrade
19,Gain (Loss) on Sale of Assets,-0.01,-0.01,-0.01,0,-,-,-,-,-,-,Upgrade
20,Asset Writedown,-2.07,-0.27,-0.74,-3.7,1.41,2.25,2.97,14.77,-1.07,-4.72,Upgrade
21,Pretax Income,36.63,-90.24,120,228.68,243.78,242.64,267.34,247.81,224.37,317.39,Upgrade
22,Income Tax Expense,3.34,-14.13,4.48,11.5,3.99,6.75,7.29,28.25,7.88,18.87,Upgrade
23,Net Income,33.29,-76.11,115.52,217.17,239.8,235.89,260.04,219.57,216.5,298.52,Upgrade
24,Net Income to Common,33.29,-76.11,115.52,217.17,239.8,235.89,260.04,219.57,216.5,298.52,Upgrade
25,Net Income Growth,-71.18%,-,-51.83%,-7.93%,-7.79%,7.43%,20.12%,-26.45%,-20.69%,-15.63%,Upgrade
26,Shares Outstanding (Basic),597,597,597,597,597,597,597,597,597,597,Upgrade
27,Shares Outstanding (Diluted),597,597,597,597,597,597,597,597,597,597,Upgrade
28,EPS (Basic),0.06,-0.13,0.19,0.36,0.40,0.39,0.44,0.37,0.36,0.50,Upgrade
29,EPS (Diluted),0.06,-0.13,0.19,0.36,0.40,0.39,0.44,0.37,0.36,0.50,Upgrade
30,EPS Growth,-71.18%,-,-51.83%,-7.93%,-7.79%,7.43%,20.12%,-26.45%,-20.69%,-15.63%,Upgrade
31,Free Cash Flow,-22.4,-30.87,13.62,-4.96,46.93,39.08,-11.7,227.6,-216.22,-96.2,Upgrade
32,Free Cash Flow Per Share,-0.04,-0.05,0.02,-0.01,0.08,0.07,-0.02,0.38,-0.36,-0.16,Upgrade
33,Operating Margin,12.81%,8.55%,0.30%,20.59%,15.41%,25.12%,18.03%,9.17%,16.16%,23.92%,Upgrade
34,Profit Margin,26.17%,-61.44%,95.96%,157.54%,191.12%,175.49%,264.19%,223.28%,326.23%,433.22%,Upgrade
35,Free Cash Flow Margin,-17.61%,-24.92%,11.31%,-3.60%,37.40%,29.08%,-11.88%,231.45%,-325.82%,-139.60%,Upgrade
36,EBITDA,17.49,11.25,1.32,29.02,20.15,34,18.77,9.37,11.64,16.73,Upgrade
37,D&A For EBITDA,1.2,0.66,0.96,0.64,0.81,0.23,1.03,0.35,0.92,0.25,Upgrade
38,EBIT,16.29,10.59,0.36,28.38,19.34,33.77,17.74,9.02,10.72,16.49,Upgrade
