,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,506.95,1560,1827,1044,516.06,1197,1346,1045,586.75,1345,1274,1175,705.81,1377,1219,792.39,790.81,1347,1183,834.49,Upgrade
1,Other Revenue,-12.63,12.63,-,16.45,-3.79,3.79,-,15.08,-6.25,6.25,-,23.87,-7.87,7.87,-,17.95,-2.44,2.44,-,8.79,Upgrade
2,Revenue,494.32,1573,1827,1061,512.27,1201,1346,1060,580.5,1351,1274,1199,697.94,1385,1219,810.35,788.37,1350,1183,843.28,Upgrade
3,Revenue Growth (YoY),-3.50%,30.97%,35.76%,0.08%,-11.76%,-11.09%,5.61%,-11.61%,-16.83%,-2.46%,4.54%,47.94%,-11.47%,2.60%,3.05%,-3.91%,3.43%,-0.22%,7.53%,-4.52%,Upgrade
4,Cost of Revenue,409.57,1169,990.62,764,407.48,881.16,863.66,789.49,458.58,979.03,893.88,934.61,515.23,989.38,857.87,642.38,619.31,985,845.69,664.75,Upgrade
5,Gross Profit,84.75,404.24,836.34,296.53,104.78,319.86,482.07,270.14,121.93,371.78,380.34,264.18,182.71,395.54,361.05,167.97,169.06,364.84,337.18,178.52,Upgrade
6,"Selling, General & Admin",114.8,262.8,277.28,223.6,140.27,145.08,175.9,207.01,119.58,156.78,160.34,242.12,119.5,165.21,176.27,201.91,139.86,159.96,157,202.39,Upgrade
7,Research & Development,37.23,38.08,34.82,36.71,23.52,33.44,25.22,48.73,20.79,30.65,25.46,35.79,18.27,30.91,22.4,27.88,21.19,29.54,20.42,14.55,Upgrade
8,Other Operating Expenses,11.5,11.44,-10.95,2.71,0.16,-0.56,-0.27,28.77,-1.47,-7.05,-4.26,23.83,-4.23,-2.61,-4.1,25.15,-5.36,-2.31,-6.64,29.73,Upgrade
9,Operating Expenses,168.94,321.84,357.53,315.9,174.16,193.21,212.29,310.9,146.46,189.3,188.83,325.09,142.74,198.52,195.51,294.06,158.78,191.3,180.47,269.34,Upgrade
10,Operating Income,-84.19,82.4,478.81,-19.38,-69.38,126.65,269.78,-40.76,-24.53,182.48,191.51,-60.9,39.97,197.02,165.54,-126.09,10.28,173.54,156.71,-90.82,Upgrade
11,Interest Expense,-40.75,-29.97,-23.86,-23.29,-26.75,-27.29,-20.24,-25.87,-16.9,-27.23,-26.86,-13.75,-11.81,-31.23,-11.26,-32.67,-15.51,-19.77,-18.91,-16.62,Upgrade
12,Interest & Investment Income,17.22,42.69,14.01,14.87,18.92,13.28,3.98,9.75,21.4,33.37,17.05,20.3,12.02,9.5,5.22,-,30.41,15.65,5.62,16.75,Upgrade
13,Currency Exchange Gain (Loss),0.07,-0.07,-,1.12,0.7,-0.7,-,0.01,-1.01,1.01,-,-1.09,-0.07,0.07,-,-2.74,0.31,-0.31,-,-1.73,Upgrade
14,Other Non Operating Income (Expenses),7.31,-8.51,-8.3,-8.45,-4.92,-3.62,-2.23,-5.25,0.05,-2.27,-3.9,-10.65,1.74,2.92,-4.03,10.93,-12.22,-0.18,-1.12,-6.09,Upgrade
15,EBT Excluding Unusual Items,-100.35,86.55,460.66,-35.12,-81.43,108.34,251.29,-62.12,-20.99,187.36,177.8,-66.09,41.85,178.28,155.47,-150.58,13.27,168.94,142.29,-98.51,Upgrade
16,Impairment of Goodwill,-,-,-,-9.21,-,-,-,-14.48,-,-,-,-10.41,-,-,-,-5.48,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-13.4,-,15.36,-15.36,-,-,-,-,-7.11,-,-,-,-11.46,-,-,-,-3.32,Upgrade
18,Gain (Loss) on Sale of Assets,-0.9,0.18,-9.42,-0.67,0.63,-0.4,-0.01,29.03,0.24,-0.25,-0.21,8.28,-0.11,-0.01,0.03,-0.4,-0.16,0.03,-0,12.15,Upgrade
19,Asset Writedown,-2.73,-0.85,-,-19.22,-3.11,-0.25,-,-9.33,0.41,-0.35,0.06,-7.57,-2.88,-1.59,-,-4.86,3.96,-0.12,-0.27,-4.21,Upgrade
20,Other Unusual Items,26.6,16.83,-0.44,19.57,-,-,-,57.48,-0.03,0.03,-,54.87,-4.17,4.17,-,38.86,0.18,-0.18,-,51.15,Upgrade
21,Pretax Income,-77.39,102.71,450.8,-58.06,-83.91,123.05,235.93,0.58,-20.36,186.8,177.65,-28.03,34.68,180.85,155.5,-133.91,17.25,168.68,142.02,-42.75,Upgrade
22,Income Tax Expense,-10.81,-1.74,13.8,11.6,-17.52,2.06,16.28,-11.73,3.03,13.82,12.35,9.68,9.57,13.97,12.52,-13.07,8.72,10.06,13.64,-17.54,Upgrade
23,Earnings From Continuing Operations,-66.58,104.46,437,-69.66,-66.4,120.98,219.65,12.3,-23.4,172.98,165.29,-37.7,25.11,166.88,142.98,-120.84,8.53,158.62,128.38,-25.21,Upgrade
24,Minority Interest in Earnings,1.99,-6.57,17.31,25.16,8.74,-1.59,-1.26,14.55,4.16,-17.81,0.36,12.45,2.29,-11.37,4.71,1.8,4.54,-16.4,2.3,-1.64,Upgrade
25,Net Income,-64.59,97.89,454.31,-44.5,-57.66,119.4,218.39,26.85,-19.24,155.17,165.65,-25.26,27.4,155.5,147.69,-119.04,13.06,142.21,130.68,-26.84,Upgrade
26,Net Income to Common,-64.59,97.89,454.31,-44.5,-57.66,119.4,218.39,26.85,-19.24,155.17,165.65,-25.26,27.4,155.5,147.69,-119.04,13.06,142.21,130.68,-26.84,Upgrade
27,Net Income Growth,-,-18.01%,108.03%,-,-,-23.05%,31.84%,-,-,-0.22%,12.16%,-,109.76%,9.35%,13.02%,-,-,8.23%,-4.81%,-,Upgrade
28,Shares Outstanding (Basic),1027,968,992,981,978,976,977,982,981,975,973,914,898,899,899,923,876,899,899,904,Upgrade
