,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,9805,8923,7433,9228,8096,7204,7361,7254,5166,5205,5450,6385,6204,5528,5052,4971,5377,5413,5341,5395,5989,Upgrade
1,Market Cap Growth,23.85%,23.85%,0.97%,27.23%,56.74%,38.42%,35.07%,13.60%,-16.74%,-5.85%,7.88%,28.45%,15.37%,2.12%,-5.42%,-7.87%,-10.21%,0.17%,-16.52%,-9.33%,-3.08%,Upgrade
2,Enterprise Value,14739,13026,11174,13885,12754,10747,10461,10484,8396,8311,7702,7962,7781,6911,5970,6357,6763,6840,6404,6511,7105,Upgrade
3,Last Close Price,9.90,9.01,7.45,9.07,8.10,7.21,7.37,7.12,5.07,5.14,5.38,6.13,5.94,5.73,5.23,5.06,5.47,5.51,5.43,5.36,5.95,Upgrade
4,PE Ratio,22.75,-,16.52,19.57,-,-,21.31,19.03,15.73,-,16.87,19.75,-,26.13,25.62,27.03,-,20.89,22.24,23.52,-,Upgrade
5,Forward PE,14.67,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,17.59,17.71,17.47,13.33,15.58,Upgrade
6,PS Ratio,1.98,1.80,1.49,2.01,1.97,1.75,1.76,1.67,1.21,1.18,1.21,1.40,1.38,1.34,1.20,1.19,1.30,1.30,1.29,1.30,1.48,Upgrade
7,PB Ratio,2.63,2.17,1.78,1.97,1.91,1.64,1.65,1.61,1.21,1.29,1.34,1.65,1.71,1.66,1.56,1.60,1.81,1.71,1.70,1.73,2.08,Upgrade
8,P/TBV Ratio,2.45,2.45,2.02,2.31,2.30,2.03,2.05,2.01,1.53,1.83,1.91,2.27,2.37,2.37,2.20,2.28,2.67,2.51,2.52,2.59,3.17,Upgrade
