,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,332,111,120,80,90,262,192,196,150,71,127,Upgrade
1,Market Cap Growth,39.62%,39.62%,33.33%,-69.54%,-53.13%,33.85%,28.29%,175.07%,18.57%,-64.85%,-48.67%,Upgrade
2,Enterprise Value,947,767,779,782,865,1080,995,1266,1051,977,1047,Upgrade
3,Last Close Price,0.22,0.07,0.08,0.05,0.06,0.17,0.13,0.13,0.15,0.07,0.14,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-0.57,-,-,-,Upgrade
5,Forward PE,-,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,Upgrade
6,PS Ratio,0.97,0.33,0.29,0.17,0.21,0.54,0.40,0.52,0.44,0.22,0.26,Upgrade
7,PB Ratio,0.74,0.18,0.18,0.09,0.10,0.19,0.14,0.13,0.12,0.04,0.07,Upgrade
8,P/TBV Ratio,0.25,0.25,0.24,0.11,0.12,0.22,0.15,0.14,0.14,0.05,0.08,Upgrade
9,P/FCF Ratio,4.60,1.54,1.24,0.58,0.79,2.89,2.31,16.93,-,1.19,5.29,Upgrade
10,P/OCF Ratio,1.54,1.54,1.23,0.57,0.77,1.98,1.35,9.01,-,0.77,3.12,Upgrade
11,PEG Ratio,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,Upgrade
12,EV/Sales Ratio,2.77,2.24,1.89,1.67,1.98,2.23,2.09,3.36,3.09,3.05,2.11,Upgrade
13,EV/EBITDA Ratio,-,-8.29,-,-273.72,-,10.98,13.80,-7.86,-,-3.32,-,Upgrade
14,EV/EBIT Ratio,-,-,-,-8.40,-,-106.90,-,-,-,-,-,Upgrade
15,EV/FCF Ratio,13.10,10.61,8.04,5.64,7.54,11.94,11.94,109.58,-,16.30,43.77,Upgrade
16,Debt / Equity Ratio,0.74,0.74,0.76,0.56,0.63,0.47,0.49,0.47,0.79,0.52,0.44,Upgrade
17,Debt / FCF Ratio,6.49,6.49,5.36,3.76,5.22,7.06,8.41,63.10,-,14.11,32.25,Upgrade
18,Return on Capital Employed (ROCE),-,-,-,-8.11%,-,-0.61%,-,-,-,-,-,Upgrade
19,Earnings Yield,-83.16%,-248.36%,-211.22%,-444.31%,-426.49%,-73.02%,14.41%,-174.97%,-416.78%,-871.60%,-457.54%,Upgrade
20,FCF Yield,21.75%,64.95%,80.58%,173.80%,127.08%,34.55%,43.29%,5.91%,12.42%,84.32%,18.90%,Upgrade
21,Buyback Yield / Dilution,-,-,-,0.32%,-19.98%,-53.35%,-34.71%,-10.72%,-4.92%,-13.41%,Upgrade,
22,Total Shareholder Return,-,-,-,0.32%,-19.98%,-53.35%,-34.71%,-10.72%,-4.92%,-13.41%,Upgrade,
