,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5022,5000,4128,5501,5196,5316,6569,6765,5393,5195,5816,5799,5851,6084,6757,5040,5773,4410,4134,3547,4030,Upgrade
1,Market Cap Growth,-5.94%,-5.94%,-37.15%,-18.68%,-3.66%,2.33%,12.93%,16.65%,-7.82%,-14.61%,-13.92%,15.07%,1.35%,37.96%,63.47%,42.09%,43.25%,7.13%,-2.44%,-21.56%,7.60%,Upgrade
2,Enterprise Value,6903,7072,6127,7407,6935,6995,8162,7875,7421,6483,7105,6938,5694,6281,6741,4963,5933,4419,4153,3458,3941,Upgrade
3,Last Close Price,4.61,4.59,3.79,5.05,4.77,4.88,6.03,6.21,6.25,6.02,6.74,6.72,6.78,7.05,7.83,5.84,6.69,5.11,4.79,4.11,4.67,Upgrade
4,PE Ratio,-,-,-99.09,-,-,536.80,133.93,99.23,-,48.34,62.74,73.29,27.85,23.80,26.41,20.90,51.97,81.31,124.76,53.59,-,Upgrade
5,PS Ratio,1.09,1.08,0.81,1.04,1.00,0.98,1.31,1.47,1.30,1.42,1.67,1.80,1.74,1.90,2.35,1.90,2.52,1.95,1.95,1.75,2.00,Upgrade
6,PB Ratio,1.67,1.56,1.24,1.66,1.57,1.60,1.98,2.06,1.66,2.45,-,2.90,3.00,3.18,3.53,2.67,3.02,2.62,2.50,2.16,2.49,Upgrade
7,P/TBV Ratio,1.89,1.89,1.48,1.99,1.87,1.88,2.32,2.41,1.93,3.11,-,3.67,3.76,3.89,4.06,3.01,3.39,3.00,2.87,2.48,2.87,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-6.27,-,-,-,-,-,-,-,-,-,-42.39,-,-27.72,-,-56.79,Upgrade
