,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Revenue,10.36,10.36,13.41,13.41,14.02,11.19,12.7,11.44,11.06,11.55,9.49,12.75,10.74,10.16,12.05,9.68,10.12,8.48,10.67,11.18,Upgrade
1,Revenue Growth (YoY),-26.10%,-7.44%,5.56%,17.21%,26.78%,-3.11%,33.85%,-10.26%,2.90%,13.64%,-21.24%,31.72%,6.14%,19.89%,12.95%,-13.48%,-6.47%,-13.74%,78.52%,52.39%,Upgrade
2,Cost of Revenue,6.55,6.55,7.01,7.01,8.02,6.2,8.1,7.84,7.72,6.53,7,5.79,6.09,5.65,5.58,4.33,5.02,4.41,4.9,5.67,Upgrade
3,Gross Profit,3.81,3.81,6.4,6.4,6,4.99,4.6,3.6,3.34,5.02,2.49,6.95,4.66,4.51,6.47,5.34,5.1,4.07,5.77,5.51,Upgrade
4,"Selling, General & Admin",7.08,7.08,5.64,5.64,6,5.07,6.04,5.55,4.49,5.43,5.41,5.44,4.34,6.4,4.36,5.74,4.58,3.76,5.4,5.14,Upgrade
5,Operating Expenses,7.14,7.14,5.7,5.7,6.11,5.14,5.43,6.11,4.9,5.82,8.35,5.6,3.85,6.4,4.09,6.1,4.93,3.76,6.64,5.14,Upgrade
6,Operating Income,-3.33,-3.33,0.69,0.69,-0.11,-0.15,-0.83,-2.51,-1.56,-0.8,-5.87,1.35,0.81,-1.89,2.38,-0.75,0.17,0.31,-0.87,0.37,Upgrade
7,Interest Expense,-0.21,-0.21,-0.16,-0.16,-0.13,-0.12,-0.12,-0.12,-0.11,-0.08,-0.09,-0.09,-0.1,-0.14,-0.09,-0.08,-0.08,-0.09,-0.1,-0.09,Upgrade
8,Interest & Investment Income,0.01,0.01,0.03,0.03,0.07,-,0.1,0.01,0.01,-,0,0,0,-,0,0.01,0.01,-,0.08,0.01,Upgrade
9,Earnings From Equity Investments,-0,-0,-0,-0,-0,-0.01,-0,-,-,-,-0.01,-0,-0,-,-0.01,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),0.56,0.56,-0.5,-0.5,0.17,0.43,0.01,0.09,0.26,1.27,0.13,0,0.2,0.14,-0.13,0.01,0.04,0.13,-0.01,0.02,Upgrade
11,EBT Excluding Unusual Items,-2.97,-2.97,0.06,0.06,-0,0.15,-0.85,-2.53,-1.4,0.39,-5.83,1.27,0.91,-1.88,2.16,-0.82,0.14,0.35,-0.9,0.31,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-0.07,-0.07,-,-,0.31,-,-,-,0.12,-,-,-,-0.3,-,-,-,0.01,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,0.05,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Unusual Items,-,-,0.28,0.28,-,-,0.1,0.57,-,-,0.06,-,-,-,0.05,1.5,1.57,-,-,-,Upgrade
15,Pretax Income,-2.97,-2.97,0.27,0.27,-0,0.15,-0.44,-1.96,-1.4,0.39,-5.61,1.27,0.91,-1.88,1.91,0.68,1.71,0.35,-0.89,0.31,Upgrade
16,Income Tax Expense,0,0,0.03,0.03,0.11,-,0.01,-0.1,-0.03,0.02,-0.4,-0.06,-0.01,0.11,0.49,0.21,0.43,0.06,-0.06,0.07,Upgrade
17,Earnings From Continuing Operations,-2.97,-2.97,0.24,0.24,-0.11,0.15,-0.45,-1.87,-1.37,0.37,-5.21,1.33,0.92,-1.99,1.42,0.47,1.28,0.29,-0.83,0.25,Upgrade
18,Minority Interest in Earnings,0,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0,-0.01,0.02,0.06,-,0.01,0.08,-,-,-,-,Upgrade
19,Net Income,-2.97,-2.97,0.26,0.26,-0.1,0.15,-0.45,-1.86,-1.36,0.37,-5.22,1.35,0.97,-1.99,1.42,0.55,1.28,0.29,-0.83,0.25,Upgrade
20,Net Income to Common,-2.97,-2.97,0.26,0.26,-0.1,0.15,-0.45,-1.86,-1.36,0.37,-5.22,1.35,0.97,-1.99,1.42,0.55,1.28,0.29,-0.83,0.25,Upgrade
21,Net Income Growth,-,-,-,-,-,-59.03%,-,-,-,-,-,146.53%,-24.10%,-,-,121.86%,21.86%,-4.28%,-,-,Upgrade
22,Shares Outstanding (Basic),697,697,699,699,695,694,716,687,678,684,690,676,695,689,669,609,641,608,590,618,Upgrade
23,Shares Outstanding (Diluted),697,697,702,702,695,694,716,687,678,684,690,676,695,689,669,609,641,616,590,618,Upgrade
24,Shares Change (YoY),0.33%,0.43%,-1.87%,2.20%,2.50%,1.50%,3.66%,1.71%,-2.45%,-0.71%,3.16%,10.94%,8.42%,11.91%,13.47%,-1.39%,9.68%,4.26%,0.89%,3.42%,Upgrade
25,EPS (Basic),-0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.01,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,Upgrade
26,EPS (Diluted),-0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.01,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,Upgrade
27,EPS Growth,-,-,-,-,-,-60.20%,-,-,-,-,-,122.22%,-30.00%,-,-,125.00%,11.11%,-7.18%,-,-,Upgrade
28,Free Cash Flow,-2.13,-2.13,0.73,0.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Free Cash Flow Per Share,-0.00,-0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Gross Margin,36.79%,36.79%,47.72%,47.72%,42.79%,44.62%,36.20%,31.45%,30.21%,43.44%,26.20%,54.56%,43.33%,44.39%,53.68%,55.22%,50.39%,47.96%,54.10%,49.27%,Upgrade
31,Operating Margin,-32.11%,-32.11%,5.18%,5.18%,-0.78%,-1.36%,-6.52%,-21.93%,-14.15%,-6.96%,-61.84%,10.61%,7.53%,-18.57%,19.73%,-7.79%,1.69%,3.66%,-8.17%,3.33%,Upgrade
