,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Cash & Equivalents,9.85,9.85,14.23,14.23,7.92,-,12.94,-,13.88,-,16.45,-,21.98,-,26.65,-,16.68,-,8.09,-,Upgrade
1,Cash & Short-Term Investments,9.85,9.85,14.23,14.23,7.92,12.94,12.94,13.88,13.88,16.45,16.45,-,21.98,26.65,26.65,-,16.68,8.09,8.09,-,Upgrade
2,Cash Growth,24.43%,-23.88%,9.93%,2.46%,-42.98%,-21.33%,-21.33%,-,-36.84%,-38.28%,-38.28%,-,31.78%,229.35%,229.35%,-,115.46%,-57.70%,-57.70%,-,Upgrade
3,Accounts Receivable,63.66,63.66,67.13,67.13,65.64,-,63.3,-,58.99,-,59.67,-,56.4,-,51.19,-,50.67,-,52.87,-,Upgrade
4,Other Receivables,-,-,0.55,0.55,-,-,0.66,-,-,-,0.8,-,-,-,0.33,-,-,-,-,-,Upgrade
5,Receivables,63.66,63.66,67.68,67.68,65.64,-,63.96,-,58.99,-,60.46,-,56.4,-,51.52,-,50.67,-,52.87,-,Upgrade
6,Prepaid Expenses,10.97,10.97,7.94,7.94,4.7,-,3.22,-,5.79,-,4.99,-,4.63,-,4.05,-,4.11,-,3.14,-,Upgrade
7,Other Current Assets,-,-,-,-,-,-,-,-,3.5,-,4.5,-,4.5,-,5.14,-,5.13,-,5.12,-,Upgrade
8,Total Current Assets,84.47,84.47,89.84,89.84,78.26,-,80.12,-,82.16,-,86.4,-,87.52,-,87.36,-,76.59,-,69.22,-,Upgrade
9,"Property, Plant & Equipment",4.64,4.64,5.6,5.6,7.3,-,7.28,-,9.09,-,2.82,-,5.1,-,5.69,-,7.92,-,9.89,-,Upgrade
10,Long-Term Investments,0.18,0.18,0.18,0.18,4.94,-,4.93,-,4.74,-,4.74,-,3.34,-,3.08,-,3.27,-,4.17,-,Upgrade
11,Other Intangible Assets,0.17,0.17,0.19,0.19,0.04,-,0.11,-,0.18,-,0.25,-,0.32,-,0.39,-,0.46,-,0.53,-,Upgrade
12,Long-Term Deferred Tax Assets,0.77,0.77,0.77,0.77,0.84,-,0.84,-,0.91,-,0.84,-,0.63,-,0.63,-,0.91,-,1.1,-,Upgrade
13,Other Long-Term Assets,1.55,1.55,1.55,1.55,1.35,-,1.01,-,0.2,-,0.2,-,1.14,-,1.53,-,0.94,-,0.94,-,Upgrade
14,Total Assets,91.76,91.76,98.12,98.12,92.72,-,94.29,-,97.27,-,95.25,-,98.04,-,98.67,-,90.08,-,85.84,-,Upgrade
15,Accounts Payable,2.29,2.29,3.21,3.21,3.02,-,3.18,-,2.69,-,1.88,-,1.69,-,1.02,-,0.44,-,1.06,-,Upgrade
