,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,181.01,246.82,121.13,204.89,172.24,252.77,144.6,200.78,129.51,170.85
1,Revenue Growth (YoY),49.44%,20.47%,-29.68%,-18.94%,19.11%,25.90%,11.65%,17.52%,48.75%,314.13%
2,Cost of Revenue,166.43,224.99,95.82,158.98,128.81,174.41,93.77,120.94,91.76,116.44
3,Gross Profit,14.58,21.83,25.3,45.91,43.43,78.36,50.84,79.84,37.75,54.41
4,"Selling, General & Admin",29.58,40.17,35.01,61.26,63.16,75.34,51.69,52.41,28.67,36.35
5,Research & Development,19.45,10.3,22.93,17.61,21.97,19.11,42.35,28.33,13.82,9.37
6,Other Operating Expenses,-3.55,-4.18,-2.82,-4.88,-3.53,-5.38,-4.3,-2.56,-4.21,-2.96
7,Operating Expenses,46.88,61.56,65.04,103.7,76.29,113.07,89.62,90.53,41.53,42.75
8,Operating Income,-32.3,-39.74,-39.74,-57.79,-32.86,-34.71,-38.79,-10.69,-3.78,11.66
9,Interest Expense,-6.93,-4.25,-3.46,-4.09,-3.99,-5.65,-2.78,-2.72,-2.05,-1.64
10,Interest & Investment Income,0.13,0.19,0.05,0.02,0.02,0.03,0.1,0.2,0.32,0.14
11,Earnings From Equity Investments,0.01,0.46,-0.48,2.41,-1.36,2.46,-0.15,0.14,-0.24,0.22
12,Other Non Operating Income (Expenses),-,-3.16,-1.6,-2.62,0.64,-,-,-,-,-
13,EBT Excluding Unusual Items,-39.09,-46.51,-45.23,-62.08,-37.56,-37.87,-41.62,-13.07,-5.75,10.37
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,0.21,0.72,-5.7
15,Gain (Loss) on Sale of Assets,-,-0.09,-1.6,-4.71,0,-0,-,-0.02,-,1.03
16,Asset Writedown,-0.02,-,-17.8,-24,-,-,-,-,-,-
17,Other Unusual Items,-,0.04,-,-1.17,-,-,-,6,-,-
18,Pretax Income,-39.11,-46.55,-64.63,-91.95,-37.56,-37.87,-41.62,-6.88,-5.02,5.71
19,Income Tax Expense,-0.47,-0.72,-1.45,-5.42,-0.07,-3.19,-0.31,0.62,0.19,5.61
20,Earnings From Continuing Operations,-38.64,-45.83,-63.18,-86.54,-37.48,-34.68,-41.31,-7.51,-5.21,0.1
21,Minority Interest in Earnings,2.6,-1.26,1.04,-4.89,0.72,0.12,-0.37,-0.4,-,-
22,Net Income,-36.04,-47.09,-62.14,-91.43,-36.77,-34.56,-41.68,-7.9,-5.21,0.1
23,Net Income to Common,-36.04,-47.09,-62.14,-91.43,-36.77,-34.56,-41.68,-7.9,-5.21,0.1
24,Net Income Growth,-,-,-,-,-,-,-,-,-,-97.59%
25,Shares Outstanding (Basic),658,659,501,426,403,402,402,400,400,310
26,Shares Outstanding (Diluted),658,659,501,426,403,402,402,400,400,310
27,Shares Change (YoY),31.27%,54.56%,24.28%,6.02%,0.29%,0.50%,0.54%,29.14%,33.33%,3.29%
28,EPS (Basic),-0.05,-0.07,-0.12,-0.21,-0.09,-0.09,-0.10,-0.02,-0.01,0.00
29,EPS (Diluted),-0.05,-0.07,-0.12,-0.21,-0.09,-0.09,-0.10,-0.02,-0.01,0.00
30,EPS Growth,-,-,-,-,-,-,-,-,-,-97.66%
31,Free Cash Flow,-33.4,12.58,-52.66,58.21,-82.04,46.49,-73.06,-42.25,-83.77,37.89
32,Free Cash Flow Per Share,-0.05,0.02,-0.11,0.14,-0.20,0.12,-0.18,-0.11,-0.21,0.12
33,Operating Margin,-17.85%,-16.10%,-32.81%,-28.21%,-19.08%,-13.73%,-26.82%,-5.32%,-2.92%,6.82%
34,Profit Margin,-19.91%,-19.08%,-51.30%,-44.62%,-21.35%,-13.67%,-28.82%,-3.94%,-4.02%,0.06%
35,Free Cash Flow Margin,-18.45%,5.10%,-43.48%,28.41%,-47.63%,18.39%,-50.52%,-21.04%,-64.68%,22.18%
36,EBITDA,-20.79,-42.54,-27.28,-56.58,-19.76,-37.3,-28.46,-11.46,0.27,12.61
37,D&A For EBITDA,11.51,-2.8,12.46,1.21,13.1,-2.59,10.33,-0.78,4.05,0.96
38,EBIT,-32.3,-39.74,-39.74,-57.79,-32.86,-34.71,-38.79,-10.69,-3.78,11.66
