,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,1056,144,159,169,178,123,275,379,540,332,313,322,549,644,171,186,171,131,167,235,417,Upgrade
1,Market Cap Growth,16.92%,16.92%,-42.07%,-55.50%,-67.02%,-62.86%,-12.12%,17.65%,-1.72%,-48.53%,83.33%,73.47%,222.22%,392.75%,2.27%,-20.97%,-59.09%,-65.50%,-62.39%,-57.24%,-35.29%,Upgrade
2,Enterprise Value,1385,246,254,219,229,237,388,415,578,421,402,295,523,681,208,151,137,161,170,239,421,Upgrade
3,Last Close Price,0.52,0.08,0.08,0.09,0.09,0.07,0.14,0.20,0.28,0.17,0.17,0.17,0.29,0.34,0.09,0.10,0.09,0.07,0.09,0.12,0.22,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-15.03,-12.78,-,-,-,-1.43,-,-,-,Upgrade
5,PS Ratio,2.16,0.40,0.45,-,0.54,0.40,0.80,-,1.15,0.64,0.57,0.55,0.96,1.20,0.34,0.42,0.46,0.37,0.48,0.59,1.03,Upgrade
6,PB Ratio,2.27,2.27,2.49,2.37,2.38,1.63,2.87,4.13,-,2.91,2.29,2.38,-,3.44,0.93,1.01,-,0.45,0.74,1.02,-,Upgrade
7,P/TBV Ratio,-,-,-,3.06,3.30,2.27,3.97,5.77,-,3.24,2.51,2.60,-,3.98,1.02,1.11,-,0.53,0.85,1.17,-,Upgrade
8,P/FCF Ratio,-,18.37,40.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,16.66,36.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,3.04,0.69,0.72,-,0.70,0.77,1.12,-,1.24,0.82,0.74,0.50,0.91,1.27,0.41,0.34,0.37,0.45,0.50,0.59,1.04,Upgrade
11,EV/EBITDA Ratio,-,-127.26,-46.27,-,-,-,-,-,-,-,-,-,-82.12,-51.70,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-45.35,-34.56,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-143.94,31.33,64.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,1.87,1.87,1.87,1.29,1.38,1.38,1.15,1.26,-,0.97,0.82,0.82,-,0.38,0.35,0.35,-,0.07,0.18,0.18,-,Upgrade
15,Debt / EBITDA Ratio,-,91.90,91.90,-,-,-,-,-,-,-,-,-,-,4.25,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,15.15,30.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.36,1.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,4.46,4.97,4.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,0.54,0.54,0.54,0.09,-,0.40,-,0.21,-,0.47,-,0.35,-,0.67,-,0.45,-,1.41,-,0.56,-,Upgrade
20,Current Ratio,0.89,0.89,0.89,0.88,-,0.85,-,0.88,-,0.99,-,1.09,-,1.23,-,1.34,-,2.28,-,1.62,-,Upgrade
21,Return on Equity (ROE),-18.71%,-17.88%,-,-33.63%,-33.31%,-36.83%,-,-,-27.36%,-22.15%,-,-,4.84%,-3.85%,-,-,1.44%,-11.57%,-,-,Upgrade,
22,Return on Assets (ROA),-1.41%,-1.43%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),-2.58%,-2.75%,-,-7.23%,-7.75%,-9.52%,-,-,-5.86%,-6.72%,-,-,2.62%,-1.86%,-,-,-2.93%,-5.60%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,-8.47%,-,-,-,-,-,-,-,Upgrade
25,Earnings Yield,-1.33%,-7.59%,-9.18%,-,-10.42%,-17.22%,-8.93%,-,-13.43%,-19.90%,-19.02%,-16.10%,-6.65%,-7.83%,-29.63%,-30.70%,-57.81%,-69.71%,-56.85%,-40.30%,-34.95%,Upgrade
26,FCF Yield,-0.91%,5.44%,2.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Buyback Yield / Dilution,-0.13%,-,-,-0.17%,0.20%,-,-,1.14%,-1.10%,-,-,-0.82%,7.75%,-,-,-0.79%,-7.31%,-,12.16%,-7.29%,Upgrade,
28,Total Shareholder Return,-0.13%,-,-,-0.17%,0.20%,-,-,1.14%,-1.10%,-,-,-0.82%,7.75%,-,-,-0.79%,-7.31%,-,12.16%,-7.29%,Upgrade,
