,Fiscal Quarter,Current,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,148156,153913,149435,114251,134338,112844,112460,127685,150843,131012,68832,Upgrade
1,Market Cap Growth,34.71%,34.71%,11.24%,1.25%,19.45%,-11.62%,-25.45%,-2.54%,119.14%,59.01%,11.39%,Upgrade
2,Enterprise Value,162598,169858,166161,130758,147628,128355,128560,148198,174168,155561,93604,Upgrade
3,Last Close Price,57.90,60.15,58.40,43.85,51.56,42.62,42.47,47.64,56.28,48.58,25.52,Upgrade
4,PE Ratio,21.96,22.81,23.84,19.72,26.98,29.11,35.58,48.93,73.32,-255.15,-,Upgrade
5,Forward PE,18.23,21.28,22.12,18.75,23.32,26.65,31.50,42.73,67.89,110.40,125.37,Upgrade
6,PS Ratio,3.39,3.52,3.54,2.80,3.46,3.22,3.64,4.28,5.49,5.70,3.04,Upgrade
7,PB Ratio,4.19,4.33,4.54,3.41,4.46,3.87,4.23,4.60,5.66,4.84,2.86,Upgrade
8,P/TBV Ratio,5.42,5.42,5.82,4.40,5.87,5.08,5.72,6.30,7.99,6.91,4.16,Upgrade
9,P/FCF Ratio,15.46,16.06,23.27,33.45,18.68,15.35,17.58,15.58,20.18,28.61,18.65,Upgrade
10,P/OCF Ratio,11.59,11.59,11.44,11.45,13.74,12.05,13.56,12.59,17.28,23.32,13.22,Upgrade
11,PEG Ratio,1.19,1.30,1.35,1.02,0.88,0.98,1.06,1.12,1.73,10.00,10.31,Upgrade
12,EV/Sales Ratio,3.72,3.89,3.94,3.20,3.81,3.67,4.16,4.97,6.33,6.77,4.14,Upgrade
13,EV/EBITDA Ratio,10.27,13.94,14.59,11.88,13.82,14.58,18.87,24.30,32.92,48.27,35.71,Upgrade
14,EV/EBIT Ratio,15.80,16.51,17.35,14.27,16.72,18.22,24.93,34.13,49.08,120.51,-,Upgrade
15,EV/FCF Ratio,16.96,17.72,25.87,38.28,20.53,17.46,20.10,18.09,23.30,33.97,25.36,Upgrade
16,Debt / Equity Ratio,0.63,0.63,0.65,0.67,0.76,0.76,0.82,0.89,0.98,1.01,1.21,Upgrade
17,Debt / FCF Ratio,2.34,2.34,3.32,6.58,3.18,3.02,3.42,3.02,3.48,5.98,7.88,Upgrade
18,Return on Capital Employed (ROCE),18.63%,18.63%,18.64%,17.21%,17.51%,14.36%,11.17%,8.84%,7.30%,2.57%,-,Upgrade
19,Earnings Yield,4.55%,4.38%,4.20%,5.07%,3.71%,3.44%,2.81%,2.04%,1.36%,-0.39%,-1.01%,Upgrade
20,FCF Yield,6.47%,6.23%,4.30%,2.99%,5.35%,6.51%,5.69%,6.42%,4.96%,3.50%,5.36%,Upgrade
