,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,1012,661.26,689.52,766.27,1092,784.17,981.79,604.67,442.39,530.42,Upgrade
1,Short-Term Investments,-,-,-,-,-,9.46,-,6.03,6.18,7.89,Upgrade
2,Cash & Short-Term Investments,1012,661.26,689.52,766.27,1092,793.63,981.79,610.69,448.57,538.31,Upgrade
3,Cash Growth,46.71%,-13.70%,-36.84%,-3.45%,11.19%,29.96%,118.87%,13.45%,3.89%,64.37%,Upgrade
4,Accounts Receivable,423.73,378.72,405.15,325.3,331.92,317.86,329.55,269.68,290.38,204.38,Upgrade
5,Other Receivables,62.42,61.97,91.56,74.33,78.3,88.94,88.66,118.63,129.76,105.73,Upgrade
6,Receivables,486.16,440.69,496.71,399.63,410.21,409.01,418.21,388.31,420.14,310.11,Upgrade
7,Inventory,866.16,864.4,782.98,773.57,760.46,725.03,662.65,621.4,659.25,731.59,Upgrade
8,Prepaid Expenses,124.01,105.16,91.05,90.69,57.41,64.37,37.23,49.2,52.15,52.72,Upgrade
9,Other Current Assets,71.52,103.86,102.49,137.14,105.07,87.5,69.95,56.65,74.79,74.41,Upgrade
10,Total Current Assets,2559,2175,2163,2167,2425,2080,2170,1726,1655,1707,Upgrade
11,"Property, Plant & Equipment",4534,4149,4057,3672,3589,3552,3521,3535,3560,3777,Upgrade
12,Long-Term Investments,37.62,36.15,41.61,32.78,26.97,6.42,5.7,28.79,66.19,51.98,Upgrade
13,Goodwill,515.51,515.51,515.51,513.68,513.68,513.49,513.49,513.41,513.49,518.1,Upgrade
14,Other Intangible Assets,352.41,337.53,330.52,313.39,304.13,316.34,315.92,316.29,318.96,321.18,Upgrade
15,Long-Term Deferred Tax Assets,408.97,392.01,374.85,379.92,373.09,357.78,287.46,246.16,251.89,292.86,Upgrade
16,Other Long-Term Assets,142.03,135.16,132.39,143.69,146.34,140.1,145.47,162.79,162.15,164.61,Upgrade
17,Total Assets,8550,7740,7615,7223,7378,6966,6959,6529,6528,6833,Upgrade
18,Accounts Payable,481.62,463.25,453.39,386.56,401.8,369.6,390.16,275.96,289.58,289.8,Upgrade
19,Accrued Expenses,26.56,239.88,228.53,209.7,206.42,170.74,167.4,147.52,133.64,118.95,Upgrade
20,Short-Term Debt,191.4,19.78,70.63,42.39,70.11,65.51,64.94,110.97,100.22,340.43,Upgrade
21,Current Portion of Long-Term Debt,-,168.39,83.56,94.63,94.31,97.85,187.53,203.85,203.46,201.56,Upgrade
22,Current Portion of Leases,434.14,415.77,411.29,420.39,392.13,409.55,418.22,409.2,403.59,398.09,Upgrade
23,Current Income Taxes Payable,177.14,137.4,32.41,35.55,192.05,95.41,77.47,15.28,15.69,15.22,Upgrade
24,Other Current Liabilities,372.61,156.15,170.57,138.14,133.06,132.51,114.03,88.63,81.08,70.08,Upgrade
25,Total Current Liabilities,1683,1601,1450,1327,1490,1341,1420,1251,1227,1434,Upgrade
26,Long-Term Debt,220.94,208.08,338.42,349.71,395.66,444.67,492.8,392.94,451.2,505.73,Upgrade
27,Long-Term Leases,1941,1738,1700,1769,1715,1650,1627,1708,1730,1889,Upgrade
28,Long-Term Unearned Revenue,-,94.23,98.71,103.2,107.69,112.17,116.66,121.15,104,80,Upgrade
29,Long-Term Deferred Tax Liabilities,43.42,36.48,35.73,43.17,40.86,36.63,29.81,29.64,29.25,27.67,Upgrade
30,Other Long-Term Liabilities,159.99,59.27,54.52,53.26,59.47,66.62,70.35,58.12,61.42,76,Upgrade
31,Total Liabilities,4131,3803,3738,3702,3877,3723,3830,3635,3676,4078,Upgrade
32,Common Stock,255.88,255.88,255.88,255.88,255.88,255.88,255.88,255.88,255.88,255.88,Upgrade
33,Additional Paid-In Capital,410.05,410.05,410.05,410.05,410.05,410.05,410.05,410.05,410.05,410.05,Upgrade
34,Retained Earnings,838.91,383.5,671.03,305.17,465.19,188.26,294.25,97.24,-54.14,-180.33,Upgrade
35,Comprehensive Income & Other,2895,2870,2517,2530,2351,2372,2154,2118,2220,2251,Upgrade
36,Total Common Equity,4399,3920,3854,3501,3482,3227,3114,2881,2832,2736,Upgrade
37,Minority Interest,20.07,17.36,23.01,19.83,18.81,16.74,14.75,13.29,19.66,18.38,Upgrade
38,Shareholders' Equity,4419,3937,3877,3521,3501,3243,3129,2894,2852,2755,Upgrade
39,Total Liabilities & Equity,8550,7740,7615,7223,7378,6966,6959,6529,6528,6833,Upgrade
40,Total Debt,2787,2550,2604,2676,2668,2668,2791,2825,2888,3335,Upgrade
41,Net Cash (Debt),-1776,-1888,-1914,-1910,-1576,-1874,-1809,-2214,-2440,-2796,Upgrade
42,Net Cash Per Share,-0.69,-0.74,-0.75,-0.75,-0.62,-0.73,-0.71,-0.87,-0.95,-1.09,Upgrade
43,Filing Date Shares Outstanding,2559,2559,2559,2559,2559,2559,2559,2559,2559,2559,Upgrade
44,Total Common Shares Outstanding,2559,2559,2559,2559,2559,2559,2559,2559,2559,2559,Upgrade
45,Working Capital,875.96,574.75,712.37,839.93,934.9,738.38,750.1,474.84,427.65,273.02,Upgrade
46,Book Value Per Share,1.72,1.53,1.51,1.37,1.36,1.26,1.22,1.13,1.11,1.07,Upgrade
47,Tangible Book Value,3531,3067,3008,2674,2664,2397,2284,2051,2000,1897,Upgrade
48,Tangible Book Value Per Share,1.38,1.20,1.18,1.05,1.04,0.94,0.89,0.80,0.78,0.74,Upgrade
49,Land,-,1426,1402,1009,1008,1016,1007,958.41,917.52,914.96,Upgrade
50,Machinery,-,987.56,990.25,954.54,938.4,910.14,881.17,858.36,830.45,841.8,Upgrade
51,Construction In Progress,-,97.02,71.31,76.05,61.98,73.03,51.03,26.67,38.33,45.53,Upgrade
52,Leasehold Improvements,-,1298,1444,1374,1389,1395,1355,1320,1309,1387,Upgrade
