,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,2883,2549,2494,2232,2300,1901,1865,1501,1485,937.66,Upgrade
1,Revenue Growth (YoY),15.59%,14.17%,8.45%,17.44%,23.33%,26.64%,25.56%,60.08%,-10.29%,-40.28%,Upgrade
2,Cost of Revenue,580.19,514.67,485.66,438.98,465.13,423.45,432.29,386.02,402.03,277.33,Upgrade
3,Gross Profit,2303,2034,2008,1793,1835,1477,1432,1115,1083,660.33,Upgrade
4,"Selling, General & Admin",1522,1377,1361,1229,1225,1104,1057,885.35,814.28,690.76,Upgrade
5,Research & Development,76.43,81.66,78.13,72.49,68.89,68.58,51.58,63.74,49.25,52.99,Upgrade
6,Operating Expenses,1598,1459,1439,1302,1294,1173,1109,949.08,863.53,743.75,Upgrade
7,Operating Income,704.43,575.12,569.56,491.42,540.65,304.8,323.73,165.9,219.53,-83.42,Upgrade
8,Interest Expense,-57.51,-43.11,-41.27,-36.15,-26.51,-20.6,-22.81,-23.21,-24.58,-28.33,Upgrade
9,Interest & Investment Income,-,9.8,13.29,13.4,5.91,1.19,1.99,0.76,0.9,1.33,Upgrade
10,Currency Exchange Gain (Loss),0.62,-0.62,-4.96,-22.35,-11.65,-8.04,-18.78,-4.03,-7.5,-11.32,Upgrade
11,Other Non Operating Income (Expenses),4.15,-4.15,-10.17,-1.32,-5.68,0.09,-0.64,-1.27,-1.18,-1.41,Upgrade
12,EBT Excluding Unusual Items,651.69,537.03,526.45,445.01,502.71,277.45,283.49,138.16,187.17,-123.15,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-19.4,-,-,-,-3.46,-112.38,Upgrade
14,Asset Writedown,-,-,-,-,-42,-,-,-,-,-,Upgrade
15,Legal Settlements,-,-,-,-,-7.79,-,-,-,-,-,Upgrade
16,Pretax Income,651.69,537.03,526.45,445.01,433.53,277.45,283.49,138.16,183.71,-235.52,Upgrade
17,Income Tax Expense,194.01,151.32,159.69,138.38,153.79,88.03,85.28,41.27,54.56,-52.01,Upgrade
18,Earnings From Continuing Operations,457.69,385.71,366.76,306.63,279.74,189.42,198.22,96.89,129.15,-183.52,Upgrade
19,Minority Interest in Earnings,-2.28,-2.21,-0.9,-1.46,-2.81,-1.15,-1.2,0.36,-2.95,3.18,Upgrade
20,Net Income,455.41,383.5,365.86,305.17,276.93,188.26,197.01,97.24,126.19,-180.33,Upgrade
21,Net Income to Common,455.41,383.5,365.86,305.17,276.93,188.26,197.01,97.24,126.19,-180.33,Upgrade
22,Net Income Growth,24.48%,25.67%,32.11%,62.10%,40.57%,93.60%,56.12%,-,25.07%,-,Upgrade
23,Shares Outstanding (Basic),2559,2559,2559,2559,2559,2559,2559,2559,2559,2559,Upgrade
24,Shares Outstanding (Diluted),2559,2559,2559,2559,2559,2559,2559,2559,2559,2559,Upgrade
25,EPS (Basic),0.18,0.15,0.14,0.12,0.11,0.07,0.08,0.04,0.05,-0.07,Upgrade
26,EPS (Diluted),0.18,0.15,0.14,0.12,0.11,0.07,0.08,0.04,0.05,-0.07,Upgrade
27,EPS Growth,24.48%,25.67%,32.11%,62.10%,40.57%,93.60%,56.12%,-,25.08%,-,Upgrade
28,Free Cash Flow,575.68,616.36,151.31,244.3,596.12,286.08,493.61,430.29,381.63,101.23,Upgrade
29,Free Cash Flow Per Share,0.22,0.24,0.06,0.10,0.23,0.11,0.19,0.17,0.15,0.04,Upgrade
30,Operating Margin,24.43%,22.57%,22.84%,22.01%,23.51%,16.03%,17.36%,11.05%,14.78%,-8.90%,Upgrade
31,Profit Margin,15.80%,15.05%,14.67%,13.67%,12.04%,9.90%,10.57%,6.48%,8.50%,-19.23%,Upgrade
32,Free Cash Flow Margin,19.97%,24.18%,6.07%,10.94%,25.92%,15.05%,26.47%,28.67%,25.70%,10.80%,Upgrade
33,EBITDA,828.69,686.38,674.55,600.29,648.56,407.78,422.52,265.12,309.51,30.32,Upgrade
34,D&A For EBITDA,124.26,111.26,104.99,108.87,107.91,102.98,98.79,99.21,89.98,113.74,Upgrade
35,EBIT,704.43,575.12,569.56,491.42,540.65,304.8,323.73,165.9,219.53,-83.42,Upgrade
36,Revenue as Reported,5432,-,-,-,-,-,-,-,-,-,Upgrade
37,Advertising Expenses,-,219.25,-,187.27,-,155.17,-,126.89,-,94.18,Upgrade
