,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,26357,24272,20853,24314,25139,23662,23974,20699,19095,17967,21351,19204,29859,23702,34684,24477,34466,27206,29245,23079,22147,Upgrade
1,Market Cap Growth,2.58%,2.58%,-13.02%,17.47%,31.65%,31.69%,12.29%,7.78%,-36.05%,-24.20%,-38.44%,-21.54%,-13.37%,-12.88%,18.60%,6.06%,55.63%,23.12%,47.09%,-7.00%,1.86%,Upgrade
2,Enterprise Value,47666,44819,41896,44666,46153,44745,44141,40419,38272,36174,38537,37654,48309,41035,51608,39691,55566,48568,48966,43120,42188,Upgrade
3,Last Close Price,18.88,17.25,14.82,16.99,17.66,17.12,17.34,14.88,13.73,12.91,15.35,13.80,21.46,17.04,24.93,17.44,24.56,21.45,23.00,18.15,17.29,Upgrade
4,PE Ratio,21.21,19.48,16.76,20.44,23.21,22.71,24.58,27.51,48.44,-4.94,-5.17,-,-,-,24.36,31.45,55.94,-614.21,-,31.97,23.56,Upgrade
5,Forward PE,16.66,15.14,13.52,16.00,17.46,17.59,23.51,25.33,19.98,20.85,31.72,-,46.12,14.93,20.25,21.67,18.51,27.69,39.03,24.95,18.08,Upgrade
6,PS Ratio,0.48,0.44,0.37,0.44,0.45,0.43,0.44,0.40,0.38,0.38,0.48,0.43,0.65,0.49,0.68,0.51,0.72,0.55,0.57,0.39,0.36,Upgrade
7,PB Ratio,1.95,1.30,1.07,1.23,1.31,1.25,1.29,1.17,1.08,1.04,1.28,1.15,1.77,1.29,1.82,1.25,1.77,1.63,1.83,1.36,1.29,Upgrade
8,P/TBV Ratio,5.50,5.50,2.99,5.33,3.57,4.75,3.80,5.19,3.30,5.63,4.14,6.19,5.66,6.53,5.20,5.68,5.18,156.36,-,61.36,7.62,Upgrade
