,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1898,1983,1829,1906,1922,1612,1518,1538,1340,788.41,Upgrade
1,Revenue Growth (YoY),3.77%,4.05%,-4.87%,18.23%,26.61%,4.82%,13.29%,95.06%,114.21%,55.27%,Upgrade
2,Cost of Revenue,897.62,1014,904.98,965.96,902.12,866.23,755.18,826.95,676.48,483.93,Upgrade
3,Gross Profit,999.93,969.19,923.59,939.95,1020,745.81,762.95,710.95,663.5,304.48,Upgrade
4,"Selling, General & Admin",65.02,1479,55.32,1370,44.68,1188,49.38,1007,22.87,25.86,Upgrade
5,Other Operating Expenses,979.2,-766.8,858.41,-767.05,872.62,-586.58,647.46,-511.46,552.08,421.67,Upgrade
6,Operating Expenses,1044,1012,913.74,887.37,917.3,858.69,696.84,715.97,574.95,447.65,Upgrade
7,Operating Income,-44.29,-42.45,9.86,52.58,102.72,-112.89,66.11,-5.02,88.55,-143.17,Upgrade
8,Interest Expense,-12.09,-9.7,-8.07,-7.57,-5.55,-5.8,-3.56,-3.81,-6.11,-8.14,Upgrade
9,Interest & Investment Income,19.21,22.33,20.44,11.01,11.16,10.06,9.86,9.55,16.66,17.1,Upgrade
10,Currency Exchange Gain (Loss),-2.52,-1.28,5.64,-5.29,-0.73,2.07,1.12,0.96,-2.56,-3.06,Upgrade
11,Other Non Operating Income (Expenses),21.54,26.15,17.11,4.46,14.89,15.52,15.31,14.82,12.52,12.58,Upgrade
12,EBT Excluding Unusual Items,-18.16,-4.95,44.99,55.19,122.49,-91.03,88.83,16.5,109.05,-124.69,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-0.9,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-2.99,1.05,-1.61,-12.41,-43.1,-5.14,-2.23,5.31,-11.5,-5.01,Upgrade
15,Gain (Loss) on Sale of Assets,-,-0.14,-,0.82,-,0.46,-,-0.03,-,-0.01,Upgrade
16,Asset Writedown,-8.55,-0.6,-,-,0.65,6.15,9.95,-1.65,-4.4,-5.1,Upgrade
17,Other Unusual Items,0.8,-,0.02,15.52,3.21,-,-,54.59,16.27,-,Upgrade
18,Pretax Income,-28.9,-4.64,43.4,59.11,83.25,-90.45,96.55,74.72,109.42,-134.8,Upgrade
19,Income Tax Expense,-1.42,-1.26,-5.3,-25.24,-44.6,-8.91,0.75,0.42,0.14,-0.28,Upgrade
20,Earnings From Continuing Operations,-27.48,-3.38,48.7,84.36,127.85,-81.54,95.8,74.3,109.28,-134.52,Upgrade
21,Minority Interest in Earnings,-,-,-,-,-,0.49,0.02,-,-,-,Upgrade
22,Net Income,-27.48,-3.38,48.7,84.36,127.85,-81.05,95.83,74.3,109.28,-134.52,Upgrade
23,Net Income to Common,-27.48,-3.38,48.7,84.36,127.85,-81.05,95.83,74.3,109.28,-134.52,Upgrade
24,Net Income Growth,-,-,-61.91%,-,33.42%,-,-12.31%,-,-,-,Upgrade
25,Shares Outstanding (Basic),889,912,924,922,920,917,916,911,884,821,Upgrade
26,Shares Outstanding (Diluted),889,926,945,946,950,954,956,963,902,821,Upgrade
27,Shares Change (YoY),-5.94%,-2.09%,-0.55%,-0.83%,-0.59%,-0.97%,5.97%,17.36%,10.69%,0.88%,Upgrade
28,EPS (Basic),-0.03,-0.00,0.05,0.09,0.14,-0.09,0.10,0.08,0.12,-0.16,Upgrade
29,EPS (Diluted),-0.03,-0.00,0.05,0.09,0.13,-0.09,0.10,0.08,0.12,-0.16,Upgrade
30,EPS Growth,-,-,-61.54%,-,30.00%,-,-16.67%,-,-,-,Upgrade
31,Free Cash Flow,138.61,95.46,74.85,259.63,18.16,118.57,-22.44,222.86,296.77,-183.42,Upgrade
32,Free Cash Flow Per Share,0.16,0.10,0.08,0.27,0.02,0.12,-0.02,0.23,0.33,-0.22,Upgrade
33,Dividend Per Share,-,-,-,-,0.080,-,0.080,-,-,-,Upgrade
34,Operating Margin,-2.33%,-2.14%,0.54%,2.76%,5.34%,-7.00%,4.35%,-0.33%,6.61%,-18.16%,Upgrade
35,Profit Margin,-1.45%,-0.17%,2.66%,4.43%,6.65%,-5.03%,6.31%,4.83%,8.16%,-17.06%,Upgrade
36,Free Cash Flow Margin,7.30%,4.81%,4.09%,13.62%,0.94%,7.36%,-1.48%,14.49%,22.15%,-23.26%,Upgrade
37,EBITDA,11.96,-0.24,58.39,98.66,156.56,-66.3,117.13,-14.6,186.62,-112.4,Upgrade
38,D&A For EBITDA,56.25,42.21,48.53,46.08,53.84,46.58,51.03,-9.58,98.08,30.77,Upgrade
39,EBIT,-44.29,-42.45,9.86,52.58,102.72,-112.89,66.11,-5.02,88.55,-143.17,Upgrade
40,Revenue as Reported,1898,1983,1829,1906,1922,1612,1518,1538,1340,788.41,Upgrade
