,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,970,1511,2355,4129,4957,5686,7795,8934,10407,4053,2807,Upgrade
1,Market Cap Growth,-63.42%,-63.42%,-52.50%,-27.38%,-36.40%,-36.35%,-25.10%,120.43%,270.75%,10.86%,23.12%,Upgrade
2,Enterprise Value,559,1249,2123,3976,4811,5408,7226,8272,9994,4418,3134,Upgrade
3,Last Close Price,1.23,1.70,2.65,4.47,5.37,6.08,8.38,9.54,11.18,4.36,3.35,Upgrade
4,PE Ratio,-,-,-,31.04,23.36,121.50,-,52.51,56.69,-160.55,-,Upgrade
5,PS Ratio,0.29,0.39,0.62,1.11,1.29,1.61,2.49,2.92,3.62,1.90,1.99,Upgrade
6,PB Ratio,0.51,0.71,1.10,1.82,2.24,2.58,3.78,4.03,4.96,2.02,1.93,Upgrade
7,P/TBV Ratio,0.76,0.76,1.17,1.93,2.35,2.69,3.91,4.14,5.08,2.09,2.01,Upgrade
8,P/FCF Ratio,4.14,6.45,13.83,12.35,17.84,41.59,81.08,-,20.03,35.76,-,Upgrade
9,P/OCF Ratio,3.66,3.66,6.42,8.80,8.95,14.04,31.55,27.45,17.12,16.95,-,Upgrade
10,EV/Sales Ratio,0.14,0.32,0.56,1.06,1.26,1.53,2.31,2.71,3.47,2.08,2.22,Upgrade
11,EV/EBITDA Ratio,2.59,106.54,-,25.32,18.85,59.92,-,80.67,-,59.52,-,Upgrade
12,EV/EBIT Ratio,-,-,-,63.69,30.98,-532.16,-,135.40,-,-80.89,-,Upgrade
13,EV/FCF Ratio,2.39,5.34,12.47,11.89,17.32,39.56,75.17,-,19.23,38.98,-,Upgrade
14,Debt / Equity Ratio,0.20,0.20,0.22,0.24,0.27,0.24,0.25,0.17,0.14,0.13,0.41,Upgrade
15,Debt / FCF Ratio,1.86,1.86,2.78,1.62,2.18,3.83,5.43,-,0.57,2.26,-,Upgrade
16,Return on Capital Employed (ROCE),-,-,-,2.35%,5.86%,-0.39%,-,2.45%,-,-2.51%,-,Upgrade
17,Earnings Yield,-3.18%,-2.04%,1.92%,3.22%,4.28%,0.82%,0.19%,1.90%,1.76%,-0.62%,-10.33%,Upgrade
18,FCF Yield,24.13%,15.50%,7.23%,8.10%,5.60%,2.40%,1.23%,2.24%,4.99%,2.80%,-11.13%,Upgrade
19,Dividend Yield,0.00%,-,-,-,-,1.32%,-,0.84%,-,-,-,Upgrade
20,Buyback Yield / Dilution,4.74%,5.94%,2.09%,0.55%,0.83%,0.59%,0.97%,-5.97%,-17.36%,-10.69%,-0.88%,Upgrade
21,Total Shareholder Return,4.74%,5.94%,2.09%,0.55%,0.83%,1.91%,0.97%,-5.13%,-17.36%,-10.69%,-0.88%,Upgrade
