,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,4722,3950,4716,3863,3806,3591,2703,2575,1961,2264,Upgrade
1,Revenue Growth (YoY),0.12%,2.24%,23.91%,7.56%,40.78%,39.47%,37.88%,13.74%,-16.76%,-8.72%,Upgrade
2,Cost of Revenue,3961,3652,4041,3573,3270,3296,2322,2353,1694,2025,Upgrade
3,Gross Profit,760.63,297.68,675.39,289.65,535.66,295.77,381.09,221.61,266.85,239.13,Upgrade
4,"Selling, General & Admin",131.88,-21.03,160.34,-19.17,162.1,83.44,92.3,43.98,83.92,70.91,Upgrade
5,Other Operating Expenses,-,44.44,-,58.06,-,60.97,-,60.62,-,53.08,Upgrade
6,Operating Expenses,131.88,39.78,160.34,104.24,162.1,164.69,92.3,130.05,83.92,146.13,Upgrade
7,Operating Income,628.76,257.9,515.05,185.4,373.56,131.07,288.79,91.57,182.93,93,Upgrade
8,Interest Expense,-34.9,-48.35,-33.43,-39.26,-11.96,-16.68,-12.87,-14.08,-17.49,-22.82,Upgrade
9,Interest & Investment Income,1.19,2.21,2.04,3.1,2.48,1.84,2.92,1.58,1.45,1.46,Upgrade
10,Earnings From Equity Investments,-0.32,1.34,-1.27,0.09,0.02,0.04,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,11.3,-,3.95,-,8.99,-,-3.03,6.53,2.24,Upgrade
12,Other Non Operating Income (Expenses),8.78,15.38,15.8,2.55,8.98,2.09,6.2,5.78,7.62,6.42,Upgrade
13,EBT Excluding Unusual Items,603.51,239.77,498.19,155.83,373.09,127.36,285.04,81.81,181.03,80.3,Upgrade
14,Impairment of Goodwill,-,-87.65,-,-25,-,-17,-,-8.5,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,13.13,-0.09,-,-0.08,-,0.27,-,0.01,-,-0.42,Upgrade
16,Asset Writedown,-,0.08,-,4.36,-,-,-,-,-,-,Upgrade
17,Pretax Income,616.64,152.28,498.19,135.12,373.09,110.94,285.04,75.26,181.03,80.53,Upgrade
18,Income Tax Expense,70.97,10.33,67.9,42.98,55.28,48.62,63.45,44.66,28.77,61.03,Upgrade
19,Earnings From Continuing Operations,545.67,141.94,430.29,92.15,317.82,62.32,221.59,30.6,152.26,19.5,Upgrade
20,Minority Interest in Earnings,4.8,1.82,6.37,7.94,3.95,3.85,4.22,8.81,2.67,2.69,Upgrade
21,Net Income,550.47,143.77,436.66,100.09,321.76,66.17,225.8,39.41,154.93,22.19,Upgrade
22,Net Income to Common,550.47,143.77,436.66,100.09,321.76,66.17,225.8,39.41,154.93,22.19,Upgrade
23,Net Income Growth,26.07%,43.64%,35.71%,51.25%,42.50%,67.89%,45.75%,77.61%,1.02%,-75.85%,Upgrade
24,Shares Outstanding (Basic),2256,2256,2256,2256,2159,2156,2156,2156,2156,2156,Upgrade
25,Shares Outstanding (Diluted),2256,2256,2256,2256,2159,2156,2156,2156,2156,2156,Upgrade
26,Shares Change (YoY),-,-0.04%,4.45%,4.68%,0.18%,-,-,-,-,-,Upgrade
27,EPS (Basic),0.24,0.06,0.19,0.04,0.15,0.03,0.10,0.02,0.07,0.01,Upgrade
28,EPS (Diluted),0.24,0.06,0.19,0.04,0.15,0.03,0.10,0.02,0.07,0.01,Upgrade
29,EPS Growth,26.07%,43.69%,29.92%,44.50%,42.24%,67.90%,45.74%,78.40%,1.02%,-75.96%,Upgrade
30,Free Cash Flow,-277.89,451.58,-278.93,478.72,-323.48,427.43,-470.75,452.25,-446.78,108.54,Upgrade
31,Free Cash Flow Per Share,-0.12,0.20,-0.12,0.21,-0.15,0.20,-0.22,0.21,-0.21,0.05,Upgrade
32,Dividend Per Share,0.070,0.032,0.055,0.024,0.041,0.017,0.030,-,-,-,Upgrade
33,Dividend Growth,27.27%,33.33%,34.15%,41.18%,36.67%,-,-,-,-,-,Upgrade
34,Operating Margin,13.32%,6.53%,10.92%,4.80%,9.81%,3.65%,10.68%,3.56%,9.33%,4.11%,Upgrade
35,Profit Margin,11.66%,3.64%,9.26%,2.59%,8.45%,1.84%,8.35%,1.53%,7.90%,0.98%,Upgrade
36,Free Cash Flow Margin,-5.88%,11.43%,-5.91%,12.39%,-8.50%,11.90%,-17.41%,17.56%,-22.79%,4.79%,Upgrade
37,EBITDA,719.45,325.45,575.83,132.9,442.89,74.03,355.11,28.1,252.49,7.32,Upgrade
38,D&A For EBITDA,90.7,67.56,60.78,-52.51,69.32,-57.04,66.32,-63.46,69.56,-85.69,Upgrade
39,EBIT,628.76,257.9,515.05,185.4,373.56,131.07,288.79,91.57,182.93,93,Upgrade
