,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,326.08,334.52,331.92,269,288.58,522.51,584.2,632.71,660.35,710.85,Upgrade
1,Cash & Short-Term Investments,326.08,334.52,331.92,269,288.58,522.51,584.2,632.71,660.35,710.85,Upgrade
2,Cash Growth,-1.76%,24.36%,15.02%,-48.52%,-50.60%,-17.42%,-11.53%,-10.99%,57.42%,-22.02%,Upgrade
3,Accounts Receivable,163.05,88.55,56.61,42.48,37.99,2.29,-,1.31,-,4.1,Upgrade
4,Other Receivables,12.88,15.24,14.74,11.47,4.99,7.52,11.67,6.86,6.71,12.98,Upgrade
5,Receivables,175.94,103.79,71.35,53.95,42.98,9.81,27.88,25.79,43.57,48.55,Upgrade
6,Inventory,922.06,926.71,947.79,1058,1626,1815,1889,1977,1745,1595,Upgrade
7,Prepaid Expenses,3.44,32.83,6.79,8.44,18.37,27.17,11.27,9.29,23.37,38.51,Upgrade
8,Other Current Assets,9.73,6.3,7.91,8.26,7.69,8.4,7.77,7.72,1.71,1.42,Upgrade
9,Total Current Assets,1437,1404,1366,1397,1984,2382,2520,2652,2474,2395,Upgrade
10,"Property, Plant & Equipment",309.2,353.62,633.87,736.66,729.9,492.04,469.23,393.11,319.47,293.2,Upgrade
11,Long-Term Investments,108.78,108.33,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,-,-,2.36,1.25,1.17,1.34,1.29,1.36,-,-,Upgrade
13,Long-Term Deferred Tax Assets,59.38,68.98,66.24,76.43,73.13,41.51,43.16,38.59,31.78,31.35,Upgrade
14,Other Long-Term Assets,32.16,31.09,219.47,166.75,150.06,242.52,279.93,278.06,227.49,213.09,Upgrade
15,Total Assets,1947,1966,2288,2378,2938,3160,3313,3363,3089,2974,Upgrade
16,Accounts Payable,-,-,17.57,4.46,13.2,0.29,0.22,1.87,0.3,0.42,Upgrade
17,Accrued Expenses,488.8,447.01,423.65,417.08,282.86,272.34,265.28,213.29,236.71,181.17,Upgrade
18,Short-Term Debt,54.68,53.53,54.5,80.66,77.76,86.74,85.13,84.37,76.48,78.7,Upgrade
19,Current Portion of Long-Term Debt,527.63,512.59,649.95,691.75,556.56,654.87,575.48,636.37,554.05,546.41,Upgrade
20,Current Portion of Leases,4.15,3.53,3.51,5.97,3.83,3.7,5.48,6.27,4.02,4.4,Upgrade
21,Current Income Taxes Payable,32.83,31.89,32.48,33.61,27.39,30.68,30.18,29.83,29.53,29.14,Upgrade
22,Current Unearned Revenue,86.73,84.25,83.83,133.51,775.14,865.63,821.34,891.65,826.32,807.89,Upgrade
23,Other Current Liabilities,241.88,234.97,342.11,256.01,274.11,337.68,461.46,498.99,321.74,266.37,Upgrade
24,Total Current Liabilities,1437,1368,1608,1623,2011,2252,2245,2363,2049,1914,Upgrade
25,Long-Term Debt,22.21,21.57,120.61,129.01,229.44,187.86,226.49,155.16,93.23,74.06,Upgrade
26,Long-Term Leases,1.39,0.27,3.3,3.77,1.51,-,1.93,4.19,6.05,6.04,Upgrade
27,Total Liabilities,1460,1390,1732,1756,2242,2440,2473,2522,2148,1995,Upgrade
28,Common Stock,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,Upgrade
29,Additional Paid-In Capital,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,Upgrade
30,Retained Earnings,-8635,-8587,-8592,-8527,-8465,-8454,-8341,-8335,-8253,-8203,Upgrade
31,Comprehensive Income & Other,33.14,35.91,35.64,35.04,30.35,46.14,34.36,27.87,35.93,17.75,Upgrade
32,Total Common Equity,480.33,530.85,525.37,589.65,647.13,673.46,774.88,774.33,864.39,896.5,Upgrade
33,Minority Interest,6.15,45.7,30.82,32.78,49.24,46.61,65.62,67.17,76.45,82.83,Upgrade
34,Shareholders' Equity,486.47,576.56,556.19,622.43,696.37,720.07,840.5,841.5,940.84,979.33,Upgrade
35,Total Liabilities & Equity,1947,1966,2288,2378,2938,3160,3313,3363,3089,2974,Upgrade
36,Total Debt,610.05,591.48,831.87,911.16,869.09,933.17,894.52,886.36,733.82,709.62,Upgrade
37,Net Cash (Debt),-283.97,-256.96,-499.95,-642.17,-580.51,-410.66,-310.32,-253.65,-73.47,1.23,Upgrade
38,Net Cash Growth,-,-,-,-,-,-,-,-,-,-99.50%,Upgrade
39,Net Cash Per Share,-0.01,-,-0.02,-,-0.03,-0.02,-0.02,-0.01,-0.00,-,Upgrade
40,Filing Date Shares Outstanding,20319,20319,20319,20319,20319,20319,20319,20319,20319,20319,Upgrade
41,Total Common Shares Outstanding,20319,20319,20319,20319,20319,20319,20319,20319,20319,20319,Upgrade
42,Working Capital,0.55,36.38,-241.85,-225.88,-26.94,130.52,275.3,289.73,425.14,480.1,Upgrade
43,Book Value Per Share,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,Upgrade
44,Tangible Book Value,480.33,530.85,523.01,588.4,645.96,672.12,773.58,772.98,864.39,896.5,Upgrade
45,Tangible Book Value Per Share,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,Upgrade
46,Buildings,-,-,90.64,96.47,92.84,104.01,-,19.63,19.06,18.79,Upgrade
47,Machinery,346.17,345.43,460.7,472.97,417.45,121.09,112.54,38.53,36.03,33.32,Upgrade
48,Construction In Progress,186,180.7,179.91,191.48,188.44,206.45,295.81,271.58,204.07,170.61,Upgrade
49,Leasehold Improvements,-,-,-,-,-,-,-,-,5.71,4.37,Upgrade
