,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4579,3363,3280,2469,2076,1766,1857,1886,1948,2006,1737,1543,1820,2060,1654,1673,1677,1500,1567,2387,2999,Upgrade
1,Market Cap Growth,90.40%,90.40%,76.61%,30.92%,6.58%,-11.96%,6.90%,22.25%,7.05%,-2.61%,5.06%,-7.77%,8.52%,37.36%,5.51%,-29.91%,-44.08%,-53.53%,-51.94%,-45.09%,-28.28%,Upgrade
2,Enterprise Value,4107,2866,2745,1917,1524,1248,1371,1487,1549,1821,1555,1388,1665,1912,1504,1510,1514,1363,1468,1842,2455,Upgrade
3,Last Close Price,11.07,8.13,7.86,5.92,4.98,4.23,4.45,4.46,4.61,4.74,4.11,3.65,4.30,4.87,3.90,3.84,3.85,3.44,3.57,5.43,6.83,Upgrade
4,PE Ratio,50.30,43.14,35.04,28.70,-,18.58,22.30,23.30,24.98,-11.13,-8.70,-7.97,-,-11.18,-8.94,-8.48,-,24.39,21.08,33.80,42.76,Upgrade
5,Forward PE,-,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,Upgrade
6,PS Ratio,6.68,4.92,4.77,3.63,3.11,3.01,3.26,3.25,3.34,2.96,2.71,2.52,3.07,3.87,3.37,3.63,4.00,3.51,3.30,4.95,5.78,Upgrade
7,PB Ratio,5.53,4.03,3.91,3.05,2.63,2.24,2.50,2.59,2.74,2.84,2.64,2.48,2.92,2.25,1.83,1.88,1.89,1.30,1.35,2.09,2.65,Upgrade
8,P/TBV Ratio,4.28,4.28,4.15,3.26,2.81,2.40,2.69,2.79,2.97,3.06,2.81,2.66,3.14,2.48,2.02,2.08,2.11,1.41,1.48,2.29,2.94,Upgrade
