,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,36.76,39.47,38.2,39.73,43.78,49.52,52.98,55.7,50.01,55.97,Upgrade
1,Cash & Short-Term Investments,36.76,39.47,38.2,39.73,43.78,49.52,52.98,55.7,50.01,55.97,Upgrade
2,Cash Growth,-3.77%,-0.65%,-12.74%,-19.77%,-17.36%,-11.10%,5.95%,-0.47%,-5.42%,12.97%,Upgrade
3,Accounts Receivable,1.4,1.2,2.42,0.26,0.45,0.76,0.59,1.25,0.31,0.84,Upgrade
4,Other Receivables,0.58,0.69,0.75,0.71,1.07,1.16,2.12,0.99,1.02,0.82,Upgrade
5,Receivables,1.98,1.89,3.17,0.97,1.51,1.92,2.71,2.24,1.33,1.65,Upgrade
6,Inventory,0.22,0.19,0.23,0.29,0.24,0.29,0.29,0.28,0.27,0.33,Upgrade
7,Total Current Assets,38.96,41.56,41.6,40.99,45.54,51.73,55.99,58.22,51.6,57.95,Upgrade
8,"Property, Plant & Equipment",236.39,240.03,250.98,254.42,258.47,259.63,260.25,263.54,267.56,271.22,Upgrade
9,Long-Term Investments,94.42,108.62,121.91,119.03,131.67,128.51,124.05,115.86,103.51,99.24,Upgrade
10,Long-Term Deferred Tax Assets,-,-,-,-,1.89,1.89,1.89,1.89,1.89,1.89,Upgrade
11,Total Assets,369.77,390.2,414.5,414.44,437.57,441.76,442.18,439.51,424.56,430.3,Upgrade
12,Accounts Payable,1.09,1.22,1.64,1.1,1.17,1.25,1.65,2.23,1.49,1.86,Upgrade
13,Current Portion of Leases,0.7,0.25,0.87,1.23,1.26,0.24,0.95,1.41,1.32,1.37,Upgrade
14,Current Income Taxes Payable,-,-,-,-,-,-,0.6,-,0.21,0.66,Upgrade
15,Other Current Liabilities,9.47,9.82,9.48,8.4,8.27,9.2,9.21,10.36,8.84,10.27,Upgrade
16,Total Current Liabilities,11.27,11.28,11.99,10.74,10.7,10.69,12.41,14,11.86,14.15,Upgrade
17,Long-Term Leases,1,-,-,0.25,0.87,-,-,0.24,1.03,1.65,Upgrade
18,Long-Term Deferred Tax Liabilities,-,-,0.55,0.93,1.18,1.41,1.94,2.36,3.1,3.34,Upgrade
19,Total Liabilities,12.27,11.28,12.54,11.91,12.75,12.1,14.35,16.6,15.99,19.15,Upgrade
20,Common Stock,898.84,898.84,898.84,898.84,898.84,898.84,898.84,898.84,898.84,898.84,Upgrade
21,Retained Earnings,-528.75,-507.49,-484.16,-484.66,-473.4,-470.36,-471.16,-474,-477.86,-476.02,Upgrade
22,Comprehensive Income & Other,-12.59,-12.43,-12.72,-11.65,-0.62,1.18,0.15,-1.94,-12.41,-11.66,Upgrade
23,Total Common Equity,357.51,378.92,401.96,402.52,424.82,429.66,427.83,422.9,408.57,411.15,Upgrade
24,Shareholders' Equity,357.51,378.92,401.96,402.52,424.82,429.66,427.83,422.9,408.57,411.15,Upgrade
25,Total Liabilities & Equity,369.77,390.2,414.5,414.44,437.57,441.76,442.18,439.51,424.56,430.3,Upgrade
26,Total Debt,1.7,0.25,0.87,1.48,2.13,0.24,0.95,1.65,2.35,3.03,Upgrade
27,Net Cash (Debt),35.06,39.23,37.33,38.25,41.66,49.28,52.03,54.05,47.66,52.94,Upgrade
28,Net Cash Growth,-6.08%,2.55%,-10.38%,-22.39%,-19.94%,-8.82%,9.17%,2.10%,-9.86%,6.86%,Upgrade
29,Net Cash Per Share,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.04,0.05,Upgrade
30,Filing Date Shares Outstanding,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,Upgrade
31,Total Common Shares Outstanding,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,Upgrade
32,Working Capital,27.69,30.27,29.61,30.25,34.84,41.04,43.58,44.22,39.74,43.8,Upgrade
33,Book Value Per Share,0.31,0.33,0.35,0.35,0.37,0.38,0.37,0.37,0.36,0.36,Upgrade
34,Tangible Book Value,357.51,378.92,401.96,402.52,424.82,429.66,427.83,422.9,408.57,411.15,Upgrade
35,Tangible Book Value Per Share,0.31,0.33,0.35,0.35,0.37,0.38,0.37,0.37,0.36,0.36,Upgrade
36,Machinery,1.98,10.3,10.2,10.51,10.36,10.82,10.7,10.85,9.53,9.71,Upgrade
37,Leasehold Improvements,1.83,19.52,19.18,19.8,20.68,21.63,20.36,19.99,18.42,18.78,Upgrade
