,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,14871,12153,12009,10650,10389,9265,9735,11186,8429,7684,7226,7710,7684,8546,8729,8076,7540,7318,6181,5671,6429,Upgrade
1,Market Cap Growth,31.17%,31.17%,23.36%,-4.79%,23.26%,20.58%,34.72%,45.08%,9.69%,-10.09%,-17.22%,-4.53%,1.91%,16.79%,41.23%,42.40%,17.28%,0.90%,-9.90%,-24.52%,-6.99%,Upgrade
2,Enterprise Value,12628,9910,12677,13404,9619,8496,7889,10786,9241,8497,13481,16025,19903,20766,20611,20257,14321,14099,13794,17081,15093,Upgrade
3,Last Close Price,11.38,9.30,9.19,7.80,7.61,6.78,7.13,8.19,5.95,5.42,5.10,5.44,5.18,5.77,5.89,5.45,4.90,4.76,4.02,3.69,4.09,Upgrade
4,PE Ratio,13.08,10.74,10.57,9.77,9.98,9.01,9.55,11.55,8.86,8.42,8.03,9.10,9.87,11.14,12.91,12.02,11.14,13.40,11.44,12.16,14.59,Upgrade
5,PS Ratio,0.13,0.10,0.11,0.09,0.09,0.08,0.08,0.09,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.06,0.08,Upgrade
6,PB Ratio,1.98,0.86,0.85,0.77,0.76,0.70,0.70,0.86,0.60,0.57,0.57,0.64,0.61,0.70,0.79,0.79,0.68,0.67,0.57,0.56,0.66,Upgrade
7,P/TBV Ratio,1.77,1.77,1.75,1.68,1.63,1.51,1.64,2.02,1.47,1.40,1.38,1.57,1.53,1.77,1.85,1.84,1.69,1.68,1.41,1.40,1.47,Upgrade
8,P/FCF Ratio,-,-,1.95,7.03,-,3.79,-,1.59,-,1.29,0.68,0.96,-,1.59,-21.29,-6.07,-,2.22,1.77,1.72,-,Upgrade
9,P/OCF Ratio,-,-,1.87,6.02,-,3.33,-,1.52,-,1.24,0.66,0.92,-,1.49,36.01,-11.43,-,1.83,1.41,1.35,-,Upgrade
10,EV/Sales Ratio,0.11,0.08,0.11,0.12,0.08,0.07,0.06,0.08,0.07,0.06,0.08,0.10,0.12,0.12,0.14,0.15,0.12,0.14,0.15,0.19,0.18,Upgrade
11,EV/EBITDA Ratio,2.75,2.17,2.80,3.14,2.38,2.11,1.81,2.56,2.22,2.06,3.67,4.02,4.81,4.85,4.82,4.96,3.86,4.36,4.48,5.99,5.41,Upgrade
12,EV/EBIT Ratio,3.10,2.43,3.13,3.56,2.73,2.44,2.08,2.96,2.60,2.42,4.42,4.83,5.76,5.83,5.87,6.03,4.81,5.54,5.68,7.64,6.91,Upgrade
13,EV/FCF Ratio,-,-,2.06,8.85,-,3.48,-,1.54,-,1.43,1.26,2.00,-,3.85,-50.27,-15.23,-,4.27,3.95,5.19,-,Upgrade
14,Debt / Equity Ratio,0.33,0.33,0.33,0.46,0.52,0.47,0.48,0.47,0.44,0.35,0.72,0.96,0.92,0.81,1.38,1.33,1.20,0.63,0.83,1.11,1.41,Upgrade
15,Debt / EBITDA Ratio,1.01,1.41,0.75,1.18,1.93,1.29,1.31,1.23,1.74,0.66,2.01,2.16,3.34,1.82,2.63,2.59,3.27,2.65,1.77,3.63,6.37,Upgrade
16,Debt / FCF Ratio,-,-,0.75,4.19,-,2.52,-,0.87,-,0.79,0.86,1.44,-,1.83,-37.32,-10.26,-,2.10,2.57,3.41,-,Upgrade
17,Asset Turnover,-,2.16,2.25,1.75,1.96,2.22,2.40,2.29,1.79,2.49,3.10,2.16,3.20,3.36,3.62,2.73,2.42,2.29,2.38,1.44,Upgrade,
18,Inventory Turnover,-,-,9.62,8.70,7.12,8.92,10.13,11.84,12.04,9.44,12.66,15.23,11.55,17.33,17.10,17.79,13.62,13.46,13.26,13.31,9.05,Upgrade
19,Quick Ratio,-,-,0.71,0.63,0.57,0.64,0.67,0.65,0.64,0.62,0.64,0.56,0.56,0.58,0.49,0.51,0.48,0.52,0.56,0.58,0.51,Upgrade
20,Current Ratio,-,-,1.20,1.18,1.17,1.16,1.16,1.13,1.18,1.16,1.10,1.07,1.09,1.08,1.04,1.03,1.05,1.05,1.03,1.00,1.03,Upgrade
21,Return on Equity (ROE),-40.44%,28.83%,25.66%,20.01%,20.77%,28.42%,23.60%,18.75%,22.07%,27.76%,24.07%,17.77%,20.08%,27.65%,20.40%,19.00%,12.28%,24.01%,22.39%,6.20%,Upgrade,
22,Return on Assets (ROA),-,6.17%,5.12%,3.65%,3.01%,4.99%,4.18%,3.46%,4.18%,4.00%,3.59%,3.11%,2.27%,5.86%,4.83%,4.22%,2.43%,5.90%,3.27%,2.13%,Upgrade,
23,Return on Capital (ROIC),9.23%,18.23%,14.28%,9.87%,8.27%,14.32%,11.89%,9.77%,12.19%,10.82%,8.90%,7.65%,5.23%,12.47%,10.20%,9.64%,5.99%,13.44%,6.75%,4.22%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,23.41%,22.03%,21.27%,22.04%,23.09%,25.19%,21.84%,22.72%,19.17%,21.17%,21.08%,21.60%,21.56%,23.39%,20.22%,18.93%,18.49%,18.02%,17.84%,Upgrade
25,Earnings Yield,7.61%,9.31%,9.46%,10.23%,10.02%,11.10%,10.47%,8.66%,11.28%,11.88%,12.45%,10.98%,10.13%,8.98%,7.74%,8.32%,8.98%,7.46%,8.74%,8.22%,6.86%,Upgrade
26,FCF Yield,-,51.16%,14.23%,10.25%,26.36%,18.28%,62.74%,89.31%,77.52%,147.79%,104.12%,102.22%,63.06%,-4.70%,-16.47%,28.10%,45.10%,56.55%,58.05%,-42.69%,Upgrade,
27,Dividend Yield,3.01%,-,-,-,-,4.86%,-,-,-,5.53%,-,-,-,4.60%,-,-,-,5.28%,-,-,-,Upgrade
28,Payout Ratio,0.00%,-,112.47%,13.19%,23.04%,363.56%,11.29%,54.78%,24.95%,314.66%,39.14%,78.46%,-,116.40%,130.40%,193.22%,-,61.45%,33.66%,179.08%,200.30%,Upgrade
29,Buyback Yield / Dilution,0.22%,1.49%,1.93%,1.09%,0.17%,-3.04%,0.81%,-2.54%,0.89%,-0.39%,0.29%,4.34%,-5.60%,-0.41%,-2.06%,6.71%,-4.92%,-5.75%,2.09%,-16.76%,13.06%,Upgrade
30,Total Shareholder Return,3.22%,1.49%,1.93%,1.09%,0.17%,1.82%,0.81%,-2.54%,0.89%,5.15%,0.29%,4.34%,-5.60%,4.19%,-2.06%,6.71%,-4.92%,-0.48%,2.09%,-16.76%,13.06%,Upgrade
