,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,12848,11910,9698,11700,13244,12928,13559,12641,13005,9948,8795,8838,6594,5177,5466,5960,6666,7490,6910,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,496.01,-,Upgrade
2,Trading Asset Securities,-,683.42,597.78,1286,114.13,1500,1690,524.06,403.66,2031,1624,1282,1021,2006,1626,1481,651.08,1153,777.72,380.65,Upgrade
3,Cash & Short-Term Investments,13531,13531,12507,10984,11814,14743,14619,14083,13045,15036,11572,10077,9859,8600,6804,6947,6611,7820,8764,7291,Upgrade
4,Cash Growth,14.53%,-8.22%,-14.44%,-22.01%,-9.43%,-1.95%,26.33%,39.75%,32.32%,74.83%,70.09%,45.06%,49.13%,9.99%,-22.37%,-4.71%,-20.12%,1.23%,13.16%,-29.86%,Upgrade
5,Accounts Receivable,-,13921,12387,11093,11132,12222,12014,10014,9631,14240,12230,12105,11564,10674,10845,10405,9189,11097,9670,9629,Upgrade
6,Other Receivables,-,876.04,819.33,693.04,546.33,632.43,537.79,664.95,476.83,1207,814.77,1516,572.05,794.42,595.18,501.84,618.04,695.69,762.51,980.85,Upgrade
7,Receivables,-,14797,13207,11786,11679,12855,12552,10679,10108,15447,13044,13620,12136,11468,11440,10907,9807,11793,10433,10609,Upgrade
8,Inventory,-,10897,13098,14559,10494,11879,11546,10018,9636,10878,12246,11046,9251,10649,9488,10534,7995,7969,6997,8792,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,7.02,-,-,-,-,-,0.31,-,-,-,Upgrade
10,Other Current Assets,-,8594,9402,9231,8527,8335,8884,10950,10868,11038,9738,11624,9940,11342,9226,10954,8577,8486,6968,9148,Upgrade
11,Total Current Assets,-,47819,48214,46560,42514,47813,47601,45731,43656,52399,46607,46368,41186,42059,36958,39342,32990,36067,33162,35840,Upgrade
12,"Property, Plant & Equipment",-,6727,7105,6996,7144,7105,6231,6945,6906,8865,10284,10212,10908,12308,10452,9925,9093,9384,9573,8113,Upgrade
13,Long-Term Investments,-,1089,1129,1144,1141,1070,1071,1064,1071,935.39,1083,1111,1085,1010,996.9,995.74,890.85,885.27,868.08,1735,Upgrade
14,Goodwill,-,49.26,49.98,49.84,49.74,57.56,57.8,55.7,56.26,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,Upgrade
