,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+1 Quarters
,Period Ending,"Feb '25 Feb 27, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Market Capitalization,3484,3656,2266,2079,2566,3716,4113,3993,4791,6465,4851,5335,6202,6688,6573,7598,5810,6925,-,-,-,Upgrade
1,Market Cap Growth,-1.61%,-1.61%,-44.90%,-47.94%,-46.44%,-42.53%,-15.21%,-25.16%,-22.76%,-3.33%,-26.20%,-29.78%,6.75%,-3.43%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3270,3442,1859,1574,2004,3055,3395,3173,3828,5391,3860,4259,4833,5318,5031,5956,4065,6738,-,-,-,Upgrade
3,Last Close Price,9.30,9.76,6.05,5.55,6.85,9.92,10.98,10.66,12.79,17.26,12.95,14.83,17.24,18.59,18.27,21.12,16.15,19.25,-,-,-,Upgrade
4,PS Ratio,26.81,28.24,16.95,16.92,20.21,32.52,41.42,39.53,52.66,76.29,76.37,121.65,153.49,165.12,113.24,121.40,112.96,148.54,-,-,-,Upgrade
5,PB Ratio,3.03,3.18,1.97,1.76,1.99,2.77,2.88,2.66,3.00,3.87,2.69,3.12,3.50,3.65,3.42,3.70,2.77,3.24,-,-,-,Upgrade
6,P/TBV Ratio,3.75,3.75,2.33,2.07,2.41,3.34,3.45,3.19,3.58,4.57,3.15,3.71,4.13,4.25,3.97,4.26,3.20,3.74,-,-,-,Upgrade
7,EV/Sales Ratio,25.25,26.59,13.91,12.81,15.79,26.74,34.19,31.41,42.08,63.61,60.77,97.10,119.59,131.30,86.68,95.16,79.03,144.52,-,-,-,Upgrade
8,Debt / Equity Ratio,0.39,0.39,0.39,0.38,0.31,0.28,0.25,0.24,0.20,0.17,0.22,0.23,0.18,0.16,0.09,0.07,0.02,0.02,0.08,0.08,0.07,Upgrade
9,Asset Turnover,-,0.08,0.05,0.05,0.08,0.05,0.05,0.02,0.04,0.05,0.03,0.01,0.01,0.02,0.03,0.01,0.06,0.08,-,-,Upgrade,
10,Inventory Turnover,-,-,1.35,1.57,1.19,1.69,1.59,1.54,0.80,1.21,1.68,1.39,0.77,1.56,4.48,7.43,2.55,4.86,1.33,-,-,Upgrade
11,Quick Ratio,-,-,1.50,1.91,2.75,2.65,3.39,3.80,4.38,4.64,4.26,4.22,4.04,3.76,14.44,14.48,13.73,16.07,3.03,3.55,-,Upgrade
12,Current Ratio,-,-,2.14,2.25,3.02,2.90,3.71,4.16,4.88,5.07,4.64,4.62,4.24,3.95,14.79,14.74,14.04,16.40,3.59,4.03,-,Upgrade
13,Return on Equity (ROE),-2.80%,-11.32%,-33.94%,-16.95%,-24.96%,-18.96%,-25.17%,-18.54%,-30.00%,-23.53%,-14.71%,-13.16%,-17.62%,-17.02%,-9.86%,-8.84%,-20.96%,-48.75%,-38.44%,-31.95%,Upgrade,
14,Return on Assets (ROA),-,-2.80%,-8.70%,-7.35%,-10.91%,-8.14%,-10.79%,-8.20%,-15.43%,-11.03%,-6.59%,-6.51%,-11.18%,-9.37%,-5.95%,-5.56%,-12.09%,-16.89%,-,-,Upgrade,
15,Return on Capital (ROIC),-6.93%,-3.53%,-10.86%,-9.12%,-13.51%,-9.97%,-13.16%,-10.09%,-18.68%,-13.11%,-7.80%,-7.71%,-13.23%,-10.91%,-6.91%,-6.46%,-14.97%,-25.87%,-24.31%,-18.20%,Upgrade,
16,Earnings Yield,-5.78%,-5.51%,-12.35%,-15.22%,-12.04%,-8.85%,-9.06%,-10.18%,-7.79%,-5.52%,-6.37%,-5.43%,-4.43%,-3.89%,-3.72%,-2.92%,-3.93%,-3.33%,-,-,-,Upgrade
17,FCF Yield,-,-10.99%,-12.34%,-12.08%,-10.67%,-10.21%,-11.63%,-9.66%,-6.64%,-10.06%,-10.57%,-9.19%,-8.53%,-7.96%,-5.48%,-6.38%,-5.15%,-,-,-,Upgrade,
18,Buyback Yield / Dilution,0.17%,-0.11%,-0.89%,-0.25%,1.89%,0.36%,-3.67%,-5.41%,-2.24%,-5.23%,3.70%,-2.74%,0.87%,-2.88%,-36.79%,-26.00%,-42.31%,-28.23%,-,-,-,Upgrade
19,Total Shareholder Return,0.17%,-0.11%,-0.89%,-0.25%,1.89%,0.36%,-3.67%,-5.41%,-2.24%,-5.23%,3.70%,-2.74%,0.87%,-2.88%,-36.79%,-26.00%,-42.31%,-28.23%,-,-,-,Upgrade
