,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2872,2470,2920,3580,3142,2941,2581,2989,2836,2495,2729,3389,2940,3244,3139,4052,2449,-,-,2166,Upgrade
1,Trading Asset Securities,18.21,8.17,8.18,-,110.63,80.41,-,-,-,-,50,0.1,205.02,454.62,396.69,187.31,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,2890,2478,2928,3580,3252,3021,2581,2989,2836,2495,2779,3389,3145,3699,3536,4239,2449,-,2166,2166,Upgrade
3,Cash Growth,-11.13%,-17.97%,13.44%,19.78%,14.69%,21.10%,-7.11%,-11.81%,-9.84%,-32.55%,-21.42%,-20.05%,28.42%,-,63.27%,95.73%,-,-,-,-,Upgrade
4,Accounts Receivable,991.44,1087,1024,1130,1232,1246,1192,1260,1390,1464,1353,1495,1834,1897,1716,1800,1634,-,-,1433,Upgrade
5,Other Receivables,229.27,230.94,238.5,241.65,251.59,253.12,259.28,213.43,279.18,401.66,384.77,392.29,554.18,233.4,344.03,28.12,125.29,-,-,30.79,Upgrade
6,Receivables,1221,1318,1263,1371,1484,1499,1451,1474,1669,1865,1738,1888,2388,2130,2060,1828,1760,-,-,1464,Upgrade
7,Inventory,1943,1683,1700,1675,1748,1606,1617,1796,2072,2071,1833,1624,1721,1509,1501,1431,1451,-,-,1340,Upgrade
8,Other Current Assets,181.26,141.56,140.66,124.32,141,151.22,145.2,182.78,169.38,212.37,251.07,249.31,266.14,197.78,117.52,158.43,202.31,-,-,294.46,Upgrade
9,Total Current Assets,6235,5621,6031,6751,6625,6278,5795,6441,6746,6644,6600,7150,7520,7535,7215,7657,5862,-,-,5264,Upgrade
10,"Property, Plant & Equipment",3957,3973,3896,3976,4059,4197,4313,4423,4553,4626,4616,4554,4451,4467,4030,3842,3716,-,-,3620,Upgrade
11,Long-Term Investments,219.82,217.27,225.28,225.04,231.82,233.05,230.51,228.16,225.5,170.82,36.3,22.95,58.69,57.16,56.13,56.13,74.16,-,-,69.76,Upgrade
12,Goodwill,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,-,-,3.85,Upgrade
13,Other Intangible Assets,867.2,875.36,881.42,889.41,925.78,922.64,928.12,909.16,910.77,906.44,849.07,849.71,749.01,755.82,730.39,731.52,710.16,-,-,716.95,Upgrade
14,Long-Term Deferred Tax Assets,503.33,505.32,541.11,504.51,483.33,488,517.5,507.91,459.44,439.4,438.32,400.74,231.35,186.63,196.33,182.54,186.93,-,-,125.33,Upgrade
15,Long-Term Deferred Charges,19.56,18.66,15.56,19.17,22.89,26.51,28.53,37.53,40.89,44.41,37.67,33.5,34.85,24.36,17.16,11.77,10.85,-,-,20.59,Upgrade
16,Other Long-Term Assets,185.17,185.95,225.35,190.58,206.21,207.06,207.23,208.83,148.58,15.12,24.42,32.02,53.74,65.22,69.5,58.84,84.4,-,-,44.43,Upgrade
17,Total Assets,11991,11400,11820,12559,12558,12356,12023,12760,13089,12849,12606,13046,13102,13096,12318,12544,10649,-,-,9865,Upgrade
18,Accounts Payable,2784,2494,2726,2630,3040,2812,2680,2535,3360,3796,3731,3279,3872,3914,3370,3066,3163,-,-,3200,Upgrade
