,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,7289,7803,7069,8573,9545,12322,9360,10112,9094,9123,10259,11836,16094,14909,19519,24844,16891,-,-,-,-,Upgrade
1,Market Cap Growth,-36.67%,-36.67%,-24.47%,-15.22%,4.96%,35.06%,-8.76%,-14.56%,-43.49%,-38.81%,-47.44%,-52.36%,-4.72%,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,4868,5551,4323,5877,6849,10089,7705,8649,7631,7369,7934,9064,13322,11611,16286,23045,15092,-,-,-,-,Upgrade
3,Last Close Price,6.30,6.72,6.11,7.10,7.90,10.20,7.75,8.27,7.44,7.38,8.27,9.32,12.67,11.73,15.36,19.24,13.08,-,-,-,-,Upgrade
4,PE Ratio,18.86,19.51,12.93,-,13.25,19.33,20.00,36.08,45.02,-210.59,-88.99,-,-,20.71,19.08,24.52,19.83,-,-,-,-,Upgrade
5,Forward PE,21.00,12.92,8.50,10.15,10.01,13.79,12.94,9.30,8.36,7.09,12.67,3.12,14.75,11.83,15.86,22.24,17.32,-,-,-,-,Upgrade
6,PS Ratio,1.12,1.16,0.98,1.12,1.23,1.62,1.26,1.42,1.31,1.25,1.37,1.52,2.02,1.83,2.39,3.18,2.36,-,-,-,-,Upgrade
7,PB Ratio,0.95,1.02,0.93,1.10,1.23,1.60,1.25,1.40,1.26,1.27,1.45,1.65,2.20,1.97,2.59,3.28,2.25,-,-,-,-,Upgrade
8,P/TBV Ratio,1.15,1.15,1.06,1.24,1.39,1.82,1.43,1.62,1.45,1.46,1.66,1.87,2.49,2.19,2.88,3.64,2.50,-,-,-,-,Upgrade
