,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+5 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+5 Quarters
0,Operating Revenue,386.98,477.22,337.01,255.73,321.12,338.01,269.07,296.54,366.8,249.88,278.53,277.71,333.45,284.24,325.58,255.93,255.18,208.11,296.96,93.32,Upgrade
1,Other Revenue,-,-0.88,0.88,-,0.88,-0.24,0.24,-,0.39,-0.16,0.16,-,0.18,-0.03,0.03,-,0.06,-0.02,0.02,-,Upgrade
2,Revenue,386.98,476.34,337.89,255.73,322,337.77,269.31,296.54,367.19,249.72,278.68,277.71,333.63,284.21,325.61,255.93,255.24,208.09,296.98,93.32,Upgrade
3,Revenue Growth (YoY),20.18%,41.02%,25.46%,-13.76%,-12.31%,35.26%,-3.36%,6.78%,10.06%,-12.14%,-14.41%,8.51%,30.71%,36.58%,9.64%,174.26%,86.20%,61.58%,118.56%,-43.76%,Upgrade
4,Cost of Revenue,-639.88,260.92,227.35,151.61,233.72,172.88,185.93,188.35,252.59,149.22,199.77,187.73,226.4,172.01,232.68,170.93,189.18,145.22,218.61,57.81,Upgrade
5,Gross Profit,1027,215.41,110.55,104.12,88.28,164.89,83.38,108.18,114.6,100.5,78.92,89.99,107.23,112.21,92.93,85,66.06,62.87,78.37,35.51,Upgrade
6,"Selling, General & Admin",-162.17,69.32,51.56,41.29,53.77,59.44,45.39,37.18,61.31,38.72,45.96,30.5,53.08,37.37,48.77,28,32.12,29.58,22.15,20.01,Upgrade
7,Research & Development,-125.06,51.61,41.68,31.77,46.52,36.44,35.41,35.64,51.53,46.39,35.23,31.37,34.87,39.6,32.73,35.55,29.08,25.59,23.83,18.31,Upgrade
8,Other Operating Expenses,1334,-12.59,1.19,-1.08,13.96,-7.73,-3.71,-3.57,13.71,-7.31,-2.11,-2.21,13.03,-4.4,-5.45,-2.36,6.85,-5.73,-5.95,-2.58,Upgrade
9,Operating Expenses,1037,115.87,98.15,71.33,114.23,93.18,78.15,69.21,129.47,78.17,80.48,60.05,104.33,73.44,73.06,62.08,71.08,42.07,50.54,33.61,Upgrade
10,Operating Income,-9.81,99.55,12.4,32.8,-25.95,71.71,5.23,38.97,-14.87,22.34,-1.56,29.94,2.89,38.77,19.87,22.92,-5.02,20.79,27.83,1.9,Upgrade
11,Interest Expense,-20.56,-0.81,-0.84,-1.17,-2.52,-1.11,-1.41,-1.4,-1.74,-1.02,-1.25,-1.52,-4.5,-,-1.99,-0.46,-0.39,-0.2,-1.21,-1.05,Upgrade
12,Interest & Investment Income,2.82,6.3,6.81,7.45,8.14,6.67,3.88,4.35,3.58,0.11,1.1,3.29,7.52,4.11,4.86,2.69,7.22,4.57,5.18,5.22,Upgrade
13,Currency Exchange Gain (Loss),-,1.63,-1.63,-,2.65,-4.6,4.6,-,17.28,-8.53,8.53,-,-9.61,5.19,-5.19,-,-25.03,-0.9,0.9,-,Upgrade
14,Other Non Operating Income (Expenses),-3.46,2.16,0.54,-1.05,-3.36,3.39,2.69,-3.4,-17.54,16.85,0.85,-1.54,9.23,-8.86,-1.34,0.37,13.91,-13.12,-1.99,0.43,Upgrade
15,EBT Excluding Unusual Items,-31.01,108.83,17.28,38.02,-21.03,76.06,14.99,38.52,-13.29,29.74,7.67,30.17,5.54,39.21,16.22,25.51,-9.31,11.15,30.7,6.5,Upgrade
16,Impairment of Goodwill,-,-,-,-,-11.97,-,-,-,-1.66,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-0.45,0.11,0.02,0.32,0.31,0.17,0.04,0.13,1.04,1.48,-1.8,0.72,-1.81,1.71,0.46,0.63,-1.07,0.47,0.64,0.73,Upgrade
18,Gain (Loss) on Sale of Assets,-0.02,0.02,0.34,-0.34,-1.31,-0.74,-0.04,-0.06,-0.35,0.14,-0.1,-,-1.66,0.03,-0.06,-0,-1.93,0.01,-0.01,-,Upgrade
19,Asset Writedown,57.31,-56.72,9.29,-9.88,34.8,-34.76,5.16,-5.19,15.27,-15.27,4.81,-4.81,17.46,-17.46,2.91,-2.91,3.51,-3.51,-,-,Upgrade
20,Other Unusual Items,-,-1.46,1.48,-0.02,22.66,0.05,-0.05,-,25.9,0.02,-0.02,-,15.97,0.25,-0.25,-,8.53,0.26,-0.26,-,Upgrade
21,Pretax Income,25.82,50.79,28.41,28.1,23.45,40.78,20.09,33.4,26.9,16.11,10.56,26.09,35.5,23.73,19.28,23.23,-0.27,8.39,31.07,7.22,Upgrade
22,Income Tax Expense,-14.98,4.17,2.88,2.64,2.76,5.97,1.71,3.07,1.23,2.36,-2.02,1.88,5.08,6.15,-1.95,1.62,-2.56,1.61,3.1,0.24,Upgrade
23,Earnings From Continuing Operations,40.8,46.62,25.53,25.45,20.7,34.81,18.39,30.34,25.68,13.75,12.58,24.2,30.42,17.59,21.23,21.61,2.29,6.77,27.96,6.98,Upgrade
24,Minority Interest in Earnings,-5.68,1.9,2.95,0.84,2.78,0.1,0.36,-0.05,-0.03,0.26,0.22,0.13,0.19,0.05,0.06,0.13,0.22,0.03,0.03,-,Upgrade
25,Net Income,35.12,48.52,28.48,26.29,23.47,34.91,18.75,30.28,25.65,14,12.8,24.34,30.6,17.63,21.29,21.74,2.52,6.8,28,6.98,Upgrade
26,Net Income to Common,35.12,48.52,28.48,26.29,23.47,34.91,18.75,30.28,25.65,14,12.8,24.34,30.6,17.63,21.29,21.74,2.52,6.8,28,6.98,Upgrade
27,Net Income Growth,49.61%,38.99%,51.90%,-13.19%,-8.48%,149.28%,46.40%,24.44%,-16.19%,-20.58%,-39.86%,11.94%,1115.14%,159.24%,-23.94%,211.41%,-69.09%,-60.66%,22.65%,-57.39%,Upgrade
28,Shares Outstanding (Basic),95,95,95,94,94,94,94,95,96,93,92,94,93,93,93,91,91,94,97,87,Upgrade
29,Shares Outstanding (Diluted),95,95,95,94,94,94,94,95,96,93,92,94,93,93,93,91,91,94,97,87,Upgrade
30,Shares Change (YoY),1.04%,1.13%,1.08%,-0.79%,-1.76%,1.17%,1.99%,1.10%,2.81%,0.69%,-0.47%,3.33%,2.64%,-1.91%,-4.43%,3.80%,3.98%,37.05%,39.69%,27.83%,Upgrade
31,EPS (Basic),0.37,0.51,0.30,0.28,0.25,0.37,0.20,0.32,0.27,0.15,0.14,0.26,0.33,0.19,0.23,0.24,0.03,0.07,0.29,0.08,Upgrade
32,EPS (Diluted),0.37,0.51,0.30,0.28,0.25,0.37,0.20,0.32,0.27,0.15,0.14,0.26,0.33,0.19,0.23,0.24,0.03,0.07,0.29,0.08,Upgrade
33,EPS Growth,48.08%,37.44%,50.28%,-12.50%,-6.84%,146.39%,43.54%,23.08%,-18.48%,-21.12%,-39.58%,8.33%,1083.91%,164.29%,-20.42%,200.00%,-70.28%,-71.30%,-12.20%,-66.67%,Upgrade
34,Free Cash Flow,-,-52.43,-29.71,15.79,88.17,80.95,9.09,-30.52,-35.07,-86.65,-42.46,-27.61,-19.35,-156.93,-48,-153.32,4.21,51.27,-57.33,-92.85,Upgrade
35,Free Cash Flow Per Share,-,-0.55,-0.31,0.17,0.94,0.86,0.10,-0.32,-0.37,-0.93,-0.46,-0.30,-0.21,-1.69,-0.52,-1.69,0.05,0.54,-0.59,-1.06,Upgrade
36,Dividend Per Share,-,-,-,-,0.351,-,-,-,0.250,-,-,-,0.300,-,-,-,0.144,-,-,-,Upgrade
37,Dividend Growth,-,-,-,-,40.23%,-,-,-,-16.67%,-,-,-,108.33%,-,-,-,-31.43%,-,-,-,Upgrade
