,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,14704,16225,13429,12053,12489,6238,10467,11391,10507,7905,9610,10724,5113,5413,8478,5403,4934,2804,6616,6342,Upgrade
1,Investment Securities,92977,79658,94799,74935,79719,69941,83210,61729,62856,55065,73708,48009,61947,53488,67725,50841,59387,53552,56928,48548,Upgrade
2,Trading Asset Securities,14636,20824,21792,14136,16909,12555,18281,12320,19278,13589,14699,13893,12317,9446,12640,10869,10258,10164,10793,7267,Upgrade
3,Total Investments,107613,100482,116591,89071,96628,82496,101491,74049,82134,68654,88407,61903,74264,62934,80365,61710,69645,63716,67721,55815,Upgrade
4,Gross Loans,234594,239329,237527,222740,214430,219200,207822,193867,186573,188656,173121,164519,164185,151436,141334,131774,131027,126020,119345,110333,Upgrade
5,Allowance for Loan Losses,-,-9725,-8839,-8922,-,-8824,-7786,-8454,-,-8006,-6909,-7009,-6417,-7093,-6047,-6104,-5715,-5842,-4985,-5058,Upgrade
6,Net Loans,234594,229604,228687,213819,214430,210375,200037,185414,186573,180649,166211,157510,157769,144343,135287,125670,125312,120178,114360,105275,Upgrade
7,"Property, Plant & Equipment",2164,2179,2150,2126,2038,1924,1907,1924,1971,1935,1776,1776,1746,1746,1756,1388,1379,1338,1344,1291,Upgrade
8,Goodwill,17.77,17.77,17.77,9.44,9.44,9.44,9.44,9.44,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Intangible Assets,311.01,271.12,285.14,297.45,312.68,265.81,279.29,293.15,166.57,167.03,173.96,178.34,179.12,161.88,169.85,177.33,175.9,182.94,173.84,184.88,Upgrade
10,Accrued Interest Receivable,-,1000,-,939.94,-,901.88,-,836.97,-,771.45,-,700.64,-,614.93,-,703.96,-,667.36,-,659.03,Upgrade
11,Other Receivables,-,33.58,-,15.41,-,20.56,-,16.57,-,31.86,-,54.9,-,1167,-,32.98,-,56.89,2234,28.95,Upgrade
12,Restricted Cash,-,14055,-,12868,-,12840,-,11416,-,11974,-,11261,-,12440,-,11437,-,11061,-,13611,Upgrade
13,Other Current Assets,-,708.73,-,657.45,-,383.8,-,171.45,-,730.29,-,469.62,-,712.09,-,400.42,-,417.88,-,315.35,Upgrade
14,Long-Term Deferred Tax Assets,2360,2334,2227,2209,1910,1964,1890,1937,1683,1615,1452,1503,1418,1464,1338,1269,1171,1101,1175,1161,Upgrade
15,Other Real Estate Owned & Foreclosed,-,16.6,-,2.98,-,3.35,-,2.98,-,7.13,-,6.96,-,9.12,-,9.52,-,13.56,-,15.36,Upgrade
16,Other Long-Term Assets,979.84,305.39,1288,305.39,640.2,305.39,885.52,305.39,1064,305.39,1068,305.39,973.12,262.04,2060,262.04,519.94,-,552.88,-,Upgrade
17,Total Assets,362743,367303,364676,334456,328459,317814,316966,287881,284098,274894,268698,246583,241463,231452,229453,208685,203137,201691,194176,184839,Upgrade
18,Accrued Expenses,590.7,411,302.6,518.94,686.56,558.84,336.01,485.78,575.02,416.51,262.09,527.97,400.74,255.89,205.23,475.28,278.19,184.24,159.71,362.67,Upgrade
19,Interest Bearing Deposits,292867,231906,249951,198373,249632,183778,208538,159816,214473,154919,209129,132302,186134,116866,182234,101051,159871,99033,148484,85368,Upgrade
20,Non-Interest Bearing Deposits,-,52401,34903,50757,-,58516,34983,54506,-,54296,-,53162,-,64908,-,58002,-,56872,-,50792,Upgrade
21,Total Deposits,292867,284307,284853,249130,249632,242294,243521,214322,214473,209215,209129,185465,186134,181774,182234,159052,159871,155905,148484,136160,Upgrade
22,Short-Term Borrowings,17128,19035,14598,21819,21965,13342,20429,16129,16791,14395,12133,10453,9120,8964,11167,9137,8943,11473,10739,11751,Upgrade
23,Current Portion of Long-Term Debt,8138,8413,8387,8176,7841,7140,7614,7546,7615,7558,6852,6612,6373,5365,4489,5745,4102,3144,2484,2390,Upgrade
24,Current Portion of Leases,-,93.49,-,97.53,-,102.45,-,106.89,-,102.37,-,92.18,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,330.24,172.69,350.42,279.95,249.18,189.05,359.54,395.65,419.23,266.75,430.58,337.4,381.03,287.4,375.59,291.76,280.6,228.94,372.88,338.27,Upgrade
26,Accrued Interest Payable,-,6710,5896,6517,-,5228,4785,5751,-,4743,-,4827,-,3748,-,3689,-,2767,-,3382,Upgrade
27,Other Current Liabilities,1575,6847,6613,7037,3886,5587,1670,3073,1830,1056,763.72,952.55,56.94,810.41,2138,427.12,244.36,1121,60.86,426.88,Upgrade
28,Long-Term Debt,9367,11671,9146,12357,14427,17138,10716,14767,15893,13149,15238,15044,17254,9813,7818,10048,10443,8514,12372,11433,Upgrade
29,Long-Term Leases,309.59,196.5,268.63,167.35,282.69,174.95,269.03,184.98,295.74,190.84,297.39,208.26,309.35,316.57,320.12,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.32,-,-,Upgrade
31,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,344.23,288.33,Upgrade
32,Other Long-Term Liabilities,2797,1055,6025,1225,3244,866.52,2255,1004,2527,1709,1582,927.12,896.28,459.35,919.73,712.21,353.52,149.71,491.2,408.7,Upgrade
33,Total Liabilities,333103,338912,336440,307325,302214,292621,291954,263766,260419,252800,246688,225446,220925,211795,209667,189578,184516,183488,175508,166940,Upgrade
34,Common Stock,3015,3015,2741,2741,2741,2741,2741,2741,2741,2741,2741,2741,2741,2741,2741,2741,2741,2741,2741,2741,Upgrade
35,Additional Paid-In Capital,2981,2977,3251,3251,3250,3250,3250,3250,3252,3249,3246,3249,3245,3243,3242,3242,3243,3245,3245,3245,Upgrade
36,Retained Earnings,20311,19070,18973,18021,17257,16190,16219,15424,14760,13881,13888,13229,12701,12041,12123,11589,11180,10652,10843,10334,Upgrade
37,Comprehensive Income & Other,1327,1349,1361,1344,1272,1353,1202,1163,1432,778.11,733.86,569.58,529.84,404.87,481.01,388.38,346.03,499.92,802.03,606.23,Upgrade
38,Total Common Equity,27634,26411,26326,25356,24520,23533,23411,22578,22185,20649,20609,19788,19216,18430,18586,17960,17511,17138,17631,16925,Upgrade
39,Minority Interest,2006,1981,1910,1775,1725,1659,1601,1538,1494,1444,1401,1349,1321,1227,1200,1147,1110,1066,1037,973.78,Upgrade
40,Shareholders' Equity,29640,28391,28236,27131,26245,25192,25013,24116,23679,22093,22009,21137,20538,19656,19787,19107,18621,18203,18668,17899,Upgrade
41,Total Liabilities & Equity,362743,367303,364676,334456,328459,317814,316966,287881,284098,274894,268698,246583,241463,231452,229453,208685,203137,201691,194176,184839,Upgrade
42,Total Debt,34943,39409,32400,42618,44516,37898,39028,38734,40595,35395,34521,32409,33056,24460,23794,24930,23488,23130,25595,25574,Upgrade
43,Net Cash (Debt),5083,10086,14911,-8696,-4130,-9568,1124,-12484,-2030,-5114,4601,-2380,-4723,-2337,8230,-1314,3304,1229,880.37,-7240,Upgrade
44,Net Cash Growth,-,-,1226.09%,-,-,-,-75.56%,-,-,-,-44.10%,-,-,-,834.80%,-,-,-,-88.41%,-,Upgrade
45,Net Cash Per Share,1.50,2.50,3.99,-2.07,-1.22,-2.35,0.31,-3.27,-0.65,-1.70,1.52,-0.77,-1.60,-0.79,2.67,-0.43,1.10,0.40,0.30,-2.26,Upgrade
46,Filing Date Shares Outstanding,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,Upgrade
47,Total Common Shares Outstanding,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,3015,Upgrade
48,Book Value Per Share,9.17,8.76,8.73,8.41,8.13,7.81,7.77,7.49,7.36,6.85,6.84,6.56,6.37,6.11,6.16,5.96,5.81,5.68,5.85,5.61,Upgrade
49,Tangible Book Value,27305,26122,26023,25050,24198,23258,23123,22275,22018,20482,20435,19610,19037,18268,18417,17783,17335,16955,17457,16741,Upgrade
50,Tangible Book Value Per Share,9.06,8.66,8.63,8.31,8.03,7.71,7.67,7.39,7.30,6.79,6.78,6.50,6.31,6.06,6.11,5.90,5.75,5.62,5.79,5.55,Upgrade
