,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,42616,43759,35875,40217,42274,45358,46387,52785,57355,43987,38732,40674,51757,44547,38998,34895,26376,34738,20319,21140,17428,Upgrade
1,Market Cap Growth,-3.53%,-3.53%,-22.66%,-23.81%,-26.29%,3.12%,19.76%,29.78%,10.82%,-1.26%,-0.68%,16.56%,96.22%,28.23%,91.92%,65.06%,51.35%,114.73%,5.05%,-8.31%,-5.31%,Upgrade
2,Enterprise Value,56891,57337,51295,53065,55121,58103,58295,63665,68235,54372,47812,46170,57253,62515,48697,46162,37643,53376,30743,36783,33071,Upgrade
3,Last Close Price,3.73,3.83,3.14,3.52,3.70,3.97,4.06,4.62,5.02,3.85,3.39,3.56,4.53,7.60,6.65,5.95,4.50,5.93,3.47,3.61,2.97,Upgrade
4,PE Ratio,113.03,-,54.42,42.83,44.37,48.33,19.56,26.26,30.96,24.38,-,76.13,111.72,-5.43,-4.48,-4.60,-,-,-26.70,-,-,Upgrade
5,PS Ratio,7.99,8.23,6.36,6.01,6.25,7.22,7.99,11.06,12.20,11.55,9.16,9.30,11.44,7.07,5.57,5.12,4.17,4.01,2.05,2.06,1.51,Upgrade
6,PB Ratio,1.79,1.74,1.44,1.60,1.71,1.83,1.90,2.19,2.41,1.97,1.88,1.98,2.54,4.90,4.69,4.47,3.16,1.21,0.70,0.76,0.61,Upgrade
7,P/TBV Ratio,2.07,2.07,1.71,1.90,2.02,2.15,2.23,2.55,2.81,2.32,2.23,2.35,2.99,7.63,7.39,7.28,4.76,1.56,0.91,0.99,0.78,Upgrade
8,P/FCF Ratio,-,-,-30.96,-,-,-19.06,-,-,-,-,-,-,-,12.55,15.64,120.70,107.31,-,-,39.14,9.09,Upgrade
9,P/OCF Ratio,-,-,260.25,-,77.38,-33.88,-27.77,-,-,-,-,-,-,11.26,12.91,46.21,39.54,-,-,24.11,7.53,Upgrade
10,EV/Sales Ratio,10.70,10.78,9.09,7.93,8.15,9.25,10.04,13.34,14.52,14.28,11.31,10.56,12.65,9.93,6.96,6.77,5.96,6.16,3.10,3.58,2.87,Upgrade
11,EV/EBITDA Ratio,36.50,39.16,30.41,24.84,25.12,37.32,54.66,93.59,-,-,55.85,48.65,64.53,-,-41.40,-32.52,-,100.29,33.27,30.59,-,Upgrade
12,EV/EBIT Ratio,58.12,58.58,42.26,31.73,31.64,52.03,92.20,253.56,-,-,106.82,83.40,114.36,-,-31.44,-25.78,-,311.91,54.17,43.59,-,Upgrade
13,EV/FCF Ratio,-27.48,-,-44.27,-,-,-24.42,-,-,-,-,-,-,-,17.62,19.53,159.67,153.14,-,-,68.10,17.24,Upgrade
14,Debt / Equity Ratio,0.73,0.73,0.73,0.79,0.80,0.79,0.80,0.80,0.82,0.90,0.98,1.00,1.03,0.81,2.40,1.40,1.19,0.42,0.68,0.58,0.71,Upgrade
15,Debt / EBITDA Ratio,11.78,20.32,14.63,11.62,7.76,10.89,6.82,9.89,-,-,15.78,13.15,11.23,-,12.74,8.32,-,4.37,33.27,17.73,-,Upgrade
16,Debt / FCF Ratio,-,-,-15.67,-,-,-8.22,-,-,-,-,-,-,-,2.07,8.01,37.86,40.36,-,-,29.92,10.62,Upgrade
17,Asset Turnover,0.06,0.08,0.09,0.16,0.08,0.15,0.09,0.12,0.05,0.07,0.08,0.06,0.08,0.08,0.09,0.16,0.10,0.05,0.04,0.23,Upgrade,
18,Inventory Turnover,0.22,0.18,0.20,0.21,0.32,0.20,0.40,0.20,0.35,0.21,0.22,0.22,0.24,0.27,0.17,0.28,0.72,0.35,0.12,0.11,0.51,Upgrade
19,Quick Ratio,0.83,0.83,0.92,0.94,1.00,1.04,1.03,1.00,0.98,0.91,0.82,0.89,0.88,0.29,0.28,0.29,0.32,0.34,0.35,0.39,0.40,Upgrade
20,Current Ratio,2.37,2.37,2.38,2.39,2.33,2.38,2.39,2.28,2.20,1.85,1.66,1.68,1.61,0.58,0.56,0.60,0.63,0.73,0.75,1.01,1.02,Upgrade
21,Return on Equity (ROE),-1.71%,1.16%,3.98%,2.05%,3.96%,5.91%,4.45%,3.15%,32.35%,-0.57%,1.67%,-0.16%,17.02%,3.97%,0.24%,-225.48%,-3.28%,17.97%,-3.85%,-27.04%,Upgrade,
22,Return on Assets (ROA),0.49%,0.51%,1.39%,2.03%,1.53%,2.56%,1.69%,-0.75%,-0.61%,0.79%,1.19%,1.32%,-1.47%,1.26%,1.01%,-10.06%,1.98%,0.17%,0.42%,-1.78%,Upgrade,
23,Return on Capital (ROIC),0.61%,0.63%,1.72%,2.55%,1.93%,3.26%,2.18%,-1.01%,-0.86%,1.15%,1.75%,2.76%,-3.89%,3.13%,3.18%,-22.70%,3.35%,0.29%,0.75%,-2.82%,Upgrade,
