,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,992.64,906.53,1193,1475,1279,1998,1259,1147,831.67,932.66,1189,250.15,1312,1017,1342,2062,1970,883.13,839.83,4379,Upgrade
1,Other Revenue,-151.33,151.33,-,749.74,-113.14,113.14,-,600.5,-143.1,143.1,-,603.47,-201.68,201.68,-,564.17,-157.82,157.82,-,592.78,Upgrade
2,Revenue,841.32,1058,1193,2225,1166,2111,1259,1747,688.57,1076,1189,853.63,1111,1219,1342,2626,1813,1041,839.83,4972,Upgrade
3,Revenue Growth (YoY),-27.86%,-49.89%,-5.28%,27.35%,69.37%,96.23%,5.90%,104.68%,-38.00%,-11.73%,-11.37%,-67.49%,-38.73%,17.08%,59.75%,-47.19%,-41.11%,-24.28%,-60.11%,-14.10%,Upgrade
4,Cost of Revenue,584.09,627.48,644.39,984.09,624.11,1251,623.45,1134,675.31,700.35,695.98,778.13,858.57,547.62,904.18,2384,1182,580.69,656.91,3540,Upgrade
5,Gross Profit,257.23,430.37,548.53,1241,542.12,859.65,635.9,613.58,13.26,375.42,493.16,75.5,251.99,671.12,437.45,241.42,630.69,460.26,182.92,1432,Upgrade
6,"Selling, General & Admin",196.64,197.62,198,310.63,242.09,211.66,205.62,368.21,171.77,154.5,193.23,526.95,278.37,236.4,209.64,199.6,217.15,189.39,157.19,224.67,Upgrade
7,Research & Development,-,-,-,-,-,-,-,-,-,-,-,-6.57,2.2,4.36,0,3.25,3.22,-,-,-,Upgrade
8,Other Operating Expenses,-36.34,114.84,43.41,402.82,-32.26,90.29,54.41,389.6,-6.34,45.19,10,222.11,-20.49,22.57,-10.47,1159,-47.35,-15.09,-113.53,672.47,Upgrade
9,Operating Expenses,151.5,319.17,239.75,787.95,201.48,289.7,257.17,786.25,157.02,186.63,204.81,-243.02,600.04,376.33,202.09,2921,30.04,406.83,43.66,2054,Upgrade
10,Operating Income,105.74,111.21,308.78,453.08,340.64,569.95,378.73,-172.67,-143.76,188.79,288.35,318.52,-348.06,294.79,235.36,-2680,600.65,53.43,139.26,-622.21,Upgrade
11,Interest Expense,-128.03,-127.46,-141.53,-168.8,-150.4,-127.75,-144.23,-181.3,-176.82,-169.43,-139.96,-161.42,-,-28.92,-249.65,-3005,-438.78,-627.89,-416.19,-713.18,Upgrade
12,Interest & Investment Income,16.58,35.02,130,44.1,45.46,112.12,87.99,110.09,51.09,52.61,39.77,806.47,601.4,-,36.87,-,7.92,1817,33.84,149.79,Upgrade
13,Currency Exchange Gain (Loss),8.87,-8.87,-,-23.05,50.17,-50.17,-,-111.87,5.94,-5.94,-,-0.03,-26.69,26.69,-,-0.1,-35.98,35.98,-,0.43,Upgrade
14,Other Non Operating Income (Expenses),-33.95,-12.88,-25.09,37.53,-57.3,-32.02,1.63,-2068,1991,-24.34,-16.92,-568.79,14.2,-46.3,3.06,-1226,-367.09,129.48,22.26,-1029,Upgrade
15,EBT Excluding Unusual Items,-30.79,-2.97,272.16,342.86,228.58,472.13,324.11,-2424,1727,41.68,171.24,394.74,240.85,246.26,25.65,-6910,-233.27,1408,-220.83,-2214,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-17.52,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-12,-0.24,1.65,31.53,2.57,-1.28,7.79,419.19,-16.18,-11.18,-76.97,-161.87,137.31,-137.31,-0.06,-3366,-,44.7,-44.7,-185.59,Upgrade
18,Gain (Loss) on Sale of Assets,0.09,-0.08,0.01,-0.34,0.05,-0.62,-0.01,23.36,0,1.05,-,0.45,1.45,-0,-0,22.37,-0.02,-0,-,39.52,Upgrade
19,Asset Writedown,-,-,-,-20.13,1.07,-0.57,0.57,-21.2,-,-,-,-56.06,0.75,-0.36,-,-28.33,0,-0.2,0.2,-0.73,Upgrade
20,Other Unusual Items,-57.41,57.74,-0.33,98.52,-2.72,2.72,-,2204,-3.4,3.4,-,138.31,-,-,-,-775.05,0.4,-0.4,-,25.42,Upgrade
21,Pretax Income,-100.11,54.44,273.49,452.43,229.55,472.39,332.45,201.77,1708,34.95,94.28,315.57,380.36,108.58,25.59,-11075,-232.89,1452,-265.33,-2335,Upgrade
22,Income Tax Expense,7.05,-18.24,25.26,325.36,-14.08,114.31,66.08,20.47,-25.8,64.21,8.93,321.54,10.16,28.62,20.76,-625.46,4.4,174.09,6.12,-115.92,Upgrade
23,Earnings From Continuing Operations,-107.16,72.68,248.23,127.07,243.63,358.08,266.37,181.3,1733,-29.26,85.34,-5.97,370.2,79.97,4.83,-10449,-237.29,1278,-271.45,-2219,Upgrade
24,Minority Interest in Earnings,30.53,-1.88,-29.54,35.91,-36.88,-7.6,-33.8,-32.49,-93.98,18.41,-10.25,106.59,-50.22,-41.39,-0.72,1878,60.09,-115.85,93.01,143.5,Upgrade
25,Net Income,-76.63,70.8,218.69,162.98,206.75,350.48,232.57,148.81,1639,-10.85,75.09,100.62,319.98,38.58,4.11,-8572,-177.19,1162,-178.44,-2076,Upgrade
26,Net Income to Common,-76.63,70.8,218.69,162.98,206.75,350.48,232.57,148.81,1639,-10.85,75.09,100.62,319.98,38.58,4.11,-8572,-177.19,1162,-178.44,-2076,Upgrade
27,Net Income Growth,-,-79.80%,-5.97%,9.52%,-87.39%,-,209.73%,47.88%,412.35%,-,1726.89%,-,-,-96.68%,-,-,-,-,-,-,Upgrade
28,Shares Outstanding (Basic),11264,11435,11450,11407,11425,11464,11401,11433,11334,11567,11377,11435,11247,17203,5872,28120,5859,5875,5850,5867,Upgrade
29,Shares Outstanding (Diluted),11264,11435,11450,11407,11425,11464,11401,11433,11334,11567,11377,11435,11247,17203,5872,28120,5859,5875,5850,5867,Upgrade
30,Shares Change (YoY),-1.40%,-0.26%,0.43%,-0.22%,0.80%,-0.89%,0.21%,-0.02%,0.78%,-32.76%,93.76%,-59.33%,91.95%,192.84%,0.37%,379.26%,-0.03%,0.35%,-0.17%,0.12%,Upgrade
31,EPS (Basic),-0.01,0.01,0.02,0.01,0.02,0.03,0.02,0.01,0.14,-0.00,0.01,0.01,0.03,0.00,0.00,-0.30,-0.03,0.20,-0.03,-0.35,Upgrade
32,EPS (Diluted),-0.01,0.01,0.02,0.01,0.02,0.03,0.02,0.01,0.14,-0.00,0.01,0.01,0.03,0.00,0.00,-0.30,-0.03,0.20,-0.03,-0.35,Upgrade
33,EPS Growth,-,-79.75%,-6.37%,9.77%,-87.49%,-,209.09%,47.91%,408.41%,-,842.86%,-,-,-98.87%,-,-,-,-,-,-,Upgrade
34,Free Cash Flow,-842.32,30.43,-607.21,-651.24,69.3,-195.65,-335.67,-1917,-154.46,-440.22,-1118,-484.74,53.62,261.96,256.46,2976,-1001,-1942,213.16,1256,Upgrade
35,Free Cash Flow Per Share,-0.07,0.00,-0.05,-0.06,0.01,-0.02,-0.03,-0.17,-0.01,-0.04,-0.10,-0.04,0.00,0.02,0.04,0.11,-0.17,-0.33,0.04,0.21,Upgrade
36,Gross Margin,30.57%,40.68%,45.98%,55.77%,46.48%,40.72%,50.49%,35.12%,1.93%,34.90%,41.47%,8.84%,22.69%,55.07%,32.61%,9.19%,34.80%,44.22%,21.78%,28.80%,Upgrade
37,Operating Margin,12.57%,10.51%,25.88%,20.36%,29.21%,27.00%,30.07%,-9.88%,-20.88%,17.55%,24.25%,37.31%,-31.34%,24.19%,17.54%,-102.06%,33.14%,5.13%,16.58%,-12.51%,Upgrade
38,Profit Margin,-9.11%,6.69%,18.33%,7.32%,17.73%,16.60%,18.47%,8.52%,238.09%,-1.01%,6.31%,11.79%,28.81%,3.17%,0.31%,-326.43%,-9.78%,111.64%,-21.25%,-41.75%,Upgrade
39,Free Cash Flow Margin,-100.12%,2.88%,-50.90%,-29.27%,5.94%,-9.27%,-26.65%,-109.74%,-22.43%,-40.92%,-94.03%,-56.79%,4.83%,21.49%,19.12%,113.35%,-55.24%,-186.60%,25.38%,25.26%,Upgrade
40,EBITDA,225.96,235.84,429,573.3,448.88,685.47,486.96,-64.44,-41.48,299.22,390.64,420.81,-254.59,392.12,328.83,-2586,689.22,148.8,227.83,-533.64,Upgrade
41,EBITDA Margin,26.86%,22.29%,35.96%,25.76%,38.49%,32.47%,38.67%,-3.69%,-6.02%,27.81%,32.85%,49.30%,-22.92%,32.17%,24.51%,-98.50%,38.03%,14.29%,27.13%,-10.73%,Upgrade
42,D&A For EBITDA,120.22,124.63,120.22,120.22,108.23,115.52,108.23,108.23,102.28,110.43,102.28,102.28,93.47,97.33,93.47,93.47,88.57,95.37,88.57,88.57,Upgrade
43,EBIT,105.74,111.21,308.78,453.08,340.64,569.95,378.73,-172.67,-143.76,188.79,288.35,318.52,-348.06,294.79,235.36,-2680,600.65,53.43,139.26,-622.21,Upgrade
44,EBIT Margin,12.57%,10.51%,25.88%,20.36%,29.21%,27.00%,30.07%,-9.88%,-20.88%,17.55%,24.25%,37.31%,-31.34%,24.19%,17.54%,-102.06%,33.14%,5.13%,16.58%,-12.51%,Upgrade
45,Effective Tax Rate,-,-,9.24%,71.91%,-,24.20%,19.88%,10.15%,-,183.70%,9.48%,101.89%,2.67%,26.35%,81.13%,-,-,11.99%,-,-,Upgrade
46,Revenue as Reported,841.32,1058,1193,2225,1166,2111,1259,1747,688.57,1076,1189,853.63,1111,1219,1342,2626,1813,1041,839.83,4972,Upgrade
