,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Revenue,1702,1570,1602,1402,1428,1474,1481,1293,897.22,1208,Upgrade
1,Revenue Growth (YoY),6.26%,12.05%,12.11%,-4.91%,-3.56%,14.00%,65.09%,7.02%,-24.69%,6.86%,Upgrade
2,Cost of Revenue,787.84,737.12,734.23,713.62,733.16,703.54,700.99,617.02,483.2,625.26,Upgrade
3,Gross Profit,913.99,833.37,867.32,687.97,695.33,770.41,780.24,675.97,414.02,582.91,Upgrade
4,"Selling, General & Admin",609.73,584.58,577.42,524.1,553.11,578.75,478.03,444.5,389,467.5,Upgrade
5,Other Operating Expenses,1.82,0.04,0.55,-0.16,0.58,0.63,0.03,0.09,0.15,0.06,Upgrade
6,Operating Expenses,611.55,584.62,577.98,523.94,553.69,579.38,478.06,444.59,389.15,467.56,Upgrade
7,Operating Income,302.44,248.76,289.34,164.03,141.64,191.03,302.18,231.38,24.88,115.35,Upgrade
8,Interest Expense,-25.48,-20.25,-20.49,-16.54,-7.8,-10.1,-10,-12.09,-17.74,-18.51,Upgrade
9,Interest & Investment Income,3.53,1.56,0.33,0.23,0.89,0.89,0.27,0.42,0.84,0.57,Upgrade
10,Earnings From Equity Investments,-0.94,0.92,-1.21,0.14,0.24,0.17,0.38,-1.09,-0.45,0.05,Upgrade
11,Currency Exchange Gain (Loss),-6.02,-4.83,1.96,-1.48,-5.15,-14.38,-2.92,15.05,-4.88,-9.48,Upgrade
12,Other Non Operating Income (Expenses),10.25,8.13,5.16,9.87,4.98,3.15,4.53,7.2,2.69,6.48,Upgrade
13,EBT Excluding Unusual Items,283.78,234.28,275.09,156.26,134.81,170.76,294.43,240.87,5.35,94.45,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-0.03,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-,-150.13,-,Upgrade
16,Gain (Loss) on Sale of Assets,1.5,0.24,-0.79,-1.02,0.62,-0.6,0.1,1.32,0.2,0.29,Upgrade
17,Asset Writedown,-2.19,-0.65,-0.04,-0.08,-0.03,-0.59,-0.02,-0.25,-0.07,-0.06,Upgrade
18,Other Unusual Items,-,0.76,0.71,-0.41,-,0.01,-,13.39,13.56,-,Upgrade
19,Pretax Income,283.09,234.63,274.96,154.75,135.4,169.58,294.51,255.33,-131.1,94.65,Upgrade
20,Income Tax Expense,68.74,42.73,64.68,34.65,34.95,49.21,54.51,8.16,8.4,21.16,Upgrade
21,Earnings From Continuing Operations,214.36,191.9,210.28,120.11,100.44,120.37,240.01,247.16,-139.5,73.49,Upgrade
22,Minority Interest in Earnings,0.89,1,0.93,0.5,-0.59,0.42,0.03,-0.04,0.15,0.52,Upgrade
23,Net Income,215.25,192.9,211.2,120.61,99.85,120.79,240.04,247.12,-139.35,74,Upgrade
24,Net Income to Common,215.25,192.9,211.2,120.61,99.85,120.79,240.04,247.12,-139.35,74,Upgrade
25,Net Income Growth,1.92%,59.94%,111.52%,-0.15%,-58.40%,-51.12%,-,233.94%,-,283.23%,Upgrade
26,Shares Outstanding (Basic),953,950,954,956,956,956,958,961,962,975,Upgrade
27,Shares Outstanding (Diluted),953,950,954,956,956,956,958,961,962,975,Upgrade
28,Shares Change (YoY),-0.14%,-0.61%,-0.24%,-0.08%,-0.16%,-0.52%,-0.46%,-1.40%,-2.32%,-1.98%,Upgrade
29,EPS (Basic),0.23,0.20,0.22,0.13,0.10,0.13,0.25,0.26,-0.14,0.08,Upgrade
30,EPS (Diluted),0.23,0.20,0.22,0.13,0.10,0.13,0.25,0.26,-0.14,0.08,Upgrade
31,EPS Growth,2.08%,60.58%,111.98%,-0.07%,-58.33%,-50.86%,-,238.66%,-,290.99%,Upgrade
32,Free Cash Flow,112.7,258.81,157.23,117.2,-44.29,182.58,201.11,276.76,50.98,179.05,Upgrade
33,Free Cash Flow Per Share,0.12,0.27,0.16,0.12,-0.05,0.19,0.21,0.29,0.05,0.18,Upgrade
34,Dividend Per Share,0.080,0.090,0.060,0.044,0.037,0.044,0.075,-,-,0.022,Upgrade
35,Dividend Growth,33.33%,104.55%,62.16%,0%,-50.67%,-,-,-,-,57.14%,Upgrade
36,Operating Margin,17.77%,15.84%,18.07%,11.70%,9.92%,12.96%,20.40%,17.89%,2.77%,9.55%,Upgrade
37,Profit Margin,12.65%,12.28%,13.19%,8.60%,6.99%,8.19%,16.21%,19.11%,-15.53%,6.13%,Upgrade
38,Free Cash Flow Margin,6.62%,16.48%,9.82%,8.36%,-3.10%,12.39%,13.58%,21.40%,5.68%,14.82%,Upgrade
39,EBITDA,345.84,286.88,337.73,211.23,188.9,236.33,348.45,273.53,69.72,160.01,Upgrade
40,D&A For EBITDA,43.4,38.12,48.38,47.2,47.25,45.3,46.27,42.15,44.84,44.66,Upgrade
41,EBIT,302.44,248.76,289.34,164.03,141.64,191.03,302.18,231.38,24.88,115.35,Upgrade
