,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+9 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+9 Quarters
0,Market Capitalization,10937,11500,11589,16505,19230,24199,30624,41947,43489,52177,60105,37733,45957,76933,49257,36810,32191,16857,11360,6439,4445,Upgrade
1,Market Cap Growth,-52.48%,-52.48%,-62.16%,-60.65%,-55.78%,-53.62%,-49.05%,11.17%,-5.37%,-32.18%,22.03%,2.51%,42.76%,356.39%,333.62%,471.68%,624.16%,246.23%,129.11%,-3.94%,-28.15%,Upgrade
2,Enterprise Value,3384,3978,2620,12096,14820,18079,23944,36679,38221,47039,55417,35437,43661,74213,45700,36711,32092,16442,10961,5976,4291,Upgrade
3,Last Close Price,16.13,16.96,17.07,24.07,33.24,41.27,50.83,69.62,72.17,91.98,106.36,65.93,80.30,134.41,86.06,64.09,66.36,34.75,23.48,13.21,9.22,Upgrade
4,PE Ratio,-,-,-,-,-,15.92,12.38,13.73,14.34,16.63,24.66,18.39,26.85,48.26,40.04,46.99,60.59,44.84,47.29,31.29,23.99,Upgrade
5,Forward PE,-,-,18.33,21.14,7.22,3.68,4.96,12.99,13.47,17.47,20.47,12.08,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,1.38,1.51,1.33,1.57,1.62,1.73,1.74,2.12,1.98,2.51,3.20,2.52,4.21,8.89,8.93,8.80,10.69,7.37,7.11,5.74,5.51,Upgrade
7,PB Ratio,0.98,0.89,0.86,1.12,1.60,1.87,2.25,3.17,3.47,4.87,6.58,4.31,6.18,10.79,7.50,5.96,12.09,7.74,5.74,3.63,2.60,Upgrade
8,P/TBV Ratio,0.93,0.93,0.90,1.17,1.68,1.94,2.33,3.29,3.58,4.99,6.74,4.42,6.37,10.99,7.65,6.09,12.71,8.23,6.15,3.92,2.68,Upgrade
9,P/FCF Ratio,-,-,-,-6.27,-,-,-,-,21.76,-,27.24,58.20,686.59,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,40.42,-,-,28.10,39.16,43.03,35.80,17.42,14.72,13.31,18.02,23.58,50.15,-,-,-,-,118.97,165.24,106.63,-,Upgrade
11,EV/Sales Ratio,0.44,0.52,0.30,1.15,1.25,1.29,1.36,1.86,1.74,2.26,2.95,2.37,4.00,8.58,8.29,8.77,10.66,7.19,6.87,5.33,5.32,Upgrade
12,EV/EBITDA Ratio,-,-3.10,-,113.42,-,9.38,8.53,10.62,11.19,14.25,21.59,16.36,23.68,40.13,31.22,38.48,48.53,35.29,37.96,26.39,21.29,Upgrade
13,EV/EBIT Ratio,-,-2.08,-,-,-,11.95,9.84,11.83,12.30,15.52,23.76,17.92,25.80,42.79,33.48,41.33,52.45,38.00,42.62,28.86,23.33,Upgrade
14,EV/FCF Ratio,-1.03,-,-,-4.59,-,-,-,-,19.12,-,25.12,54.66,652.28,-,-,-,-,-,-,-,-,Upgrade
