,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,470.54,428.76,417.04,536.64,603.57,833.59,934.89,918.62,811.4,753.74,Upgrade
1,Short-Term Investments,7.22,8.47,55.26,4.51,140.31,7.14,76.81,78.97,84.96,88.62,Upgrade
2,Cash & Short-Term Investments,477.76,437.23,472.3,541.15,743.87,840.73,1012,997.6,896.36,842.36,Upgrade
3,Cash Growth,1.16%,-19.20%,-36.51%,-35.63%,-26.47%,-15.72%,12.87%,18.43%,15.71%,15.74%,Upgrade
4,Accounts Receivable,112.59,95.63,92.33,96.02,130.93,159.66,190.38,188.82,210.15,213.91,Upgrade
5,Other Receivables,3.09,2.34,1.6,3.11,3.72,2.93,3.59,2.58,2.27,1.57,Upgrade
6,Receivables,115.68,97.96,93.92,99.13,134.65,162.59,193.97,191.4,212.41,215.48,Upgrade
7,Inventory,538.6,601.25,594.58,653.78,602.66,715.06,544.32,577.13,490.43,537.48,Upgrade
8,Total Current Assets,1132,1136,1161,1294,1481,1718,1750,1766,1599,1595,Upgrade
9,"Property, Plant & Equipment",648.87,723.04,732.12,741.32,749.1,749,732.06,742.18,696.41,755.41,Upgrade
10,Long-Term Deferred Tax Assets,46.34,43.42,26.07,12.51,14.21,14.58,15.31,14.89,3.56,5.56,Upgrade
11,Other Long-Term Assets,170.59,190.08,217.09,253.58,268.73,263.78,238.19,222.45,221.45,214.21,Upgrade
12,Total Assets,1998,2093,2136,2301,2513,2746,2736,2746,2521,2570,Upgrade
13,Accounts Payable,143.65,128.07,120.32,135.81,52.56,249.7,81.51,69.25,70.13,83.56,Upgrade
14,Current Portion of Leases,1.97,3.31,3.62,3.57,2.02,3.38,4.59,5.44,3.54,5.35,Upgrade
15,Current Income Taxes Payable,34.18,34.68,34.53,36.26,49.81,55.49,55,41.05,40.34,32.59,Upgrade
16,Current Unearned Revenue,18.25,26.93,25.98,21.77,19.7,32.14,46.28,33.84,32.03,23.39,Upgrade
17,Other Current Liabilities,0.36,0.31,0.34,0.3,159.4,0.27,203.13,192.4,173.53,185.89,Upgrade
18,Total Current Liabilities,198.4,193.31,184.78,197.71,283.48,340.98,390.51,341.97,319.57,330.79,Upgrade
19,Long-Term Leases,2.5,3.26,4.04,5.99,4.68,5.64,6.83,8.85,7.4,9.36,Upgrade
20,Long-Term Deferred Tax Liabilities,10.1,11.11,13.72,17.9,27.95,28.27,35.64,30.85,24.46,22.95,Upgrade
21,Other Long-Term Liabilities,82.95,86.55,86.18,93.3,92.63,99.57,86.29,89.59,88.37,92.33,Upgrade
22,Total Liabilities,293.96,294.22,288.72,314.9,408.74,474.46,519.27,471.25,439.8,455.42,Upgrade
23,Common Stock,63.17,63.17,63.17,63.17,63.17,63.17,63.17,63.17,63.17,63.17,Upgrade
24,Additional Paid-In Capital,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,Upgrade
25,Retained Earnings,1353,1409,1481,1550,1613,1699,1674,1743,1692,1694,Upgrade
26,Comprehensive Income & Other,131.49,170.88,146.95,216.78,271.61,353.05,323.09,312.39,169.59,201.49,Upgrade
27,Total Common Equity,1704,1799,1847,1987,2104,2271,2216,2274,2081,2115,Upgrade
28,Shareholders' Equity,1704,1799,1847,1987,2104,2271,2216,2274,2081,2115,Upgrade
29,Total Liabilities & Equity,1998,2093,2136,2301,2513,2746,2736,2746,2521,2570,Upgrade
30,Total Debt,4.47,6.57,7.65,9.56,6.7,9.02,11.42,14.29,10.94,14.72,Upgrade
31,Net Cash (Debt),473.3,430.67,464.65,531.59,737.17,831.71,1000,983.31,885.42,827.64,Upgrade
32,Net Cash Growth,1.86%,-18.99%,-36.97%,-36.08%,-26.30%,-15.42%,12.97%,18.81%,15.61%,13.72%,Upgrade
33,Net Cash Per Share,0.75,0.68,0.74,0.84,1.17,1.32,1.58,1.56,1.40,1.31,Upgrade
34,Filing Date Shares Outstanding,631.68,631.68,631.68,631.68,631.68,631.68,631.68,631.68,631.68,631.68,Upgrade
35,Total Common Shares Outstanding,631.68,631.68,631.68,631.68,631.68,631.68,631.68,631.68,631.68,631.68,Upgrade
36,Working Capital,933.64,943.14,976.02,1096,1198,1377,1359,1424,1280,1265,Upgrade
37,Book Value Per Share,2.70,2.85,2.92,3.14,3.33,3.60,3.51,3.60,3.29,3.35,Upgrade
38,Tangible Book Value,1704,1799,1847,1987,2104,2271,2216,2274,2081,2115,Upgrade
39,Tangible Book Value Per Share,2.70,2.85,2.92,3.14,3.33,3.60,3.51,3.60,3.29,3.35,Upgrade
40,Land,-,21.32,-,21.32,-,21.32,-,21.32,-,21.32,Upgrade
41,Buildings,-,710.39,-,730.07,-,797.26,-,775.88,-,726.67,Upgrade
42,Machinery,-,2612,-,2568,-,2697,-,2588,-,2396,Upgrade
