,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,9324,7394,5752,6997,8535,7869,9749,10610,11660,10276,12319,10784,12905,9767,6511,6622,6177,5644,5540,6259,6473,Upgrade
1,Market Cap Growth,-6.04%,-6.04%,-41.00%,-34.05%,-26.80%,-23.42%,-20.86%,-1.61%,-9.64%,5.21%,89.20%,62.85%,108.93%,73.04%,17.53%,5.80%,-4.58%,-9.54%,-38.99%,-4.84%,28.87%,Upgrade
2,Enterprise Value,9108,7261,5357,6957,8495,8383,9249,11679,12729,11390,13237,10776,12642,9393,5816,5731,5286,4857,4595,5116,5330,Upgrade
3,Last Close Price,8.67,6.71,5.17,6.31,7.70,7.09,8.69,9.41,10.34,10.30,12.35,10.70,12.82,9.75,6.50,6.54,6.10,5.57,5.41,6.12,6.32,Upgrade
4,PE Ratio,107.18,83.42,-2729.50,-,-37.53,-,-,35.28,32.78,21.61,23.70,20.45,24.90,23.33,19.07,24.57,34.75,50.06,114.88,-,-,Upgrade
5,Forward PE,78.82,61.00,52.20,17.22,22.52,22.11,10.31,11.74,13.61,15.26,19.53,17.10,24.13,29.56,40.00,40.24,35.44,58.30,142.50,66.05,70.11,Upgrade
6,PS Ratio,1.90,1.48,1.15,1.41,1.59,1.45,1.66,1.60,1.82,1.67,2.30,2.52,3.44,2.98,2.16,2.46,2.57,2.43,2.60,3.17,3.32,Upgrade
7,PB Ratio,1.61,1.25,0.97,1.18,1.44,1.34,1.66,1.72,1.90,2.00,2.46,2.18,2.65,2.06,1.42,1.47,1.39,1.28,1.27,1.46,1.46,Upgrade
8,P/TBV Ratio,1.30,1.30,1.00,1.22,1.49,1.39,1.71,1.76,1.95,2.06,2.53,2.25,2.74,2.15,1.49,1.54,1.46,1.34,1.32,1.52,1.53,Upgrade
