,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2020
,Period Ending,"Aug '24 Aug 31, 2024","Feb '24 Feb 29, 2024","Aug '23 Aug 31, 2023","Feb '23 Feb 28, 2023","Aug '22 Aug 31, 2022","Feb '22 Feb 28, 2022","Aug '21 Aug 31, 2021","Feb '21 Feb 28, 2021","Aug '20 Aug 31, 2020","Aug '19 Aug 31, 2019"
0,Revenue,92.21,89.57,60.65,50.17,39.59,61.71,43.97,29.51,6.3,27.06
1,Revenue Growth (YoY),52.03%,78.52%,53.22%,-18.70%,-9.97%,109.14%,597.90%,9.03%,-,-
2,Cost of Revenue,83.58,81.71,53.09,36.92,32.89,58.99,38.11,23.99,6.22,19.45
3,Gross Profit,8.63,7.85,7.56,13.26,6.7,2.72,5.86,5.51,0.08,7.61
4,"Selling, General & Admin",5.81,8.91,4.66,5.96,5.47,6.72,4.55,5.26,6.48,4.62
5,Operating Expenses,5.81,8.8,4.66,7.46,5.47,7.06,4.55,5.46,6.48,4.62
6,Operating Income,2.82,-0.95,2.9,5.79,1.23,-4.35,1.31,0.05,-6.4,2.99
7,Interest Expense,-0.01,-0.01,-0,-0,-0.01,-0.01,-,-,-,-
8,Interest & Investment Income,0.63,0.49,0.38,0.27,0.08,0.08,0.11,0.06,0.02,0.02
9,Currency Exchange Gain (Loss),0.28,0,-,0.13,-,-0.16,-,0.23,0.17,0.02
10,Other Non Operating Income (Expenses),0.12,0.23,0.17,-0.37,0.91,0.42,0.41,0.45,0.43,0.72
11,EBT Excluding Unusual Items,3.84,-0.24,3.45,5.82,2.22,-4.01,1.84,0.79,-5.79,3.76
12,Gain (Loss) on Sale of Investments,0.04,0.03,-,-,-,-,-,-,-,-
13,Gain (Loss) on Sale of Assets,-,0.09,-,-,-,0.07,-,-,-,-
14,Asset Writedown,-,-,-,-,-,0.5,-,-1.47,-,-
15,Other Unusual Items,-,0.08,-,0.05,0.46,0.86,0.87,1.76,1.42,-
16,Pretax Income,3.88,-0.04,3.45,5.87,2.68,-2.59,2.71,1.08,-4.36,3.76
17,Income Tax Expense,0.65,0.08,0.65,1.22,0.45,-0.04,0.47,0.1,0.01,0.75
18,Net Income,3.22,-0.12,2.79,4.65,2.23,-2.55,2.24,0.97,-4.38,3.01
19,Net Income to Common,3.22,-0.12,2.79,4.65,2.23,-2.55,2.24,0.97,-4.38,3.01
20,Net Income Growth,15.40%,-,25.25%,-,-0.45%,-,-,-67.75%,-,-
21,Shares Outstanding (Basic),1400,1400,1400,1400,1400,1400,1400,1400,1400,1050
22,Shares Outstanding (Diluted),1400,1400,1400,1400,1400,1400,1400,1400,1400,1050
23,Shares Change (YoY),-,-,-,-,-,-,-,33.33%,-,-
24,EPS (Basic),0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00
25,EPS (Diluted),0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00
26,EPS Growth,15.39%,-,25.31%,-,-0.50%,-,-,-75.83%,-,-
27,Free Cash Flow,0.36,16.62,-2.21,-3.19,8.34,-1.64,0.21,0.16,-2.15,-3.3
28,Free Cash Flow Per Share,0.00,0.01,-0.00,-0.00,0.01,-0.00,0.00,0.00,-0.00,-0.00
29,Operating Margin,3.05%,-1.06%,4.78%,11.54%,3.10%,-7.04%,2.99%,0.17%,-101.63%,11.06%
30,Profit Margin,3.50%,-0.14%,4.60%,9.26%,5.63%,-4.13%,5.09%,3.29%,-69.44%,11.13%
31,Free Cash Flow Margin,0.38%,18.56%,-3.64%,-6.36%,21.07%,-2.65%,0.49%,0.54%,-34.17%,-12.18%
32,EBITDA,3.11,-0.67,3.18,6.08,1.5,-3.93,1.45,0.97,-6.12,3.26
33,D&A For EBITDA,0.3,0.29,0.28,0.29,0.27,0.42,0.13,0.92,0.28,0.26
34,EBIT,2.82,-0.95,2.9,5.79,1.23,-4.35,1.31,0.05,-6.4,2.99
