,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,9665,9275,6703,9002,9353,9937,10872,9742,9352,9664,11184,11496,14028,14184,11924,12509,12679,15489,6405,5588,5849,Upgrade
1,Market Cap Growth,-6.66%,-6.66%,-38.35%,-7.60%,0.00%,2.82%,-2.79%,-15.25%,-33.33%,-31.87%,-6.21%,-8.10%,10.64%,-8.42%,86.18%,123.86%,116.76%,166.29%,1.03%,-24.67%,11.18%,Upgrade
2,Enterprise Value,14519,13726,11375,13858,14208,14502,15170,13295,12905,12948,14459,14822,17354,17119,14613,16465,16635,19256,9914,9028,9290,Upgrade
3,Last Close Price,2.48,2.38,1.72,2.28,2.37,2.52,2.75,2.44,2.34,2.42,2.80,2.85,3.47,3.51,2.90,3.05,3.68,4.50,1.83,1.59,1.67,Upgrade
4,PE Ratio,1206.45,1157.79,108.69,69.98,-,30.60,34.17,34.80,38.02,49.74,57.90,48.67,49.29,44.79,29.81,29.80,33.25,39.74,21.32,20.42,24.89,Upgrade
5,Forward PE,16.53,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,Upgrade
6,PS Ratio,1.78,1.63,1.18,1.56,1.61,1.67,1.84,1.63,1.58,1.66,1.94,2.04,2.44,2.38,1.97,2.09,2.23,2.93,1.35,1.27,1.45,Upgrade
7,PB Ratio,1.39,1.33,0.96,1.28,1.33,1.40,1.55,1.39,1.35,-,1.64,1.74,2.14,2.17,1.84,1.84,2.20,2.71,1.15,1.00,1.06,Upgrade
8,P/TBV Ratio,1.43,1.43,1.03,1.38,1.43,1.52,1.68,1.50,1.46,-,1.78,1.89,2.33,2.37,2.02,2.06,2.52,3.12,1.33,1.16,1.23,Upgrade
