,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,2667,2370,2295,2258,2761,2903,3163,2932,2453,2451,Upgrade
1,Revenue Growth (YoY),16.23%,5.00%,-16.89%,-22.25%,-12.70%,-0.98%,28.96%,19.65%,-18.93%,-9.78%,Upgrade
2,Cost of Revenue,2467,2161,2081,2097,2432,2589,2701,2501,2023,2066,Upgrade
3,Gross Profit,200.09,209.65,213.95,160.75,329.24,314.26,462.06,431.71,429.98,384.32,Upgrade
4,"Selling, General & Admin",105.81,135.61,101.15,91.87,111.55,129.36,122.71,138.79,121.81,129.55,Upgrade
5,Other Operating Expenses,-45.75,-43.71,-43.16,-40.45,-53.78,-53.03,-50.4,-64.36,-61.63,-135.37,Upgrade
6,Operating Expenses,62.35,92,58.62,50.96,58.01,77.12,71.16,71.8,68.2,-7.94,Upgrade
7,Operating Income,137.74,117.65,155.33,109.79,271.23,237.14,390.9,359.92,361.77,392.26,Upgrade
8,Interest Expense,-33.66,-25.71,-34.52,-31.88,-16.65,-8.58,-5.47,-6.3,-6.8,-5.92,Upgrade
9,Interest & Investment Income,13.42,11.69,11.26,13.98,7.62,2.81,2.07,2.13,3.17,4.72,Upgrade
10,Earnings From Equity Investments,7.32,8.01,1.62,1.83,16.6,20.02,14.87,27.81,12.84,16.66,Upgrade
11,Currency Exchange Gain (Loss),2.08,-3.68,30.45,-16.04,10.58,3.07,-10.2,-12.39,-1.43,-11.28,Upgrade
12,EBT Excluding Unusual Items,126.89,107.96,164.14,77.67,289.38,254.46,392.17,371.16,369.56,396.44,Upgrade
13,Gain (Loss) on Sale of Investments,-,-54.2,-10,-46.61,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-7.34,-2.13,-2.91,-1.27,-1.98,3.73,-4.3,41.46,56.19,-7.56,Upgrade
15,Pretax Income,119.55,51.63,151.23,29.8,287.4,258.19,387.88,412.62,425.75,388.88,Upgrade
16,Income Tax Expense,15.36,7.42,22.98,5.05,38.5,31.44,35.39,63,40.03,46.75,Upgrade
17,Earnings From Continuing Operations,104.19,44.21,128.25,24.75,248.9,226.75,352.49,349.62,385.72,342.13,Upgrade
18,Minority Interest in Earnings,2.67,-1.56,-3.79,-4.36,-0.72,-1.73,-4.83,-3.68,-10.16,-10.65,Upgrade
19,Net Income,106.86,42.66,124.46,20.39,248.18,225.02,347.66,345.94,375.56,331.48,Upgrade
20,Net Income to Common,106.86,42.66,124.46,20.39,248.18,225.02,347.66,345.94,375.56,331.48,Upgrade
21,Net Income Growth,-14.14%,109.16%,-49.85%,-90.94%,-28.61%,-34.95%,-7.43%,4.36%,-8.85%,-7.98%,Upgrade
22,Shares Outstanding (Basic),1397,1402,1405,1409,1411,1411,1411,1411,1411,1441,Upgrade
23,Shares Outstanding (Diluted),1397,1402,1405,1409,1411,1411,1411,1411,1411,1441,Upgrade
24,Shares Change (YoY),-0.56%,-0.49%,-0.43%,-0.19%,-,0.00%,-0.00%,-2.07%,-2.43%,-0.37%,Upgrade
25,EPS (Basic),0.08,0.03,0.09,0.01,0.18,0.16,0.25,0.25,0.27,0.23,Upgrade
26,EPS (Diluted),0.08,0.03,0.09,0.01,0.18,0.16,0.25,0.24,0.27,0.23,Upgrade
27,EPS Growth,-13.65%,204.17%,-49.64%,-93.83%,-28.61%,-33.56%,-7.43%,4.39%,-4.96%,-7.68%,Upgrade
28,Free Cash Flow,-32.86,-58.2,-269.56,-23.55,296.44,440.91,-24.42,224.85,277.28,233.38,Upgrade
29,Free Cash Flow Per Share,-0.02,-0.04,-0.19,-0.02,0.21,0.31,-0.02,0.16,0.20,0.16,Upgrade
30,Dividend Per Share,0.070,0.050,0.070,0.040,0.150,0.140,0.210,0.220,0.220,0.180,Upgrade
31,Dividend Growth,0%,25.00%,-53.33%,-71.43%,-28.57%,-36.36%,-4.55%,22.22%,-15.38%,-28.00%,Upgrade
32,Operating Margin,5.16%,4.96%,6.77%,4.86%,9.82%,8.17%,12.36%,12.27%,14.75%,16.01%,Upgrade
33,Profit Margin,4.01%,1.80%,5.42%,0.90%,8.99%,7.75%,10.99%,11.80%,15.31%,13.53%,Upgrade
34,Free Cash Flow Margin,-1.23%,-2.46%,-11.75%,-1.04%,10.74%,15.19%,-0.77%,7.67%,11.31%,9.52%,Upgrade
35,EBITDA,248.23,200.25,250.69,176.38,363.95,316.69,482.81,438.59,449.18,461.55,Upgrade
36,D&A For EBITDA,110.5,82.6,95.37,66.59,92.72,79.55,91.91,78.68,87.41,69.29,Upgrade
37,EBIT,137.74,117.65,155.33,109.79,271.23,237.14,390.9,359.92,361.77,392.26,Upgrade
