,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,3660,3295,3731,3414,3304,3930,3758,3472,3051,2970,Upgrade
1,Short-Term Investments,200,-,-,500.35,500,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,5.44,4.83,-,-,-,400,800,Upgrade
3,Cash & Short-Term Investments,3860,3295,3731,3920,3808,3930,3758,3472,3451,3770,Upgrade
4,Cash Growth,3.47%,-15.95%,-2.04%,-0.25%,1.35%,13.19%,8.88%,-7.89%,-31.36%,-9.73%,Upgrade
5,Accounts Receivable,4840,4975,4193,4213,3666,3528,2760,3236,3318,2910,Upgrade
6,Other Receivables,-,-,1.52,0.91,-,1.03,6.5,8.5,5.61,5.36,Upgrade
7,Receivables,4840,4975,4195,4214,3666,3529,2766,3244,3323,2915,Upgrade
8,Inventory,2199,1794,2407,2287,2313,1497,1096,974.8,1208,1046,Upgrade
9,Other Current Assets,1299,1981,1642,1917,2103,1476,1316,1336,1328,1535,Upgrade
10,Total Current Assets,12197,12044,11974,12338,11891,10432,8936,9027,9311,9266,Upgrade
11,"Property, Plant & Equipment",2449,2410,2058,2053,1922,1787,1246,1226,1076,1018,Upgrade
12,Long-Term Investments,1222,1051,746.82,439.05,396.01,364.6,771.38,218.26,714.51,197.26,Upgrade
13,Goodwill,848.69,842.16,856.79,830.22,786.35,756.28,758.13,787.11,851.62,833.94,Upgrade
14,Other Intangible Assets,722.04,723.35,739.82,722.7,693.36,671.35,678.93,709.42,821.63,809.89,Upgrade
15,Other Long-Term Assets,93.48,254.45,247.32,110.42,109.7,604.07,227.41,604.1,164.76,197.65,Upgrade
16,Total Assets,17532,17325,16623,16494,15799,14615,12618,12572,12939,12323,Upgrade
17,Accounts Payable,2842,2531,2379,2772,2702,2352,1515,1479,1974,1420,Upgrade
18,Accrued Expenses,947.47,1073,715.94,924.99,672.55,731.04,640.57,690.8,557.21,606.49,Upgrade
19,Short-Term Debt,480,918.92,410.29,924.57,620.14,98.04,385.75,539.09,689.99,1081,Upgrade
20,Current Portion of Long-Term Debt,1014,528.26,1394,1306,322.54,307.04,231.03,103.25,14.28,5.27,Upgrade
21,Current Portion of Leases,145.34,144.36,133.46,107.87,104.28,98.21,126.4,74.85,95.52,68.85,Upgrade
22,Current Income Taxes Payable,168.9,62.97,135.9,107.74,129.71,123.03,109.66,85.72,129.7,115.09,Upgrade
23,Current Unearned Revenue,207.25,180.14,118.24,158.47,73.18,91.99,113.07,134.73,111.97,100,Upgrade
24,Other Current Liabilities,391.65,412.66,545.08,342.99,292.22,251.28,174.07,227.02,238.2,274.67,Upgrade
25,Total Current Liabilities,6197,5851,5833,6645,4917,4053,3295,3334,3811,3671,Upgrade
26,Long-Term Debt,1532,2152,1465,1086,2037,2133,1338,1537,1654,1269,Upgrade
27,Long-Term Leases,126.44,133.74,128.66,122.22,91.8,102.16,46.53,130.86,89.18,107.31,Upgrade
28,Long-Term Unearned Revenue,18.89,19.18,19.05,19.34,19.63,19.92,20.21,20.5,20.78,21.07,Upgrade
29,Long-Term Deferred Tax Liabilities,210.62,242.88,282.84,310.03,339.22,253.42,260.81,237.03,264.09,280.39,Upgrade
30,Other Long-Term Liabilities,5.75,3.95,97.98,4.76,64.68,71.9,12.5,12.85,14.13,13.9,Upgrade
31,Total Liabilities,8091,8402,7826,8187,7469,6633,4973,5273,5853,5362,Upgrade
32,Common Stock,23.22,23.19,23.15,23.15,23.13,23.09,23.08,22.4,22.16,22.09,Upgrade
33,Additional Paid-In Capital,2185,2170,2016,2135,1999,1959,1942,1653,1588,1571,Upgrade
34,Retained Earnings,7544,6977,6925,6431,6395,6087,5840,5563,5432,5281,Upgrade
35,Treasury Stock,-293.88,-282.99,-284.98,-311.89,-325.99,-338.58,-353.72,-116.32,-120.77,-118.86,Upgrade
36,Comprehensive Income & Other,-17.13,-24.54,48.82,-32.64,186.43,198.49,123.05,101.89,76.3,135.33,Upgrade
37,Total Common Equity,9441,8863,8728,8244,8277,7929,7574,7223,6998,6890,Upgrade
38,Minority Interest,-,60.72,69.13,62.55,52.88,53.15,70.26,75.39,88.13,69.76,Upgrade
39,Shareholders' Equity,9441,8923,8797,8307,8330,7982,7645,7299,7087,6960,Upgrade
40,Total Liabilities & Equity,17532,17325,16623,16494,15799,14615,12618,12572,12939,12323,Upgrade
41,Total Debt,3298,3877,3531,3547,3176,2738,2128,2385,2543,2531,Upgrade
42,Net Cash (Debt),561.86,-582.45,199.5,373.25,632.42,1192,1630,1086,908.79,1238,Upgrade
43,Net Cash Growth,181.64%,-,-68.45%,-68.68%,-61.21%,9.68%,79.38%,-12.27%,-71.40%,-44.52%,Upgrade
44,Net Cash Per Share,0.21,-0.22,0.08,0.14,0.25,0.46,0.64,0.44,0.37,0.50,Upgrade
45,Filing Date Shares Outstanding,2535,2531,2524,2520,2516,2502,2496,2486,2455,2482,Upgrade
46,Total Common Shares Outstanding,2535,2531,2524,2520,2516,2502,2496,2486,2455,2482,Upgrade
47,Working Capital,6000,6194,6142,5693,6975,6379,5641,5693,5500,5595,Upgrade
48,Book Value Per Share,3.72,3.50,3.46,3.27,3.29,3.17,3.04,2.91,2.85,2.78,Upgrade
49,Tangible Book Value,7870,7297,7132,6691,6798,6502,6137,5727,5325,5247,Upgrade
50,Tangible Book Value Per Share,3.10,2.88,2.83,2.66,2.70,2.60,2.46,2.30,2.17,2.11,Upgrade
51,Buildings,-,1538,-,1297,-,982.07,-,650.33,-,621.45,Upgrade
52,Machinery,-,504.38,-,527.92,-,511.97,-,487.77,-,450.81,Upgrade
53,Construction In Progress,-,112.75,-,100.32,-,169.38,-,151.87,-,37.94,Upgrade
54,Leasehold Improvements,-,201.85,-,130.45,-,70.3,-,61.45,-,50.55,Upgrade
