,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Interest and Dividend Income,12823,15839,13516,18461,17514,20718,24055,-,37836,42021,Upgrade
1,Total Interest Expense,16405,17634,15510,17886,19179,20902,21778,-,27992,29976,Upgrade
2,Net Interest Income,-3581,-1795,-1994,575.55,-1665,-183.34,2277,-,9844,12044,Upgrade
3,Brokerage Commission,64.39,114.81,83.69,72.53,160.98,-12.39,426.29,-,1126,1303,Upgrade
4,Gain on Sale of Investments (Rev),14172,-17021,17458,-1937,-8610,8995,3833,-,839.96,2565,Upgrade
5,Other Revenue,744.51,41751,608.82,-22.11,389.49,1509,931.49,-,667.81,2601,Upgrade
6,Revenue Before Loan Losses,11400,23049,16156,-1311,-9725,10308,7467,-,12477,18513,Upgrade
7,Provision for Loan Losses,-2307,28355,805.95,21966,-2322,-2209,-3502,-,-2259,-2916,Upgrade
8,Revenue,13707,-5306,15350,-23277,-7403,12517,10969,-,14736,21429,Upgrade
9,Revenue Growth (YoY),-10.70%,-,-,-,-,-,-25.56%,-,-36.00%,27.85%,Upgrade
10,Cost of Services Provided,2155,4334,1745,4181,2527,3926,3325,-,6464,8343,Upgrade
11,Other Operating Expenses,92.72,-84.23,49.53,-185.62,-110.3,-250.34,-369.68,-,-229.24,-171.19,Upgrade
12,Total Operating Expenses,2248,4960,1794,5084,2417,4860,2956,-,6235,8378,Upgrade
13,Operating Income,11459,-10265,13556,-28361,-9819,7657,8014,-,8502,13051,Upgrade
14,Currency Exchange Gains,-9.19,-652.52,1617,1408,1292,-576.11,-81.92,-,262.31,181.47,Upgrade
15,Other Non-Operating Income (Expenses),297.11,-148.43,134.37,-164.06,312.42,-944.33,-1325,-,-810.49,197.95,Upgrade
16,EBT Excluding Unusual Items,14703,-10394,15238,-27017,-7985,6078,6800,-,8017,13711,Upgrade
17,Impairment of Goodwill,-,-,-,-286.69,-,-,-,-,-,-250.78,Upgrade
18,Asset Writedown,-106.21,-247.74,-30.06,-168.73,-215.79,-128.66,-9.8,-,-9.55,-18.74,Upgrade
19,Gain (Loss) on Sale of Investments,-9868,16288,-20137,13133,-16506,-6543,-5099,-,-4233,-10599,Upgrade
20,Pretax Income,4753,5792,-4938,-13155,-24031,8.1,1710,-,3887,4260,Upgrade
21,Income Tax Expense,153.34,-408.63,1222,-1136,-2662,2237,1975,-,3095,4803,Upgrade
22,Earnings From Continuing Ops.,4599,6200,-6160,-12018,-21369,-2229,-264.26,-,792.1,-542.95,Upgrade
23,Earnings From Discontinued Ops.,672.81,-,264.66,2835,2760,2591,1888,-,-,-,Upgrade
24,Net Income to Company,5272,6200,-5895,-9183,-18609,361.84,1624,-,792.1,-542.95,Upgrade
25,Minority Interest in Earnings,98.28,520.48,1114,574.16,161.85,446.02,-834.42,-,-181.1,-167.77,Upgrade
26,Net Income,5371,6721,-4781,-8609,-18447,807.86,789.81,-,611,-710.72,Upgrade
27,Preferred Dividends & Other Adjustments,901.92,38.86,900.89,112.2,418.89,587.69,631.5,-,401.08,384.04,Upgrade
28,Net Income to Common,4469,6682,-5682,-8721,-18866,220.17,158.3,-,209.92,-1095,Upgrade
29,Net Income Growth,-,-,-,-,-,-,29.26%,-,-79.66%,-,Upgrade
30,Shares Outstanding (Basic),80247,80247,80247,80247,80247,39521,39070,-,39070,39070,Upgrade
31,Shares Outstanding (Diluted),80247,80247,80247,80247,80247,39521,39070,-,39070,39070,Upgrade
32,Shares Change (YoY),-,-,-,103.05%,105.39%,-,-,-,-,-,Upgrade
33,EPS (Basic),0.06,0.08,-0.07,-0.11,-0.24,0.01,0.00,-,0.01,-0.03,Upgrade
34,EPS (Diluted),0.06,0.08,-0.07,-0.11,-0.24,0.01,0.00,-,0.01,-0.03,Upgrade
35,EPS Growth,-,-,-,-,-,-,-20.00%,-,-92.25%,-,Upgrade
36,Free Cash Flow,63856,5262,13593,26675,-60790,64326,30115,-,45133,47830,Upgrade
37,Free Cash Flow Per Share,0.80,0.07,0.17,0.33,-0.76,1.63,0.77,-,1.16,1.22,Upgrade
38,Operating Margin,83.60%,-,88.31%,-,-,61.17%,73.06%,-,57.69%,60.90%,Upgrade
39,Profit Margin,32.60%,-,-37.02%,-,-,1.76%,1.44%,-,1.42%,-5.11%,Upgrade
40,Free Cash Flow Margin,465.87%,-,88.56%,-,-,513.91%,274.54%,-,306.27%,223.20%,Upgrade
41,Revenue as Reported,30257,40151,32649,22191,14742,34705,33388,-,45688,55846,Upgrade
