,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,611.91,613.13,505.38,512.25,431.76,428.95,389.88,362.4,242.09,224.61
1,Revenue Growth (YoY),21.08%,19.69%,17.05%,19.42%,10.74%,18.36%,61.05%,61.35%,40.87%,70.35%
2,Cost of Revenue,352.82,363.85,274.53,284.85,249.8,246.74,225.69,208.39,138.46,119.67
3,Gross Profit,259.1,249.28,230.85,227.41,181.96,182.21,164.18,154.01,103.63,104.94
4,"Selling, General & Admin",147.58,152.47,129.02,127.72,127.22,110.59,100.5,103.83,59,68.93
5,Other Operating Expenses,12.85,14.08,16.73,17.06,11.52,18.08,5.13,6.64,5.21,9.78
6,Operating Expenses,160.43,170.31,145.75,147.06,138.73,126.71,106.94,110.39,65.34,79.62
7,Operating Income,98.67,78.98,85.1,80.35,43.23,55.5,57.24,43.62,38.28,25.32
8,Interest Expense,-4.04,-6.69,-1.9,-3.66,-2.15,-1.44,-2.3,-1.14,-2.77,-3.55
9,Interest & Investment Income,1.85,1.47,1.15,1.17,0.43,0.22,0.03,0.04,0.04,0.08
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-0.41
11,Currency Exchange Gain (Loss),-0.04,-1.1,-0.52,-0.75,0.15,0.89,-0.58,-2.6,0.49,-0.51
12,Other Non Operating Income (Expenses),-0.74,4.84,1.59,6.38,6.65,4.72,6.58,12.94,2.82,1.86
13,EBT Excluding Unusual Items,95.7,77.49,85.42,83.48,48.3,59.88,60.96,52.86,38.86,22.78
14,Impairment of Goodwill,-,-,-,-,-,0.68,-0.68,-,-,-
15,Gain (Loss) on Sale of Investments,-0.02,-0.97,-3.55,-1.65,6.6,-8.17,0.18,0.82,0.09,4.33
16,Gain (Loss) on Sale of Assets,-0.02,-1.36,0.18,-0.05,-0.34,-0.01,-0.09,-0.07,-0.1,-0.1
17,Pretax Income,95.65,75.16,82.05,81.78,54.56,52.39,60.37,53.61,38.85,27
18,Income Tax Expense,15.74,21.5,13.55,22.52,9,11.75,11.33,11.22,7.18,10.99
19,Earnings From Continuing Operations,79.92,53.67,68.5,59.26,45.57,40.64,49.04,42.38,31.67,16.01
20,Minority Interest in Earnings,-29.09,-21.91,-20.21,-25.69,-9.74,-23.29,-16.55,-15.18,-10.41,-5.19
21,Net Income,50.83,31.76,48.29,33.58,35.82,17.34,32.49,27.2,21.26,10.82
22,Net Income to Common,50.83,31.76,48.29,33.58,35.82,17.34,32.49,27.2,21.26,10.82
23,Net Income Growth,5.26%,-5.41%,34.80%,93.58%,10.25%,-36.24%,52.80%,151.38%,59.28%,318.45%
24,Shares Outstanding (Basic),581,582,584,582,582,582,579,584,586,586
25,Shares Outstanding (Diluted),583,585,586,675,583,586,580,584,586,586
26,Shares Change (YoY),-0.45%,-13.33%,0.50%,15.17%,0.48%,0.35%,-0.98%,-0.32%,-0.06%,-0.14%
27,EPS (Basic),0.09,0.05,0.08,0.06,0.06,0.03,0.06,0.05,0.04,0.02
28,EPS (Diluted),0.09,0.05,0.08,0.04,0.06,0.03,0.06,0.05,0.04,0.02
29,EPS Growth,5.70%,34.53%,34.14%,36.60%,9.63%,-36.45%,54.51%,151.53%,59.28%,319.84%
30,Free Cash Flow,62.48,35.86,57.76,81.12,45.57,-,-,18,52.06,24.49
31,Free Cash Flow Per Share,0.11,0.06,0.10,0.12,0.08,-,-,0.03,0.09,0.04
32,Dividend Per Share,-,0.018,0.022,0.024,0.017,0.014,0.017,-,-,-
33,Dividend Growth,-,-25.31%,34.55%,77.21%,-2.37%,-,-,-,-,-
34,Operating Margin,16.12%,12.88%,16.84%,15.69%,10.01%,12.94%,14.68%,12.04%,15.81%,11.27%
35,Profit Margin,8.31%,5.18%,9.55%,6.55%,8.30%,4.04%,8.33%,7.51%,8.78%,4.82%
36,Free Cash Flow Margin,10.21%,5.85%,11.43%,15.84%,10.55%,-,-,4.97%,21.50%,10.90%
37,EBITDA,120.23,95.62,113.61,103.28,63.56,66.45,74.15,52.58,51.98,35.04
38,D&A For EBITDA,21.56,16.65,28.51,22.93,20.34,10.95,16.91,8.96,13.7,9.72
39,EBIT,98.67,78.98,85.1,80.35,43.23,55.5,57.24,43.62,38.28,25.32
