,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,95.2,91.49,91.44,79.85,104.15,92.11,112.68,67.03,100.2,70.86,122.93,90.61,121.54,122.01,128.44,96.16,125.49,100.22,93.35,94.78,Upgrade
1,Other Revenue,-6.76,6.76,-,15.38,-6.02,6.02,-,16.27,-9.09,9.09,-,26.38,-11.95,11.95,-,21.75,-10.05,10.05,-,24.88,Upgrade
2,Revenue,88.44,98.26,91.44,95.23,98.13,98.13,112.68,83.3,91.11,79.95,122.93,116.99,109.59,133.96,128.44,117.91,115.44,110.26,93.35,119.66,Upgrade
3,Revenue Growth (YoY),-9.88%,0.13%,-18.85%,14.32%,7.71%,22.74%,-8.33%,-28.80%,-16.87%,-40.32%,-4.29%,-0.78%,-5.07%,21.49%,37.59%,-1.47%,4.43%,9.83%,-12.99%,-21.24%,Upgrade
4,Cost of Revenue,17.45,21.9,20.07,27.76,15.62,19.27,25.61,91.34,-42.88,80.75,30.39,35.83,26.54,33.89,29.12,38.94,28.78,31.38,25.98,44.44,Upgrade
5,Gross Profit,70.99,76.36,71.37,67.47,82.51,78.86,87.08,-8.04,133.98,-0.8,92.54,81.16,83.05,100.07,99.32,78.96,86.66,78.88,67.37,75.22,Upgrade
6,"Selling, General & Admin",58.41,57.29,43.21,60.43,54.94,56.16,50.37,60.01,53.69,43.22,53.39,52.6,53.32,68.49,67.65,74.12,65.72,45.51,45.27,117.68,Upgrade
7,Research & Development,12.06,8.54,7.48,13.96,10.34,10.64,9.57,12.24,13.98,14.52,9.77,12.73,14.68,12.26,6.94,10.17,6.99,9.81,7.28,43.39,Upgrade
8,Other Operating Expenses,-0.01,1.4,0.55,0.02,0.05,0.14,-1.98,18.41,-5.62,-8.48,-1.27,24.3,-10.29,-10.93,0.99,17.45,-5.26,-5.85,-3.55,12.51,Upgrade
9,Operating Expenses,71.39,72.24,51.77,76.46,67.21,69.06,58.63,99.08,60.67,50.18,62.83,89.81,58.63,71.67,75.33,99.44,66.28,56.3,48.3,179.01,Upgrade
