,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,24019,21778,23637,21324,18420,17810,17923,17112,19380,22157,24259,16443,17005,13153,14370,12181,16170,12571,12382,9715,Upgrade
1,Trading Asset Securities,2277,2490,4566,337.76,1214,1387,2312,1061,4869,936.61,958.78,445.43,1134,140.28,139.45,198.28,156.65,358.36,397.34,424.33,Upgrade
2,Cash & Short-Term Investments,26297,24268,28203,21662,19635,19198,20235,18173,24248,23093,25218,16888,18139,13293,14509,12380,16327,12930,12779,10139,Upgrade
3,Cash Growth,33.93%,26.41%,39.38%,19.20%,-19.03%,-16.87%,-19.76%,7.61%,33.68%,73.73%,73.81%,36.42%,11.10%,2.81%,13.54%,22.10%,89.09%,89.92%,24.72%,2.18%,Upgrade
4,Accounts Receivable,46018,42089,33062,32020,30193,29784,26812,27571,30901,32347,26931,33851,32305,34751,23418,26718,21641,26627,22309,26276,Upgrade
5,Other Receivables,4295,1771,4843,1461,3643,1142,3507,1332,3660,1280,5036,1504,4704,1503,5135,4627,7825,1310,6953,1653,Upgrade
6,Receivables,50313,46159,37905,35469,33836,32078,30319,29570,34561,39625,31967,37303,37008,37439,28553,32511,29466,33604,29262,33079,Upgrade
7,Inventory,20603,22396,20805,19200,19921,19295,19189,18332,19964,20380,19835,19837,20835,19936,19830,15472,38907,38301,42797,41302,Upgrade
8,Other Current Assets,10667,11966,11572,12109,10910,10798,8958,10910,7366,8121,10838,7429,11002,7910,9837,6779,9707,5691,9190,5502,Upgrade
9,Total Current Assets,107880,104789,98485,88440,84301,81369,78701,76984,86139,91220,87859,81457,86985,78579,72729,67142,94407,90526,94028,90023,Upgrade
10,"Property, Plant & Equipment",45693,46667,46329,45887,45621,45632,44341,44813,46854,45517,44953,44918,48129,47151,46122,45903,48923,49018,48694,48633,Upgrade
11,Long-Term Investments,14403,14724,14918,14598,14318,14540,14409,13357,11928,11523,9783,9967,9847,9910,10308,10372,7279,6927,6782,6843,Upgrade
12,Goodwill,2768,2758,2659,2654,2634,2593,2555,2517,2290,2288,2312,2268,2264,2272,2180,2177,2253,2220,2168,2182,Upgrade
13,Other Intangible Assets,5980,5861,5804,5874,5738,5757,4326,4331,4422,4425,4458,4544,4670,4705,4759,4812,5132,5075,5059,5158,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,54.6,-,-,-,57.03,-,7763,-,10762,-,11878,-,12935,-,13412,Upgrade
15,Long-Term Deferred Tax Assets,1683,1669,1506,1515,1096,1252,1091,1107,1248,1122,1302,1266,1823,1844,1636,1674,1786,2009,1856,1800,Upgrade
16,Long-Term Deferred Charges,20.79,816.53,861.55,884.52,1028,1057,1054,948.96,44.11,560.36,14.18,503.45,60.86,620.91,86.4,619.15,111.4,835.89,101.17,847.23,Upgrade
17,Other Long-Term Assets,2426,1827,1729,1912,1854,1796,1854,1842,2359,1638,9511,1636,9918,1592,13617,1634,20412,7401,17154,3209,Upgrade
18,Total Assets,180854,179112,172292,161763,156591,154052,148331,145900,155285,158351,160191,154323,163697,157436,151437,146212,180304,176948,175843,172108,Upgrade
19,Accounts Payable,30192,27756,25135,21850,22091,18613,19526,18184,21373,22314,22189,21175,24997,23441,20584,16032,16606,13786,14379,13272,Upgrade
20,Accrued Expenses,5415,10853,4789,10329,4790,9500,4688,9922,4746,8976,4133,8897,4145,8413,3202,7691,3126,7720,3070,7872,Upgrade
21,Short-Term Debt,16050,16701,13928,14403,11011,10283,5537,4371,6753,7921,8926,7205,11333,8942,9631,8417,15353,20063,19632,20644,Upgrade
