,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,49856,46672,32443,30964,34550,33924,26650,30284,37007,36568,35559,42168,45058,44320,28864,28594,24160,23580,15852,22223,Upgrade
1,Other Revenue,-,-,-,1722,-,-,-,2119,-,-,-,3286,-,-,-,1973,-,-,-,1932,Upgrade
2,Revenue,49856,46672,32443,32685,34550,33924,26650,32404,37007,36568,35559,45454,45058,44320,28864,30567,24160,23580,15852,24155,Upgrade
3,Revenue Growth (YoY),44.30%,37.58%,21.74%,0.87%,-6.64%,-7.23%,-25.05%,-28.71%,-17.87%,-17.49%,23.19%,48.70%,86.50%,87.96%,82.08%,26.55%,27.54%,-0.16%,-17.00%,-9.16%,Upgrade
4,Cost of Revenue,43073,41488,29141,28294,29832,29409,23004,27784,30977,31079,30120,38247,35804,36687,24355,26037,20537,20185,14181,20078,Upgrade
5,Gross Profit,6783,5184,3302,4391,4718,4515,3646,4619,6030,5488,5439,7207,9253,7634,4509,4531,3624,3395,1671,4077,Upgrade
6,"Selling, General & Admin",2257,2520,1946,2959,2157,2173,1891,2479,2447,2635,1931,2722,1986,2324,1562,2364,1628,1552,1460,2833,Upgrade
7,Research & Development,695.25,639.77,486.13,749.59,559.78,578.13,541.64,750.97,668.56,572.42,471.28,819.74,497.27,543.28,392.07,594.81,424.81,348.36,240.73,537.54,Upgrade
8,Other Operating Expenses,30.72,258.91,118.13,162.05,27.82,9.84,23.36,453.73,35.33,4.76,57.15,575.54,45.1,20.59,-6.97,736.19,-10.42,-11.82,-4.93,736.96,Upgrade
9,Operating Expenses,3019,3446,2574,3993,2780,2811,2441,3865,3112,3335,2471,4325,2508,3040,1953,3846,2076,1969,1708,4362,Upgrade
10,Operating Income,3764,1738,728.53,398.37,1938,1705,1205,753.79,2918,2154,2968,2882,6746,4594,2556,684.22,1548,1426,-36.76,-284.11,Upgrade
11,Interest Expense,-504.48,-540.76,-514.07,-571.28,-481.34,-614.32,-438.04,-436.52,-336.67,-655.76,-272.65,-350.44,-301.97,-364.56,-351.56,-360.29,-340.06,-438.16,-453.6,-53.65,Upgrade
12,Interest & Investment Income,120.88,197.69,106.61,135.28,45.68,-,301.19,78.17,94.07,-,516.31,633.22,163.36,324.56,497.18,4814,476.66,170.34,159.14,53.7,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,253.02,-,-,-,1177,-,-,-,-367.35,-,-,-,-648.7,-,-,-,25.33,Upgrade
14,Other Non Operating Income (Expenses),-1354,84.27,254.16,-663.95,-235.1,772.08,-144.97,-920.5,151.07,683.32,-111.13,-117.21,-44.6,-299.78,19.52,-114.75,-326.16,35.52,23.45,-725.5,Upgrade
