,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,323.35,415.58,430.22,392.65,311.06,304.43,364.46,377.87,417.91,443.95,Upgrade
1,Cash & Short-Term Investments,323.35,415.58,430.22,392.65,311.06,304.43,364.46,377.87,417.91,443.95,Upgrade
2,Cash Growth,-24.84%,5.84%,38.31%,28.98%,-14.65%,-19.43%,-12.79%,-14.88%,-20.98%,-27.20%,Upgrade
3,Accounts Receivable,170.12,167.48,124.61,136.26,252.36,213.52,103.96,191.05,144.2,137.41,Upgrade
4,Other Receivables,42.14,42.22,54.66,54.65,64.98,64.94,65.03,69.4,69.33,69.69,Upgrade
5,Receivables,212.26,209.69,179.27,190.91,317.34,278.46,168.99,260.45,213.53,207.1,Upgrade
6,Inventory,98.31,81.21,100.94,171.57,179.06,209.01,159.88,160.69,134.68,166.54,Upgrade
7,Prepaid Expenses,13.49,2.78,18.5,4.13,11.12,3.96,7.95,3.8,9.82,3.13,Upgrade
8,Other Current Assets,-,11.86,-,11.47,-,4.59,-,3.76,-,6.54,Upgrade
9,Total Current Assets,647.41,721.12,728.93,770.73,818.58,800.44,701.28,806.56,775.94,827.25,Upgrade
10,"Property, Plant & Equipment",186.78,199.05,208.49,221.55,231.83,244.35,244.51,255.85,265.65,281.89,Upgrade
11,Long-Term Investments,119.96,114.18,110.13,96.52,81.46,63.97,49.74,31.46,24.28,17.82,Upgrade
12,Other Intangible Assets,1.73,1.75,1.78,1.8,1.82,1.85,1.87,1.89,1.91,1.92,Upgrade
13,Other Long-Term Assets,485.78,473.35,483.02,497.36,474.05,546.72,554.8,547.65,535.03,398.71,Upgrade
14,Total Assets,1442,1509,1532,1588,1608,1657,1552,1643,1603,1528,Upgrade
15,Accounts Payable,98.42,101.7,92.81,123.23,165.4,159.74,80.43,130.81,70.16,93.97,Upgrade
16,Accrued Expenses,75.98,82.27,83.46,89.07,85.15,86.41,68.07,75.48,77.63,79.66,Upgrade
17,Short-Term Debt,-,-,-,-,14.17,14.77,-,-,-,-,Upgrade
18,Current Portion of Leases,2.11,1.57,1.01,1.01,1,1.5,0.47,0.93,0.68,0.87,Upgrade
19,Current Income Taxes Payable,36.59,40.18,55.75,57.61,57.18,60.74,63.81,72.14,107.96,113.81,Upgrade
20,Current Unearned Revenue,-,0.48,-,0.97,-,1.58,-,0.92,-,1.12,Upgrade
21,Total Current Liabilities,213.09,226.2,233.02,271.88,322.9,324.74,212.78,280.27,256.44,289.43,Upgrade
22,Long-Term Leases,2.82,0.53,1.05,1.59,2.02,2.57,-,-,0.46,0.45,Upgrade
23,Long-Term Deferred Tax Liabilities,90.16,90.96,98.31,93.36,98.02,103.34,102.62,102.64,93.69,57.87,Upgrade
24,Other Long-Term Liabilities,6.29,6.16,6.11,6.47,6.26,6.94,6.79,5.25,4.67,1.21,Upgrade
