,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,179.09,190.07,172.68,263.4,208.59,283.03,256.59,184.61,98.17,135.59,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,29.07,-,Upgrade
2,Cash & Short-Term Investments,179.09,190.07,172.68,263.4,208.59,283.03,256.59,184.61,127.23,135.59,Upgrade
3,Cash Growth,3.72%,-27.84%,-17.22%,-6.94%,-18.71%,53.32%,101.67%,36.16%,18.77%,185.15%,Upgrade
4,Accounts Receivable,14.46,18.14,20.17,10.38,18.69,13.23,15.87,15.57,24.09,36.45,Upgrade
5,Other Receivables,0.82,0.04,-,4.86,6.03,2.93,4.08,4.24,8,10.62,Upgrade
6,Receivables,15.27,18.18,20.17,15.24,24.72,16.16,19.94,19.81,32.09,47.07,Upgrade
7,Inventory,276.89,224.22,230.98,132.89,370.9,314.65,298.22,182.67,231.17,205.79,Upgrade
8,Other Current Assets,62.76,80.31,62.08,130.68,138.53,91.96,94.94,114.24,109,45.3,Upgrade
9,Total Current Assets,534.01,512.78,485.91,542.2,742.74,705.8,669.69,501.32,499.49,433.75,Upgrade
10,"Property, Plant & Equipment",927.29,966.06,999.41,1023,1001,947.47,956.97,986.6,1006,1033,Upgrade
11,Goodwill,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,Upgrade
12,Long-Term Deferred Tax Assets,-,-,1.6,1.16,-,5.41,-,-,-,-,Upgrade
13,Other Long-Term Assets,0.35,0.59,0.54,8.31,26.25,10.27,0.1,0.01,0.59,0.1,Upgrade
14,Total Assets,1482,1500,1508,1595,1790,1690,1647,1509,1527,1487,Upgrade
15,Accounts Payable,85.76,88.36,62.1,113.23,96.14,69.76,90.94,124.9,223.83,185.75,Upgrade
16,Accrued Expenses,175.53,196.85,182.07,183.19,159.91,183,150.41,163.71,145.09,151.18,Upgrade
17,Short-Term Debt,-,-,-,5.34,-,8.38,-,12.38,-,4.55,Upgrade
18,Current Portion of Long-Term Debt,383.09,406.09,435.57,425.82,522.91,492.68,507.78,443.52,443.04,416.04,Upgrade
19,Current Portion of Leases,-,-,-,0.64,1.54,2.77,3.91,16.51,19.58,21.61,Upgrade
20,Current Income Taxes Payable,6.85,-,-,1.49,13.46,23.78,13.79,13.78,6.03,7.65,Upgrade
21,Current Unearned Revenue,26.97,11.26,25.96,12.47,36.82,25.03,53.84,17.09,40.35,17.15,Upgrade
22,Other Current Liabilities,8.87,9.49,12.71,13.98,77.89,10.02,33.78,8.21,15.75,29.28,Upgrade
23,Total Current Liabilities,687.07,712.05,718.41,756.14,908.68,815.41,854.46,800.1,893.66,833.2,Upgrade
24,Long-Term Debt,81.95,70.07,50.11,83.37,71.41,49.41,49.41,35.48,38.79,44.58,Upgrade
25,Long-Term Leases,-,-,-,-,-,-,0.34,1.05,1.87,2.65,Upgrade
26,Long-Term Unearned Revenue,5.91,6.04,6.17,6.3,6.43,6.57,6.7,6.83,6.96,7.26,Upgrade
