,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,577.9,651.38,455.66,-,651.84,-,767.91,864.51,556.57,949.5,Upgrade
1,Revenue Growth (YoY),26.83%,-,-30.10%,-,-15.11%,-,37.97%,-8.95%,-34.28%,-4.90%,Upgrade
2,Cost of Revenue,552.81,649.1,446.68,-,565.34,-,614.2,747.15,530.76,911.09,Upgrade
3,Gross Profit,25.09,2.28,8.98,-,86.5,-,153.71,117.36,25.8,38.41,Upgrade
4,"Selling, General & Admin",30.47,38.04,35.82,-,36.35,-,41.22,41.08,34.68,45.8,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-28.5,-,-27.21,Upgrade
6,Operating Expenses,30.47,38.04,35.82,-,36.35,-,41.22,12.58,34.68,18.59,Upgrade
7,Operating Income,-5.38,-35.76,-26.84,-,50.15,-,112.49,104.78,-8.88,19.82,Upgrade
8,Interest Expense,-10.24,-10.37,-11.03,-,-11.15,-,-12.06,-13.88,-15.51,-16.52,Upgrade
9,Interest & Investment Income,1.64,2.22,3.45,-,2.03,-,1.87,0.62,0.56,0.49,Upgrade
10,Currency Exchange Gain (Loss),-0.68,-0.21,0.03,-,-0.35,-,0.25,2.89,-0.85,-0.69,Upgrade
11,Other Non Operating Income (Expenses),11.25,23.86,13.21,-,11.3,-,19.11,-9.92,9.92,-13.73,Upgrade
12,EBT Excluding Unusual Items,-3.41,-20.26,-21.18,-,51.99,-,121.66,84.48,-14.75,-10.64,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,1.07,0.73,1.17,Upgrade
14,Gain (Loss) on Sale of Assets,-0.63,0.36,-0.53,-,-0.58,-,-0.64,-0.38,0.06,-0.2,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,5.29,-,-44.55,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,-0.5,-,-,Upgrade
17,Pretax Income,-4.04,-19.89,-21.7,-,51.41,-,121.02,89.97,-13.96,-54.21,Upgrade
18,Income Tax Expense,-1,-2.99,-12.09,-,11.75,-,17.09,14.06,-0.86,-3.18,Upgrade
19,Earnings From Continuing Operations,-3.05,-16.91,-9.62,-,39.66,-,103.94,75.91,-13.1,-51.03,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-6,-,-,-,-,-,Upgrade
21,Net Income to Company,-3.05,-16.91,-9.62,-,33.66,-,103.94,75.91,-13.1,-51.03,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,-,-1.86,-2.36,2.31,14.38,Upgrade
23,Net Income,-3.05,-16.91,-9.62,-,33.66,-,102.08,73.54,-10.79,-36.65,Upgrade
24,Net Income to Common,-3.05,-16.91,-9.62,-,33.66,-,102.08,73.54,-10.79,-36.65,Upgrade
25,Net Income Growth,-,-,-,-,-67.03%,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),1252,1252,1252,-,1252,-,1252,1252,1252,1252,Upgrade
27,Shares Outstanding (Diluted),1252,1252,1252,-,1252,-,1252,1252,1252,1252,Upgrade
28,EPS (Basic),-0.00,-0.01,-0.01,-,0.03,-,0.08,0.06,-0.01,-0.03,Upgrade
29,EPS (Diluted),-0.00,-0.01,-0.01,-,0.03,-,0.08,0.06,-0.01,-0.03,Upgrade
30,EPS Growth,-,-,-,-,-67.03%,-,-,-,-,-,Upgrade
31,Free Cash Flow,-30.75,40.46,-137.17,-,-71.23,-,18.81,36.61,45.62,69.58,Upgrade
32,Free Cash Flow Per Share,-0.02,0.03,-0.11,-,-0.06,-,0.02,0.03,0.04,0.06,Upgrade
33,Dividend Per Share,-,-,-,-,-,-,0.012,-,-,0.000,Upgrade
34,Operating Margin,-0.93%,-5.49%,-5.89%,-,7.69%,-,14.65%,12.12%,-1.59%,2.09%,Upgrade
35,Profit Margin,-0.53%,-2.60%,-2.11%,-,5.16%,-,13.29%,8.51%,-1.94%,-3.86%,Upgrade
36,Free Cash Flow Margin,-5.32%,6.21%,-30.10%,-,-10.93%,-,2.45%,4.23%,8.20%,7.33%,Upgrade
37,EBITDA,32.73,2.46,9.6,-,80.93,-,145.01,133.34,21.31,51.01,Upgrade
38,D&A For EBITDA,38.11,38.22,36.44,33,30.78,33.22,32.53,28.56,30.19,31.2,Upgrade
39,EBIT,-5.38,-35.76,-26.84,-,50.15,-,112.49,104.78,-8.88,19.82,Upgrade
