,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,"Property, Plant & Equipment",201.31,204.04,731.37,216.94,744.87,751.94,768.19,795.5,769.12,794.08,Upgrade
1,Cash & Equivalents,24.35,36.25,26.57,44.71,64.81,86.67,111,141.93,180.29,209.79,Upgrade
2,Accounts Receivable,5,2.62,2.03,1.89,1.86,1.62,3.87,1.62,2.45,1.73,Upgrade
3,Other Receivables,1.59,1.58,2.48,1.86,2.44,2.23,2.98,1.51,1.34,1.33,Upgrade
4,Investment In Debt and Equity Securities,37.04,-,-,-,-,-,-,33.33,-,-,Upgrade
5,Goodwill,-,-,-,-,-,-,-,-,2.18,2.18,Upgrade
6,Other Intangible Assets,-,11.08,10.88,11.08,10.28,9.98,9.18,-,10.91,11.13,Upgrade
7,Other Current Assets,6.71,6.03,5.58,6.01,6.49,6.54,12.38,5.12,4.41,4.16,Upgrade
8,Trading Asset Securities,-,-,-,-,-,-,-,20,-,-,Upgrade
9,Other Long-Term Assets,396.6,443.87,25.8,543.43,25.08,24.73,24.42,-,43.05,42.27,Upgrade
10,Total Assets,672.59,705.47,804.72,825.93,855.84,883.72,932.02,999,1014,1067,Upgrade
11,Current Portion of Long-Term Debt,2.3,1.71,-,-,7.99,4.98,1.85,2.29,1.27,0.58,Upgrade
12,Current Portion of Leases,-,-,-,-,0.23,0.65,0.8,0.73,0.66,1.37,Upgrade
13,Long-Term Debt,19.34,20.71,22.44,22.84,14.37,16.98,21.83,22.77,23.89,17.01,Upgrade
14,Long-Term Leases,-,-,-,-,-,-,0.23,0.65,1.02,1.37,Upgrade
15,Accounts Payable,0.96,0.6,0.89,0.76,0.56,0.61,2.66,0.75,0.86,0.93,Upgrade
16,Accrued Expenses,3.79,3.18,8.29,6.59,5.52,6.61,5.94,7.18,5.88,6.77,Upgrade
17,Current Income Taxes Payable,0.4,0.24,-,0.08,0.09,0.09,-,-,-,-,Upgrade
18,Current Unearned Revenue,1.67,0.09,0.09,0.03,0.08,0.05,5.25,-,-,-,Upgrade
19,Other Current Liabilities,10.57,10.3,7.64,6.99,7.65,6.23,6.63,6.04,7.68,8.14,Upgrade
20,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,0.67,0.67,Upgrade
21,Total Liabilities,155.04,162.06,142.53,146.65,154.86,162.27,175.73,189.04,194.64,203.42,Upgrade
22,Common Stock,16.45,14.01,14.01,14.01,14.01,14.01,14.01,14.03,14.03,14.29,Upgrade
23,Additional Paid-In Capital,-,-,-,-,188.77,-,188.77,-,188.98,192.47,Upgrade
24,Retained Earnings,-,287.29,405.95,419.43,439.22,457.58,490.99,535.67,541.93,586.43,Upgrade
25,Treasury Stock,-,-,-0.02,-0.02,-0.02,-0.02,-0.01,-0.2,-,-3.29,Upgrade
26,Comprehensive Income & Other,532.5,275.2,276.22,277.51,88.5,277.5,88.43,277.15,90.42,87.89,Upgrade
27,Total Common Equity,548.95,576.5,696.17,710.93,730.48,749.08,782.19,826.66,835.36,877.78,Upgrade
28,Minority Interest,-31.41,-33.09,-33.98,-31.66,-29.51,-27.63,-25.89,-16.69,-16.25,-14.54,Upgrade
29,Shareholders' Equity,517.54,543.41,662.19,679.28,700.97,721.45,756.29,809.96,819.11,863.25,Upgrade
30,Total Liabilities & Equity,672.59,705.47,804.72,825.93,855.84,883.72,932.02,999,1014,1067,Upgrade
31,Total Debt,137.66,147.66,125.62,132.21,140.96,148.68,155.26,175.08,179.55,186.91,Upgrade
32,Net Cash / Debt,-113.31,-111.41,-99.04,-87.5,-76.15,-62,-44.25,-13.15,0.73,22.88,Upgrade
33,Net Cash Growth,-,-,-,-,-,-,-,-,-98.68%,-74.93%,Upgrade
34,Net Cash Per Share,-0.07,-0.08,-0.06,-0.05,-0.05,-0.04,-0.03,-0.01,0.00,0.02,Upgrade
35,Filing Date Shares Outstanding,1450,1401,1401,1401,1401,1401,1401,1402,1403,1431,Upgrade
36,Total Common Shares Outstanding,1450,1401,1401,1401,1401,1401,1401,1402,1403,1431,Upgrade
37,Book Value Per Share,0.38,0.41,0.50,0.51,0.52,0.53,0.56,0.59,0.60,0.61,Upgrade
38,Tangible Book Value,548.95,565.42,685.28,699.85,720.2,739.09,773,826.66,822.28,864.47,Upgrade
39,Tangible Book Value Per Share,0.38,0.40,0.49,0.50,0.51,0.53,0.55,0.59,0.59,0.60,Upgrade
40,Land,-,244,-,244,-,244,-,244,-,205,Upgrade
