,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Rental Revenue,21.14,12.41,10.32,10.43,7.95,16.55,12.23,9.88,8.39,7.4,Upgrade
1,Total Revenue,21.14,12.41,10.32,10.43,7.95,16.55,12.23,9.88,8.39,7.4,Upgrade
2,Revenue Growth (YoY,104.72%,18.95%,29.80%,-36.97%,-34.97%,67.55%,45.73%,33.48%,415.86%,235.95%,Upgrade
3,Property Expenses,11.05,4.52,4.63,4.67,3.63,12.94,4.94,3.3,2.9,1.99,Upgrade
4,"Selling, General & Administrative",20.3,22.26,22.54,26.21,26.64,29.34,37.43,38.57,40.73,39.92,Upgrade
5,Other Operating Expenses,-3.78,-0.08,-3.78,-5.55,-6.35,-1.94,-0.38,3.33,-9.46,-4.2,Upgrade
6,Total Operating Expenses,27.57,26.69,23.39,25.33,23.92,40.34,41.99,45.2,34.16,37.71,Upgrade
7,Operating Income,-6.43,-14.28,-13.07,-14.89,-15.96,-23.79,-29.76,-35.32,-25.77,-30.31,Upgrade
8,Interest Expense,-3.28,-2.8,-2.78,-2.34,-1.85,-1.09,-1.06,-1.25,-1.3,-2.16,Upgrade
9,Interest & Investment Income,-,0.24,-,0.11,-,0.01,-,0.02,-,0.07,Upgrade
10,Currency Exchange Gain (Loss),-,0.68,-,0.5,-,-0.11,-,0.76,-,-,Upgrade
11,EBT Excluding Unusual Items,-9.71,-16.16,-15.85,-16.63,-17.81,-24.98,-30.81,-35.8,-27.07,-32.39,Upgrade
12,Impairment of Goodwill,-,-,-,-,-,-,-,-2.18,-,-,Upgrade
13,Gain (Loss) on Sale of Investments,-0.22,0.57,0.17,1.15,0.66,1,0.38,1.65,0.76,-1.23,Upgrade
14,Gain (Loss) on Sale of Assets,-,4.66,0.24,0,-,0.07,-0.05,-,-,-,Upgrade
15,Asset Writedown,-21.1,-106.5,-0.2,-6.5,-2.9,-11.8,-23.6,28.41,-20.8,-55.24,Upgrade
16,Other Unusual Items,-,0.04,-,0.28,-,0.41,-,1.14,-,-,Upgrade
17,Pretax Income,-31.03,-117.39,-15.64,-21.7,-20.05,-35.29,-54.08,-6.78,-47.11,-88.86,Upgrade
18,Income Tax Expense,0.17,0.38,-,0.02,-,0.09,-,-0.72,-,0.44,Upgrade
19,Earnings From Continuing Operations,-31.2,-117.77,-15.64,-21.71,-20.05,-35.39,-54.08,-6.06,-47.11,-89.3,Upgrade
20,Minority Interest in Earnings,-0.09,1.12,2.16,1.92,2.62,3.97,3.65,4.4,4.24,4.78,Upgrade
21,Net Income,-31.29,-116.65,-13.48,-19.79,-17.43,-31.42,-50.43,-1.67,-42.87,-84.52,Upgrade
22,Net Income to Common,-31.29,-116.65,-13.48,-19.79,-17.43,-31.42,-50.43,-1.67,-42.87,-84.52,Upgrade
23,Basic Shares Outstanding,1450,1401,1401,1401,1401,1401,1402,1403,1408,1431,Upgrade
24,Diluted Shares Outstanding,1603,1401,1593,1785,1401,1401,1402,1403,1600,1431,Upgrade
25,Shares Change (YoY),0.65%,-21.48%,13.67%,27.34%,-0.04%,-0.14%,-12.37%,-1.91%,11.24%,-21.58%,Upgrade
26,EPS (Basic),-0.02,-0.08,-0.01,-0.01,-0.01,-0.02,-0.04,-0.00,-0.03,-0.06,Upgrade
27,EPS (Diluted),-0.02,-0.08,-0.01,-0.02,-0.01,-0.02,-0.04,-0.00,-0.03,-0.06,Upgrade
28,Operating Margin,-30.44%,-115.09%,-126.59%,-142.77%,-200.67%,-143.72%,-243.28%,-357.56%,-307.02%,-409.49%,Upgrade
29,Profit Margin,-148.04%,-940.04%,-130.57%,-189.72%,-219.12%,-189.82%,-412.31%,-16.86%,-510.77%,-1141.95%,Upgrade
30,Free Cash Flow Margin,-,-77.98%,-116.15%,-143.52%,-220.98%,-122.50%,-247.49%,-271.68%,-376.56%,-340.70%,Upgrade
31,EBITDA,-3.12,-11.18,-9.54,-11.16,-12.07,-19.74,-26.05,-31.07,-21.99,-26.4,Upgrade
32,D&A For Ebitda,3.32,3.11,3.53,3.73,3.9,4.05,3.71,4.26,3.78,3.91,Upgrade
33,EBIT,-6.43,-14.28,-13.07,-14.89,-15.96,-23.79,-29.76,-35.32,-25.77,-30.31,Upgrade
