,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,230.31,290.2,246.68,338.15,286.65,326.05,287.76,333.56,224.63,313.77,340.08,417.89,372.31,433.96,414.46,629.31,373.67,375.6,310.01,411.49,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.4,-,50.4,Upgrade
2,Trading Asset Securities,11.63,13.8,11.64,13.86,4.51,4.51,4.51,4.51,3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.82,5.71,5.71,5.71,6.43,Upgrade
3,Cash & Short-Term Investments,241.93,304.01,258.31,352.01,291.16,330.55,292.27,338.07,228.44,317.59,343.89,421.7,376.13,437.78,418.28,633.12,379.37,431.7,315.71,468.32,Upgrade
4,Cash Growth,-16.91%,-8.03%,-11.62%,4.12%,27.45%,4.08%,-15.01%,-19.83%,-39.26%,-27.45%,-17.78%,-33.39%,-0.86%,1.41%,32.49%,35.19%,5.19%,32.91%,-7.67%,10.55%,Upgrade
5,Accounts Receivable,1065,886.62,897.72,815.21,1071,1070,1110,1063,1192,1132,1104,1109,1212,1223,1141,1071,1094,1054,895.97,840.27,Upgrade
6,Other Receivables,12.2,8.28,5.1,4.97,5.77,5.4,6.76,14.51,22.69,17.29,17.77,34.07,54.96,49.49,46.46,45.71,11.72,11.28,10.1,7.05,Upgrade
7,Receivables,1077,894.9,902.82,820.18,1077,1076,1117,1077,1215,1149,1122,1143,1267,1272,1187,1117,1106,1065,906.07,847.33,Upgrade
8,Inventory,193.55,204.03,204.82,229.3,224.74,249.77,264.68,230.95,295.89,253.13,251.65,233.88,238.3,245.77,200.19,180.27,457.07,555.82,441.5,421.86,Upgrade
9,Prepaid Expenses,-,0.14,-,0.14,-,0.13,-,0.21,-,0.73,-,1.88,-,0.12,-,2.92,-,1.55,-,3.34,Upgrade
10,Other Current Assets,82.9,111.23,76.77,71.37,84.99,82.95,65.97,80.15,58.25,69.89,106.03,105.88,133.34,119.92,92.81,74.65,112.08,139.48,178.54,111.75,Upgrade
11,Total Current Assets,1596,1514,1443,1473,1678,1739,1740,1727,1798,1791,1824,1907,2014,2076,1899,2008,2055,2194,1842,1853,Upgrade
12,"Property, Plant & Equipment",408.31,891.55,908.61,923.42,1085,1077,1085,1101,1093,1112,1118,1131,1011,915.7,934.26,909.28,794.71,897.54,804.61,811.02,Upgrade
13,Long-Term Investments,209.15,191.95,47.46,48.45,86.04,99.85,130.1,138.26,232.83,253.95,268.32,279.07,163.69,174.85,190.27,167.14,154.78,159.82,184.77,181.98,Upgrade
14,Goodwill,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,Upgrade
15,Other Intangible Assets,5.62,47.87,47.55,49.67,49.81,49.87,50.22,51.6,50.42,51.05,51.9,52.21,52.45,52.58,53.09,53.9,72.4,71.5,74.07,72,Upgrade
16,Long-Term Deferred Tax Assets,153.29,153.33,153.53,151.27,103.46,103.47,84.54,104.8,64.37,64.38,63.93,63.93,19.44,28.77,26.36,26.36,24.59,33.19,24.59,31.65,Upgrade
17,Long-Term Deferred Charges,119.93,60.08,55.84,48.44,48.01,43.34,41.33,41.04,52.73,52.67,47.31,46.71,39.45,42.49,43.67,46.81,42.23,41.27,48.28,44.16,Upgrade
18,Other Long-Term Assets,34.07,30.11,30.11,33.49,26.66,26.66,26.66,26.66,32.49,26.92,57.06,27.05,23.89,28.92,15.54,19,64.9,-,49.29,62.04,Upgrade
19,Total Assets,2539,2903,2699,2741,3091,3152,3171,3203,3337,3365,3443,3520,3337,3332,3175,3244,3222,3411,3041,3069,Upgrade
20,Accounts Payable,290,315.9,278.77,292.48,290.25,304.41,294.89,278.9,295.32,270.42,298.5,339.93,209,208.52,192.47,243.29,126.6,249.53,100.68,213.27,Upgrade
