,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,25.13,307.44,436.41,398.89,261.04,184.43,304.63,308.22,57.24,117.92,Upgrade
1,Short-Term Investments,2.47,34.85,2.16,0.62,33.6,20.32,24.61,7.74,3.81,3.84,Upgrade
2,Trading Asset Securities,80.51,205.59,189.03,142.23,192.7,362.4,324.6,148.88,241.72,72.7,Upgrade
3,Cash & Short-Term Investments,108.11,547.88,627.6,541.75,487.35,567.15,653.83,464.84,302.76,194.46,Upgrade
4,Cash Growth,-82.77%,1.13%,28.78%,-4.48%,-25.46%,22.01%,115.96%,139.04%,62.95%,-37.09%,Upgrade
5,Accounts Receivable,0.03,0.91,0.71,1.02,3.02,6.56,5.34,2.83,2.62,2.8,Upgrade
6,Other Receivables,12.43,22.64,17.87,16.04,134.86,117.17,21.77,3.63,3.27,3.37,Upgrade
7,Receivables,45.19,91.46,155.56,185.33,275.92,275.75,216.97,132.19,201.11,229.65,Upgrade
8,Inventory,1919,5669,5589,5500,5312,5208,4807,1911,2106,2104,Upgrade
9,Prepaid Expenses,0.46,2.05,38.39,27,11.27,1.02,3.4,5,4.41,3.56,Upgrade
10,Other Current Assets,28.92,24.26,380.04,408.72,29.83,40.63,43.56,27.07,31.81,34.83,Upgrade
11,Total Current Assets,2101,6334,6790,6662,6116,6092,5724,2540,2646,2566,Upgrade
12,"Property, Plant & Equipment",89.37,191.61,193.89,197.47,201.38,204.32,207.75,107.63,77.69,80.38,Upgrade
13,Long-Term Investments,446.12,29.29,73.8,86.23,64.28,84.26,83.98,1039,937.85,930.02,Upgrade
14,Other Intangible Assets,0.5,0.5,0.5,0.5,2.53,7.06,0.5,0.5,0.5,0.5,Upgrade
15,Long-Term Deferred Tax Assets,2.23,1.03,16.86,16.86,12.06,13.56,18.87,8.72,2.63,2.63,Upgrade
16,Other Long-Term Assets,915.99,2070,2099,2195,2452,2424,2497,1190,1206,1265,Upgrade
17,Total Assets,3605,8739,9227,9189,8933,8919,8577,4904,4887,4858,Upgrade
18,Accounts Payable,20.89,46.06,36.16,29.62,26.87,20.66,6.4,4.29,9.96,5.51,Upgrade
19,Accrued Expenses,28.98,38.83,56.04,38.5,42.36,71.49,55.45,20.35,8.14,9.77,Upgrade
20,Short-Term Debt,190.02,212.53,212.14,211.69,163.81,159.11,115.3,101.29,94.31,90.35,Upgrade
21,Current Portion of Long-Term Debt,1101,2323,2363,1615,1445,1206,932.31,468.01,884.19,823.28,Upgrade
22,Current Portion of Leases,0.11,0.18,0.21,0.41,1.05,0.4,0.23,0.51,0.39,0.85,Upgrade
23,Current Income Taxes Payable,45.53,65.04,55.29,55.64,64.14,65.11,65.99,51.57,50.92,50.35,Upgrade
24,Current Unearned Revenue,38.19,35.34,10.17,29.09,20.15,16.53,15.74,6.28,63.55,-,Upgrade
25,Other Current Liabilities,29.53,67.1,344.3,277.6,45.88,60.96,64.81,16.41,18.44,36.88,Upgrade
26,Total Current Liabilities,1454,2788,3077,2258,1809,1601,1256,668.7,1130,1017,Upgrade
