,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,25.19,10.38,22.97,48.6,28.86,27.41,46.67,41.21,2.14,0.8,1.69,1.18,10.45,2.9,25.19,16.14,41.82,14.54,19.07,36.09,Upgrade
1,Trading Asset Securities,9.2,7.03,5.56,-,3.94,1.52,1.1,20,6.83,3.25,2.9,11.03,15.95,-,-,16.6,-,-,-,-,Upgrade
2,Accounts Receivable,345.99,364.07,342.66,328.81,334.78,338.76,316.34,293.07,321.02,313.39,294.55,271.84,268.85,256.71,236.45,213.62,207.9,224.59,196.81,185.78,Upgrade
3,Other Receivables,3.15,0.96,1.31,0.9,1.32,0.98,1.59,1.09,1.52,1.18,1.42,2.11,0.71,0.35,0.91,0.51,0.87,0.31,0.84,0.36,Upgrade
4,Prepaid Expenses,-,-,-,-,-,-,-,0.01,-,-,-,0,0,0,0.17,0,-,-,-,-,Upgrade
5,Other Current Assets,9.04,0.33,0.31,0.42,0.22,0.15,0.14,0.18,0.58,0.1,0.01,0.08,0.21,0.34,-,-,1.15,2.63,6.89,9.59,Upgrade
6,Total Current Assets,392.56,382.77,372.81,378.73,369.11,368.82,365.84,355.56,332.09,318.71,300.57,286.24,296.18,260.3,262.73,246.87,251.74,242.08,223.62,231.81,Upgrade
7,"Property, Plant & Equipment",310.75,319,327.62,336.49,343.18,352.06,360.86,369.74,378.66,387.56,396.46,405.28,411.81,420.59,429.3,438.06,446.42,455.18,463.67,472.3,Upgrade
8,Goodwill,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,Upgrade
9,Other Intangible Assets,4.49,4.56,4.63,4.71,4.78,4.85,4.92,5,5.07,5.08,5.15,5.22,5.3,5.37,5.44,5.51,5.58,5.65,5.72,5.79,Upgrade
10,Long-Term Investments,336.5,334.23,332.14,329.37,329.24,326.9,323.64,320.79,318.76,315.47,312.86,307.85,306.3,304.46,301.3,297.26,292.32,288.11,286.16,283.27,Upgrade
11,Long-Term Deferred Tax Assets,3.66,3.66,3.27,3.27,4.24,4.22,3.19,3.02,4.57,4.58,3.42,3.42,2.5,2.5,1.76,1.76,1.34,1.34,1.18,1.18,Upgrade
12,Long-Term Deferred Charges,10.32,10.69,11.05,11.42,9.48,10.16,10.89,11.61,12.39,13.16,13.98,14.81,15.68,16.55,17.47,18.39,19.44,20.48,21.56,22.65,Upgrade
13,Total Assets,1059,1056,1052,1065,1061,1068,1070,1066,1052,1045,1033,1024,1038,1010,1019,1009,1018,1014,1003,1018,Upgrade
14,Accounts Payable,1.11,1.11,1.11,1.11,1.11,1.11,1.11,3.11,1.99,1.99,1.99,2.48,1.99,2.03,2.03,2.12,2.03,2.07,2.1,2.99,Upgrade
15,Accrued Expenses,0.33,2.45,0.05,3.37,3.48,5.97,2.11,3.97,3.53,3.84,2.24,3.08,4.29,3.9,2.48,3.2,7.48,2.49,5.93,2.1,Upgrade
16,Short-Term Debt,-,-,-,15.03,15,25,25,25.04,25,25,25,25.05,25,-,-,-,-,47.42,47.42,47.42,Upgrade
17,Current Portion of Long-Term Debt,-,1.05,-,-,0.04,59.9,72.24,75.01,67.91,68.3,70.13,69.83,50.6,54.3,71.04,71.04,60.36,37.6,39.6,59.6,Upgrade
18,Current Portion of Leases,0.68,0.29,0.46,0.7,-,0.18,-,0.56,-,0.33,-,0.78,-,-,-,-,-,-,-,-,Upgrade
19,Current Income Taxes Payable,3.36,0.52,4.3,3.69,6.18,2.41,7.21,4.08,5.16,2.36,6.22,3.52,4.91,1.31,4.07,1.45,1.41,0.86,0.96,1.17,Upgrade
