,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,48950,55492,60458,46270,43668,44141,43905,43826,45402,46191,48004,42013,50605,59591,48950,43984,35155,37757,33421,36022,38545,Upgrade
1,Market Cap Growth,25.71%,25.71%,37.70%,5.58%,-3.82%,-4.44%,-8.54%,4.32%,-10.28%,-22.49%,-1.93%,-4.48%,43.95%,57.83%,46.46%,22.10%,-8.79%,5.04%,-9.04%,1.73%,13.11%,Upgrade
2,Enterprise Value,72105,79991,85399,70090,67489,67195,66233,65513,67089,68659,70578,63908,72500,81712,71978,68160,59332,62882,58166,60506,63028,Upgrade
3,PE Ratio,23.12,24.63,34.54,33.98,35.62,39.11,19.79,15.97,-,14.60,22.06,22.38,-,28.50,20.07,19.07,16.00,20.80,17.76,19.98,18.23,Upgrade
4,PS Ratio,5.57,5.94,6.90,5.62,5.40,5.45,4.79,4.37,4.27,4.27,4.86,4.54,5.89,6.78,5.37,4.78,3.92,4.47,3.93,4.28,4.26,Upgrade
5,PB Ratio,2.88,2.32,2.67,2.14,2.07,2.02,2.03,1.96,2.07,2.11,2.34,2.04,2.55,2.98,2.57,2.22,1.82,2.18,1.98,2.05,2.25,Upgrade
6,P/FCF Ratio,30.63,34.73,127.15,283.00,-,-,32.95,16.48,-,12.67,14.04,15.06,-,19.98,15.13,14.00,-,11.92,8.54,8.67,8.35,Upgrade
7,P/OCF Ratio,10.86,10.86,13.49,11.74,10.71,11.41,8.70,6.92,6.88,7.59,8.92,9.97,12.10,11.10,8.54,7.24,6.31,7.71,6.26,7.15,7.11,Upgrade
8,EV/Sales Ratio,7.71,8.56,9.74,8.52,8.34,8.29,7.23,6.53,6.31,6.35,7.14,6.91,8.44,9.30,7.89,7.41,6.61,7.44,6.83,7.19,6.97,Upgrade
9,EV/EBITDA Ratio,12.87,14.41,17.35,16.57,16.57,16.54,12.65,10.51,9.71,9.94,11.75,11.68,14.47,13.96,11.48,10.96,9.54,10.82,9.79,10.26,9.91,Upgrade
10,EV/EBIT Ratio,21.26,23.58,30.72,33.11,34.16,33.93,20.94,15.71,13.81,14.12,18.06,18.98,25.42,22.45,17.87,17.34,15.22,18.16,16.30,17.30,15.99,Upgrade
11,EV/FCF Ratio,45.13,50.06,179.60,428.69,-,-,49.71,24.63,-,18.83,20.64,22.91,-,27.40,22.25,21.69,-,19.85,14.86,14.57,13.66,Upgrade
12,Debt / Equity Ratio,0.90,0.90,1.02,1.11,1.11,1.00,0.98,0.89,0.94,0.88,1.00,1.03,1.11,1.04,1.15,1.15,1.06,1.35,1.48,1.40,1.44,Upgrade
13,Debt / EBITDA Ratio,3.85,3.24,2.81,4.91,8.91,5.26,3.90,4.68,8.05,2.19,2.18,3.03,8.69,3.97,3.02,4.44,3.51,3.40,3.57,4.83,5.83,Upgrade
14,Debt / FCF Ratio,13.51,13.51,48.49,146.56,-,-,15.87,7.49,-,5.31,5.98,7.57,-,6.97,6.74,7.24,-,7.39,6.40,5.94,5.33,Upgrade
15,Quick Ratio,0.25,0.25,0.24,0.24,0.18,0.20,0.23,0.21,0.18,0.24,0.31,0.32,0.36,0.43,0.47,0.62,0.50,0.41,0.39,0.34,0.29,Upgrade
16,Current Ratio,0.33,0.33,0.31,0.30,0.25,0.30,0.29,0.28,0.26,0.33,0.38,0.38,0.43,0.52,0.54,0.72,0.58,0.62,0.53,0.42,0.36,Upgrade
17,Asset Turnover,0.21,0.22,0.18,0.17,0.17,0.19,0.18,0.18,0.27,0.28,0.23,0.20,0.19,0.22,0.17,0.22,0.22,0.22,0.15,0.17,Upgrade,
18,Return on Equity (ROE),14.73%,20.80%,9.21%,1.41%,5.47%,12.46%,6.18%,-0.62%,27.71%,25.74%,17.47%,-1.28%,8.70%,19.77%,8.89%,12.29%,18.07%,19.63%,7.19%,3.31%,Upgrade,
19,Return on Assets (ROA),5.85%,7.65%,3.59%,0.52%,2.82%,4.54%,3.03%,0.57%,9.72%,10.33%,6.91%,0.61%,4.20%,7.19%,4.00%,5.07%,6.38%,6.65%,3.86%,2.59%,Upgrade,
