,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4311,4778,4260,4209,4501,4377,4698,3808,3421,3268,3596,3151,3640,3246,3529,3980,3900,2606,2478,2690,2733,Upgrade
1,Market Cap Growth,9.17%,9.17%,-9.32%,10.54%,31.56%,33.93%,30.63%,20.83%,-6.01%,0.67%,1.90%,-20.83%,-6.67%,24.54%,42.41%,47.95%,42.71%,-7.08%,-10.08%,2.21%,37.66%,Upgrade
2,Enterprise Value,4576,5042,4430,4181,4472,4374,4780,3946,3560,3604,4112,3892,4380,3870,4012,5200,5120,3908,3773,4042,4210,Upgrade
3,Last Close Price,5.91,6.43,5.74,5.49,5.87,5.71,6.13,4.93,4.43,4.23,4.64,4.06,4.69,4.19,4.51,5.08,4.98,4.34,4.12,4.43,4.52,Upgrade
4,PE Ratio,12.57,13.93,10.40,11.31,12.90,14.46,19.28,21.54,40.48,-58.68,-29.16,-,-,-,-,19.14,19.40,14.74,16.52,19.47,13.25,Upgrade
5,Forward PE,-,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,14.03,Upgrade
6,PS Ratio,0.68,0.75,0.70,0.71,0.78,0.80,0.87,0.73,0.69,0.65,0.73,0.62,0.65,0.57,0.60,0.66,0.70,0.47,0.44,0.48,0.46,Upgrade
7,PB Ratio,1.27,1.41,1.28,1.27,1.39,1.36,-,1.27,1.16,1.17,1.31,1.19,1.35,1.13,1.22,1.37,1.35,1.17,1.15,1.27,1.30,Upgrade
8,P/TBV Ratio,1.43,1.43,1.30,1.29,1.41,1.38,-,1.29,1.18,1.19,1.34,1.21,1.38,1.15,1.25,1.39,1.37,1.20,1.18,1.30,1.34,Upgrade
9,P/FCF Ratio,-,-115.66,-292.20,-,-,16.24,10.29,9.18,8.93,6.74,29.96,-,23.60,-,9.87,11.10,10.61,6.69,6.35,7.05,7.74,Upgrade
10,P/OCF Ratio,26.44,26.44,18.41,-,9.40,10.81,8.33,7.51,7.59,5.76,16.47,14.83,14.74,-,7.74,9.01,8.88,5.67,5.68,5.87,6.44,Upgrade
11,PEG Ratio,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,Upgrade
