,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+19 Quarters
0,Operating Revenue,86.81,64.79,44.2,46.06,73.65,20.62,17.65,41.21,32.52,34.82,65.27,101.46,114.8,146.95,82.31,105.46,105.46,53.94,53.94,47.39,Upgrade
1,Other Revenue,-1.62,1.62,-,-,-1.13,1.13,-,-,-0.34,0.34,-,2.87,-0.78,0.78,-,0.69,0.69,0.38,0.38,0.46,Upgrade
2,Revenue,85.19,66.41,44.2,46.06,72.51,21.76,17.65,41.21,32.18,35.16,65.27,104.33,114.02,147.74,82.31,106.15,106.15,54.32,54.32,47.86,Upgrade
3,Revenue Growth (YoY),17.48%,205.20%,150.42%,11.78%,125.35%,-38.11%,-72.96%,-60.50%,-71.78%,-76.20%,-20.70%,-1.71%,7.42%,171.97%,51.53%,121.80%,121.80%,97.03%,97.03%,2.29%,Upgrade
4,Cost of Revenue,63.76,49.16,28.56,31.65,42.13,15.86,11.21,25.89,19.59,23.37,39.23,65.15,75.36,93.51,54.95,60.9,60.9,29.71,29.71,26.46,Upgrade
5,Gross Profit,21.43,17.25,15.64,14.41,30.38,5.9,6.44,15.32,12.59,11.79,26.05,39.19,38.66,54.22,27.36,45.25,45.25,24.61,24.61,21.4,Upgrade
6,"Selling, General & Admin",12.24,12.41,9.17,13.16,5.68,4.44,4.19,5.02,5.62,4.91,5.01,10.75,6.82,5.19,4.53,5.35,5.35,3.72,3.72,6.46,Upgrade
7,Research & Development,5.89,4.31,3.09,3,3.37,3.49,1.48,3.93,1.14,0.96,2.76,5.38,3.32,3.98,2.21,3.24,3.24,1.27,1.27,1.33,Upgrade
8,Other Operating Expenses,0.04,0.8,0.69,-0.97,0.96,-1.02,-0.7,2.45,0.17,-5.64,0.07,2.05,0.26,-1.03,0.08,0.36,0.36,0.34,0.34,0.15,Upgrade
9,Operating Expenses,19.12,17.69,13.1,13.66,11.63,7.32,4.48,13.95,6.41,0.09,5.95,17.81,8.65,10.83,6.07,9.92,9.92,5.69,5.69,7.89,Upgrade
10,Operating Income,2.31,-0.44,2.54,0.75,18.75,-1.42,1.97,1.37,6.18,11.7,20.1,21.38,30.01,43.4,21.3,35.33,35.33,18.92,18.92,13.51,Upgrade
11,Interest Expense,-,-,-,-10.61,-,-0,-,-18.4,-,-0.01,-,-0,-,-,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,0.7,2.45,2.32,-,3.28,4.1,3.23,-,8.15,5.12,5.25,1.01,0.21,0.36,0.24,0.2,0.2,0.57,0.57,0.31,Upgrade
13,Currency Exchange Gain (Loss),-0.97,0.97,-,-,-0.27,0.27,-,-,-2.75,2.75,-,-2.7,1.19,-1.19,-,-3.95,-3.95,0.45,0.45,0.48,Upgrade
