,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+19 Quarters
0,Market Capitalization,1715,1679,1392,1693,2259,2175,2017,1884,1826,2210,2835,2912,3241,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,23.73%,-22.79%,-30.96%,-10.14%,23.73%,-1.58%,-28.86%,-35.29%,-43.67%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1500,1420,1110,1389,1955,1823,1634,1472,1413,1713,2238,2286,3185,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,24.50,23.79,19.73,23.96,31.96,30.77,28.54,26.66,25.83,31.27,40.11,39.68,44.16,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,62.81,-,72.24,96.36,-,79.73,107.36,57.24,37.24,34.92,35.94,30.22,34.55,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,11.19,6.94,6.08,9.18,14.30,14.20,17.88,14.93,10.50,9.33,8.89,6.75,7.23,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,2.36,2.31,1.91,2.33,3.10,2.99,2.84,2.66,2.59,3.15,4.10,3.80,4.34,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,3.45,2.56,2.12,2.59,3.45,3.32,3.16,2.97,2.89,3.49,4.54,4.16,4.37,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-36.86,-,-,-,-,-,44.83,-,47.41,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,81.18,-,-,-,81.18,35.80,-,20.36,13.06,19.74,19.42,25.76,43.05,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,9.79,5.87,4.85,7.53,12.37,11.91,14.49,11.67,8.13,7.23,7.02,5.30,7.10,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,59.92,-,39.19,-,70.54,68.40,117.47,55.73,31.86,26.70,25.52,19.21,26.56,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,78.53,275.09,-,67.38,97.54,88.25,-,69.37,35.91,28.86,26.90,19.90,27.43,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-24.47,-,-,-,-31.89,-,-,-,-,-,35.39,-,46.59,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,-,0.00,0.00,0.00,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,-,-,0.01,-,-,-,-,-,-,-,0.01,0.00,0.00,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,0.01,-,0.01,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.43,0.34,-,-,0.38,0.12,0.10,0.22,0.18,0.18,0.32,-,-,-,-,1.88,2.17,1.32,1.42,1.36,Upgrade,
18,Inventory Turnover,-,3.86,4.07,-,-,6.09,2.64,2.02,3.65,2.35,2.64,3.47,-,-,-,-,8.25,10.16,6.44,5.85,4.77,Upgrade
19,Quick Ratio,-,4.31,4.90,5.57,-,8.80,7.28,18.43,9.39,18.05,19.25,18.33,11.04,-,2.51,-,2.16,2.16,2.46,2.46,2.99,Upgrade
20,Current Ratio,-,5.70,6.01,6.48,-,9.56,7.89,19.46,10.05,19.71,20.56,19.47,11.93,-,3.28,-,2.78,2.78,3.00,3.00,3.90,Upgrade
21,Return on Equity (ROE),-0.07%,1.87%,-,-1.97%,9.53%,0.96%,1.99%,2.80%,4.96%,8.68%,10.37%,-,-,71.76%,42.60%,64.73%,73.50%,53.41%,55.22%,38.57%,Upgrade,
22,Return on Assets (ROA),0.73%,-0.14%,-,-,6.11%,-0.48%,0.66%,0.46%,2.14%,3.84%,6.23%,-,-,-,-,39.08%,45.23%,28.73%,30.91%,23.91%,Upgrade,
23,Return on Capital (ROIC),0.79%,-0.15%,-,0.26%,6.52%,-0.50%,0.69%,0.49%,2.22%,4.01%,6.63%,-,-,58.45%,33.19%,55.05%,62.51%,38.71%,40.03%,29.70%,Upgrade,
24,Return on Capital Employed (ROCE),-,0.71%,-,2.82%,-,2.83%,-,2.98%,5.56%,8.47%,12.02%,14.97%,15.53%,-,64.20%,-,67.62%,54.02%,53.08%,44.86%,39.37%,Upgrade
25,Earnings Yield,1.09%,0.12%,1.38%,1.04%,0.83%,1.25%,0.93%,1.75%,2.69%,2.86%,2.78%,3.31%,2.89%,-,-,-,-,-,-,-,-,Upgrade
26,FCF Yield,-3.57%,-4.63%,-5.73%,-5.04%,-2.71%,-3.99%,-5.56%,-4.37%,-4.63%,-1.84%,2.23%,1.56%,2.11%,-,-,-,-,-,-,-,-,Upgrade
27,Dividend Yield,0.12%,-,-,-,-,-,-,-,-,-,-,-,2.94%,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,0.00%,-,61.73%,-,-,-,-,-,-,-,574.69%,-,-,-,-,-,26.29%,26.29%,74.04%,74.04%,62.26%,Upgrade
29,Buyback Yield / Dilution,0.74%,-10.32%,16.69%,-10.07%,2.34%,15.02%,-14.24%,-0.57%,-34.97%,-34.65%,-29.66%,-31.30%,1.02%,-0.33%,-1.32%,-1.71%,2.42%,2.42%,-1.22%,-1.22%,-0.39%,Upgrade
30,Total Shareholder Return,0.86%,-10.32%,16.69%,-10.07%,2.34%,15.02%,-14.24%,-0.57%,-34.97%,-34.65%,-29.66%,-31.30%,3.96%,-0.33%,-1.32%,-1.71%,2.42%,2.42%,-1.22%,-1.22%,-0.39%,Upgrade
